,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,xcl_caval-ud-train_Case=Abl,0.7546181420653344,0.709951926912905,0.7821727686244458,0.37655309964757316,0.37016651837919523,0.34547149196213234,0.49237416679342044,0.543020787049227,0.48753000479435005,0.40880495592463,0.46054690069305393,0.40809788689761844,0.5900925671280269,0.32729753666271777,0.3180091703278342,0.39647087652697816,0.5206425446142395,1.9351894565771866,1.9351894565771866,1.9351894565771866
1,xcl_caval-ud-dev_Case=Abl,0.4045870455083622,0.32611664509133126,0.4000439402582816,0.3482409939488126,0.44879766468342713,0.4194656112708373,0.7162699344287331,0.6298830095032865,0.32012031269897234,0.6526504913123177,0.6929969041590995,0.6793108647427146,0.904126176788041,0.3129451011473721,0.33669285242644037,0.24287180177044101,0.30892313088266526,1.5405111778306224,1.5405111778306224,1.5405111778306224
2,xcl_caval-ud-test_Case=Abl,0.625727806933833,0.5734144655630601,0.6461874793399315,0.3158145363402842,0.3513161538350812,0.329130343269323,0.5571889204063517,0.5262796470359873,0.3749185997805288,0.4658635756152393,0.5109356120432577,0.48225849845061103,0.6871448434080041,0.24940550691562455,0.2549591572880509,0.2907061914012996,0.4040823975915075,1.7956245877591162,1.7956245877591162,1.7956245877591162
3,hu_szeged-ud-dev_Case=Abl,0.29315098498896436,0.22522725757385728,0.17440374613713625,0.6394068255152665,0.7530026929422281,0.7333043758369858,1.0363828955423955,0.8717208705112832,0.5334635257759741,0.9775953058998494,1.0039753342693083,1.0144625935644431,1.2334248574751718,0.631175222468637,0.6599066898568888,0.5343277878754141,0.4836183606419426,1.2204848763230673,1.2204848763230673,1.2204848763230673
4,hu_szeged-ud-test_Case=Abl,0.2516731203448875,0.18672769122823338,0.15061855932528082,0.6445569080901387,0.7598502585510387,0.7353559634769546,1.0409883619509759,0.8971387559298252,0.5428219297181351,0.9917792830256554,1.025080647805958,1.027778127765081,1.251402781568274,0.6341492646860512,0.6625237836350161,0.5303241887350995,0.4910378027287488,1.1853095282186634,1.1853095282186634,1.1853095282186634
5,hu_szeged-ud-train_Case=Abl,0.15731637245717275,0.19702056936058904,0.08643873743176832,0.5613128518683498,0.6734903120310806,0.6543225959964748,0.95425477037982,0.798779541535179,0.46710377973538586,0.8928694669362118,0.9203377597532503,0.9281586384071886,1.1460819377332,0.55411241886418,0.581901449957799,0.46243340677423167,0.42002130646947183,1.3230899037571242,1.3230899037571242,1.3230899037571242
6,tr_pud-ud-test_Case=Abl,0.4085277254629297,0.332707760011965,0.4093077855372506,0.3552899811388196,0.45975241271486866,0.4514421060782515,0.7400724551730671,0.6001402633414559,0.31290447006623195,0.6502324413197649,0.6802334636322249,0.6853903897843296,0.8964522793611006,0.3498487093327624,0.376171150528985,0.29549199970821166,0.28994715317909475,1.5705228683121009,1.5705228683121009,1.5705228683121009
7,fi_ood-ud-test_Case=Abl,0.739637904723525,0.6992304632378992,0.7665249856548826,0.33373964418381646,0.32477398473087943,0.333450678535867,0.47565715910587525,0.4487402237804156,0.43364818656561843,0.3823222037744772,0.4018456528508666,0.40894697023153165,0.5797924500828382,0.337396508305942,0.333194415427643,0.39805933738334914,0.4405613818831009,1.9451830310337004,1.9451830310337004,1.9451830310337004
8,sah_yktdt-ud-test_Case=Abl,0.4265203897320067,0.36661158939807204,0.4079565803226753,0.4906456926867959,0.5885060461374154,0.575230449060577,0.8399630461343238,0.7627040392731282,0.43752550946038726,0.8022586629927602,0.833655445674455,0.8326010387910394,1.0512970426041255,0.5103108187138781,0.5278571431053576,0.4242862638659861,0.42985994916118564,1.4638501094227998,1.4638501094227998,1.4638501094227998
9,sa_vedic-ud-test_Case=Abl,3.604124610294503,3.583738959512472,3.657262601908344,3.1512393095950784,3.056451253368158,3.071887037301267,2.8492806351818176,2.967961050809787,3.278847810338428,2.848147426202258,2.818940569217827,2.8124437290869633,2.629386060351669,3.1638596137561388,3.1414557339272426,3.2620776560211864,3.3099157879984134,4.835176356148253,4.835176356148253,4.835176356148253
10,sa_vedic-ud-train_Case=Abl,4.941221707984335,4.926244173485998,4.994889103850387,4.498532868800536,4.405300104880644,4.419074241591747,4.192042247449051,4.325763955831416,4.626930004044519,4.198683816115886,4.1736994814642046,4.163306489729554,3.9788487159281365,4.511241661053726,4.487840888563506,4.6065270229587165,4.6597102948959686,6.156303355579317,6.156303355579317,6.156303355579317
11,sa_vedic-ud-dev_Case=Abl,7.652050030059555,7.640671146938584,7.705760608562521,7.222999171354271,7.12951419891965,7.143557784081313,6.920774868696813,7.041191849984238,7.3410915635450715,6.924410300761832,6.897571261918498,6.891883594609236,6.701473329637352,7.231557356825249,7.210095191238198,7.328208871225565,7.371668529687663,8.84095777816305,8.84095777816305,8.84095777816305
12,la_circse-ud-test_Case=Abl,1.823759854790811,1.806442467389879,1.8713544768099575,1.3472238872427726,1.2456175462186738,1.2811676229942204,1.0790696866439227,1.1601684711467164,1.4369167740822388,1.0369498353859528,1.0129593874838565,1.0242002395783576,0.8536578558534159,1.3335872260160855,1.3118682250110505,1.439877867987035,1.481466893577622,3.0524509968820435,3.0524509968820435,3.0524509968820435
