,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
0,sl_ssj-ud-test_Case=Dat,1.8898177521863075,2.2850533621933233,2.1691028185716417,1.8618069135060502,2.068362527297863,2.0916142481430557,1.4587473010137486,2.2850533621933233,1.721184493979543,1.222040077023043,2.1282746434276407,2.0668468754972973,2.049452168747348,2.2850533621933233,2.2850533621933233
1,sl_ssj-ud-dev_Case=Dat,2.349070606867615,2.75214562760686,2.635363141748949,2.314837407297157,2.5329769486164344,2.5490466627523496,1.8905833902675533,2.75214562760686,2.1073614360669657,1.342459203111268,2.5920435774611286,2.5284682543844403,2.5078054994150616,2.75214562760686,2.75214562760686
2,sl_ssj-ud-train_Case=Dat,1.7594035697378894,2.1601796065306087,2.0429678029009617,1.7325392446273467,1.9430802472653008,1.9661947400158999,1.4020149804704065,2.1601796065306087,1.615928801624389,1.1924587920086795,2.002216841892614,1.9398563141061054,1.9229339898208864,2.1601796065306087,2.1601796065306087
3,xcl_caval-ud-train_Case=Dat,0.3409025058847742,0.2535032568519937,0.16163233694307277,0.30756663435408793,0.26233462750869063,0.2080531745895508,1.2572622422068565,0.2535032568519937,1.2622015647761877,2.274753671069982,0.12508264930504426,0.11984509116463332,0.17544567797358213,0.2535032568519937,0.2535032568519937
4,xcl_caval-ud-dev_Case=Dat,0.3946495128573618,0.1774437795360273,0.11884941642649802,0.367523130452723,0.2636849884936566,0.20474637360580014,1.2933640797246988,0.1774437795360273,1.3059093913339819,2.3417974149183003,0.09567352828239566,0.1401752080457292,0.1956087921453849,0.1774437795360273,0.1774437795360273
5,xcl_caval-ud-test_Case=Dat,0.3428418322331459,0.24363276830424319,0.14758486788398303,0.3179459058690893,0.2746744158134866,0.21969937842583434,1.26254124334143,0.24363276830424319,1.2742501172984655,2.28897210484873,0.12642467939497923,0.11736959360174362,0.1806658666262188,0.24363276830424319,0.24363276830424319
6,hu_szeged-ud-dev_Case=Dat,2.0631843482405765,2.374008923181827,2.2789377473366463,2.067656664350407,2.204749048610054,2.2351551103551937,2.0089595235710793,2.374008923181827,2.0089595235710798,1.8982268847854962,2.2540509504298467,2.2097974936371476,2.2015208983897225,2.374008923181827,2.374008923181827
7,hu_szeged-ud-test_Case=Dat,5.012405874230674,5.356666645500764,5.2568859387704645,5.012301194591774,5.168339645754481,5.204629022832091,4.718612732832498,5.356666645500764,4.718612732832498,3.946064947695181,5.228325029268069,5.1791278024207585,5.168059078066847,5.356666645500764,5.356666645500764
8,hu_szeged-ud-train_Case=Dat,1.8998241222916452,2.209383975460221,2.1148634453056894,1.8973531509953114,2.0369670330856,2.0694941706728676,1.8677581235704117,2.209383975460221,1.8677581235704117,1.8193265181357183,2.08788441950518,2.0418925694989314,2.0341149999435686,2.209383975460221,2.209383975460221
9,xav_xdt-ud-test_Case=Dat,0.3604695155001852,0.3535533905932738,0.27259045389660214,0.3162277660168379,0.31622776601683794,0.2549509756796393,1.2349089035228469,0.3535533905932738,1.2349089035228469,2.213709602473105,0.23212168346136197,0.21182768726804216,0.230645835616449,0.3535533905932738,0.3535533905932738
10,tr_pud-ud-test_Case=Dat,5.02155955845257,5.418819642596533,5.304709642842931,4.998632802699733,5.189575681101908,5.229344638038333,4.63437454865286,5.418819642596533,4.641386442390668,3.59858330079787,5.266170437736204,5.205637204227106,5.187705432988842,5.418819642596533,5.418819642596533
11,es_gsd-ud-test_Case=Dat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
