,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
0,el_gud-ud-train_Case=Voc,11.12773320496999,11.29268147219017,11.251824309677874,12.220201853215572,12.220201853215572,12.220201853215572,12.220201853215572,78.2389502315396,12.220201853215572,13.21708583707813,6.679511435417489,31.372434017958003,31.285553457953572,22.941600332908525,12.220201853215572
1,el_gud-ud-test_Case=Voc,13.289062177359204,13.446915134231306,13.415966818700522,14.33527118683145,14.33527118683145,14.33527118683145,14.33527118683145,77.3078262532326,14.33527118683145,13.516336708764374,9.119227898255282,30.685908709700648,30.596693449493287,22.459682003313873,14.33527118683145
2,fa_seraji-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
3,fa_seraji-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
4,fa_seraji-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
5,sga_dipsgg-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
6,pl_pdb-ud-test_Case=Voc,5.267862895960679,5.401252610916875,5.375092498705612,6.202369527454974,6.202369527454974,6.202369527454974,6.202369527454974,83.03724268946668,6.202369527454974,17.869512470644615,5.139593320597826,36.42826183248182,36.34031375173373,27.794798125260154,6.202369527454974
7,pl_pdb-ud-train_Case=Voc,5.473357710592208,5.618429079166119,5.589800880296488,6.473643321286683,6.473643321286683,6.473643321286683,6.473643321286683,82.55163047581117,6.473643321286683,17.434970712757703,4.780776213022632,35.93033892925147,35.84262239319798,27.29267369776808,6.473643321286683
8,pl_pdb-ud-dev_Case=Voc,3.3497748783369294,3.485948123470375,3.4592813153796715,4.328972164382673,4.328972164382673,4.328972164382673,4.328972164382673,84.04486896890256,4.328972164382673,18.68059665422988,4.979226688221617,37.45314387392349,37.36458130043144,28.7765743050395,4.328972164382673
9,uk_iu-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
10,uk_iu-ud-train_Case=Voc,40.779998338190374,40.94663867687934,40.91111016473695,41.86884283091664,41.86884283091664,41.86884283091664,41.86884283091664,60.70831903454419,41.86884283091664,28.51748434873327,35.799352658863135,24.66181836991922,24.635886036663997,23.83727284232713,41.86884283091664
11,uk_iu-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
12,sa_vedic-ud-test_Case=Voc,346.0708139448671,346.23270896522246,346.1986253087676,347.1296587732025,347.1296587732025,347.1296587732025,347.1296587732025,289.9137802864845,347.1296587732025,331.13747098653454,341.12180945944937,316.0319283519715,316.120870716866,322.42377988825376,347.1296587732025
13,sa_vedic-ud-train_Case=Voc,158.16679577384232,158.32929777146944,158.29524236329985,159.23164714190312,159.23164714190312,159.23164714190312,159.23164714190312,112.11615958904959,159.23164714190312,143.53123641595266,153.23581455298137,129.35060382816437,129.43349795799446,135.18367649952228,159.23164714190312
14,sa_vedic-ud-dev_Case=Voc,414.05413468081804,414.2151200529422,414.1809662225741,415.10841957252563,415.10841957252563,415.10841957252563,415.10841957252563,356.9229608753127,415.10841957252563,399.12198389050354,409.1254241652707,383.98680429052826,384.07420937806137,390.41832404546864,415.10841957252563
15,kmr_mg-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
16,hr_set-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
17,hr_set-ud-train_Case=Voc,32.895275854653036,33.068872007644714,33.03185659777328,34.0147027033899,34.0147027033899,34.0147027033899,34.0147027033899,62.48199740725323,34.0147027033899,21.066619784289138,27.90960465047887,20.907796207280946,20.856613085132608,17.530046579552646,34.0147027033899
18,hr_set-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
19,orv_rnc-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
20,orv_rnc-ud-train_Case=Voc,58.755083010870855,58.896358674274225,58.86730807971661,59.679700624807644,59.679700624807644,59.679700624807644,59.679700624807644,67.21606950722423,59.679700624807644,48.160867265887866,54.659871819293414,43.31879427429867,43.32788942114093,44.17000667424699,59.679700624807644
21,orv_rnc-ud-test_Case=Voc,11.301512002989645,11.439737914405901,11.410087149421622,12.232129822725067,12.232129822725067,12.232129822725067,12.232129822725067,79.61234200800777,12.232129822725067,16.058390753131114,8.593163580280567,33.182034877257855,33.09862404660546,24.85736113601971,12.232129822725067
22,cpg_tuecl-ud-test_Case=Voc,24.355493890385965,24.51397379542133,24.478163194422514,25.39685019840059,25.39685019840059,25.39685019840059,25.39685019840059,70.3420215802759,25.39685019840059,16.895831906197134,19.85742834098767,25.91727773727181,25.846301019989145,19.59720284041174,25.39685019840059
23,la_circse-ud-test_Case=Voc,51.97822175863736,52.14316129864934,52.10148835453165,53.06913729592119,53.06913729592119,53.06913729592119,53.06913729592119,56.14861233073055,53.06913729592119,38.61618671675402,46.95942186172336,29.857808698876738,29.890063429181733,31.887500341181052,53.06913729592119
24,grc_perseus-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
25,grc_perseus-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
26,grc_perseus-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
27,qpm_philotis-ud-train_Case=Voc,88.24093613463853,88.39341858817399,88.35955660031092,89.23564310296643,89.23564310296643,89.23564310296643,89.23564310296643,70.02856560004639,89.23564310296643,75.04459579493177,83.60640971858405,64.92964323005647,64.97952730455634,68.76145225117035,89.23564310296643
28,qpm_philotis-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
29,qpm_philotis-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
30,la_perseus-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
31,la_perseus-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
32,sk_snk-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
33,lt_hse-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
34,ess_sli-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
35,hit_hittb-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
36,sa_ufal-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
37,be_hse-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
38,be_hse-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
39,be_hse-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
40,cs_pud-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
41,orv_ruthenian-ud-test_Case=Voc,5.3985764882210905,5.551533718461857,5.5216089756948,6.442049363362563,6.442049363362563,6.442049363362563,6.442049363362563,82.42875711788939,6.442049363362563,16.63738167909249,4.0483192671637065,35.523778824235755,35.440764099160944,26.883693344923692,6.442049363362563
42,orv_ruthenian-ud-train_Case=Voc,7.129266882435511,7.286203222285919,7.255481502582687,8.18535277187245,8.18535277187245,8.18535277187245,8.18535277187245,81.15417426109393,8.18535277187245,14.937730834003395,4.060651288757616,33.96741934974878,33.89039316596023,25.371293484591707,8.18535277187245
43,orv_ruthenian-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
44,ml_ufal-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
45,egy_ujaen-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
46,ro_nonstandard-ud-test_Case=Voc,21.047281592704742,21.193327569422078,21.165226154215926,21.99747460252856,21.99747460252856,21.99747460252856,21.99747460252856,74.46848699655146,21.99747460252856,17.08656247710319,17.29115747959422,29.20300644440548,29.126929820402566,22.20249630694777,21.99747460252856
47,ro_nonstandard-ud-dev_Case=Voc,70.71909277305973,70.8650688856342,70.83640206834453,71.67286794875729,71.67286794875729,71.67286794875729,71.67286794875729,66.58828725834597,71.67286794875729,59.09523596348734,66.46268794510863,51.412502674896956,51.43638406892752,53.74770298868172,71.67286794875729
48,ro_nonstandard-ud-train_Case=Voc,34.616738256125636,34.768974358028885,34.73825514916773,35.61385498182788,35.61385498182788,35.61385498182788,35.61385498182788,66.82973390141048,35.61385498182788,25.076162996305552,30.30812662773039,27.23244103861405,27.19278470756821,23.900947401818073,35.61385498182788
49,ro_simonero-ud-train_Case=Voc,1.2464826546183716,1.3630803958976423,1.2510350744069687,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,85.4049178911847,2.23606797749979,19.917112190894827,5.674784101899791,38.8221308026158,38.736762525040554,30.125792979546663,2.23606797749979
50,mr_ufal-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
51,mr_ufal-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
52,ro_tuecl-ud-test_Case=Voc,4.890537329568279,5.0394890320489845,5.010344329071406,5.916079783099616,5.916079783099616,5.916079783099616,5.916079783099616,82.8854631404084,5.916079783099616,17.423554370838925,4.374529453153555,36.21404575752899,36.12476033668493,27.562386358531036,5.916079783099616
53,lt_alksnis-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
54,lt_alksnis-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
55,lt_alksnis-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
56,vi_tuecl-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
57,cu_proiel-ud-train_Case=Voc,16.064233772389702,16.21183665284542,16.179646185235573,17.047292861502005,17.047292861502005,17.047292861502005,17.047292861502005,76.23819794227015,17.047292861502005,15.308057997336135,12.402467014987945,30.22930798475955,30.15074620845532,22.36243896903585,17.047292861502005
58,cu_proiel-ud-test_Case=Voc,16.78300990548487,16.93562500753409,16.8982385773045,17.792885568662104,17.792885568662104,17.792885568662104,17.792885568662104,75.25680551856759,17.792885568662104,14.960397334948997,12.860065841745161,29.3864390277743,29.30765655244505,21.582949226010985,17.792885568662104
59,cu_proiel-ud-dev_Case=Voc,20.620538585843192,20.773329632505583,20.73948978399812,21.63884630523281,21.63884630523281,21.63884630523281,21.63884630523281,73.17080662497004,21.63884630523281,15.796103507891987,16.40389788037233,27.769742963781805,27.69608534864769,20.617845721281537,21.63884630523281
60,la_llct-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
61,la_llct-ud-train_Case=Voc,4.746829958362399,4.922616906333071,4.884908875435557,5.920251913225432,5.920251913225432,5.920251913225432,5.920251913225432,82.34645269594154,5.920251913225432,16.520469906329115,3.065539245254827,35.38239152330611,35.30149335717563,26.70868488272092,5.920251913225432
62,sr_set-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
63,la_proiel-ud-test_Case=Voc,10.228608218079893,10.376413348438192,10.343714960532646,11.220021786471223,11.220021786471223,11.220021786471223,11.220021786471223,79.55850398012494,11.220021786471223,15.626030830193983,7.319033677218187,33.05544283050002,32.970249944791085,24.621896734040792,11.220021786471223
64,la_proiel-ud-dev_Case=Voc,14.714734655370492,14.863879414291667,14.832430218723225,15.69500982265807,15.69500982265807,15.69500982265807,15.69500982265807,77.17512552629896,15.69500982265807,15.15923708950429,11.117553687749837,30.806312442162252,30.723542086169907,22.770014219891017,15.69500982265807
65,la_proiel-ud-train_Case=Voc,15.096811760149748,15.248334360595525,15.214467434417546,16.103129009260556,16.103129009260556,16.103129009260556,16.103129009260556,76.36929420403348,16.103129009260556,14.860922896004396,11.347717150326295,30.24807593652156,30.165644772718935,22.23208201863284,16.103129009260556
66,grc_proiel-ud-test_Case=Voc,10.946007612121786,11.10190159093978,11.063526888787992,11.984364814206884,11.984364814206884,11.984364814206884,11.984364814206884,78.80117384912487,11.984364814206884,14.788686449904205,7.419381525587037,32.14085662941996,32.05930650464462,23.731132790409905,11.984364814206884
67,grc_proiel-ud-train_Case=Voc,20.21430313464363,20.362065113049184,20.330292576836435,21.18994636992963,21.18994636992963,21.18994636992963,21.18994636992963,74.12611209167225,21.18994636992963,16.4285659075215,16.350197535064403,28.871747973476875,28.79815953260337,21.686987858330696,21.18994636992963
68,grc_proiel-ud-dev_Case=Voc,13.840703834871551,13.990460613063476,13.961406017595996,14.828182626336917,14.828182626336917,14.828182626336917,14.828182626336917,77.52338356908837,14.828182626336917,14.97719459794428,10.290637600373566,31.168074987871343,31.080977390306938,23.033608017387916,14.828182626336917
69,ru_taiga-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
70,ru_taiga-ud-dev_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
71,ru_taiga-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
72,tpn_tudet-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
73,ga_idt-ud-train_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
74,ga_idt-ud-test_Case=Voc,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
