,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
0,hu_szeged-ud-dev_Case=Ter,0.3288650625474688,0.46374905867523203,0.41234333873774165,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,85.89169177545278,1.469861839480328,20.416647770210453,6.248696513103736,39.38485332295976,39.296221080967484,30.68630802717065,1.469861839480328
1,hu_szeged-ud-test_Case=Ter,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
2,hu_szeged-ud-train_Case=Ter,0.20036410841573019,0.13003501778910767,0.1116746883986176,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,86.16954782417174,1.1288514320120056,20.699859470507654,6.548756394725667,39.68647617706892,39.597409629554235,30.98780776275064,1.1288514320120056
3,et_ewt-ud-train_Case=Ter,0.34455624833176773,0.45563532599641354,0.40583758082739735,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,85.87586971903107,1.4713938969562161,20.375931395813872,6.194896773292194,39.369226290867616,39.2798302901716,30.670289589700133,1.4713938969562161
4,et_ewt-ud-test_Case=Ter,0.29632738205466586,0.3136443544288479,0.3064880278944082,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,86.0617510860661,1.2747548783981961,20.588149833830304,6.392673137371396,39.55920436857128,39.46952102069019,30.860015822412446,1.2747548783981961
5,et_ewt-ud-dev_Case=Ter,0.2647312687011098,0.24711351391090788,0.24591334404839663,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,86.10505211658605,1.2165525060596438,20.60189371614556,6.460527277120089,39.61624160845521,39.52677853646609,30.917870350241287,1.2165525060596438
6,olo_kkpp-ud-test_Case=Ter,1.2464826546183716,1.3630803958976423,1.340096260783411,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,85.24083528450434,2.23606797749979,19.956124713487007,5.840200040061686,38.795611167950774,38.70611249593221,30.097781415326345,2.23606797749979
7,vep_vwt-ud-test_Case=Ter,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
8,kpv_ikdp-ud-test_Case=Ter,1.2464826546183716,1.3630803958976423,1.3400962607834113,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,85.41662601625049,2.23606797749979,19.956124713487007,5.840200040061686,38.88628603396401,38.797706706024016,30.191532257204294,2.23606797749979
9,kpv_lattice-ud-test_Case=Ter,2.248666702652668,2.4216249917217443,2.381232725112859,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,84.24405750253128,3.431546328418375,18.809577389247913,4.676374741787017,37.6781424994577,37.59112263428278,28.984785575162743,3.431546328418375
10,et_edt-ud-dev_Case=Ter,0.20954776648395543,0.1425525711136783,0.1312442276173501,1.1658100334413286,1.1658100334413286,1.1658100334413286,1.1658100334413286,86.13691668129091,1.1658100334413286,20.65519388353102,6.505959933652224,39.650354747241536,39.561271431414475,30.951780365494667,1.1658100334413286
11,et_edt-ud-train_Case=Ter,0.20434550479695776,0.2076817908724416,0.16448652862903965,1.2325679372360732,1.2325679372360732,1.2325679372360732,1.2325679372360732,86.0811771638121,1.2325679372360732,20.59169360006232,6.435229679838722,39.587924829829504,39.49878622630141,30.88927293475656,1.2325679372360732
12,et_edt-ud-test_Case=Ter,0.24030812582860356,0.25675475263873926,0.22516025556208938,1.2567485880964147,1.2567485880964147,1.2567485880964147,1.2567485880964147,86.06630400630878,1.2567485880964147,20.565574676124196,6.411065073755151,39.57121562574019,39.48192539516793,30.872657392670494,1.2567485880964147
13,ab_abnc-ud-test_Case=Ter,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
14,gu_gujtb-ud-test_Case=Ter,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
