,Treebank,el_gud-ud-train_Case=Voc,el_gud-ud-test_Case=Voc,fa_seraji-ud-dev_Case=Voc,fa_seraji-ud-test_Case=Voc,fa_seraji-ud-train_Case=Voc,sga_dipsgg-ud-test_Case=Voc,pl_pdb-ud-test_Case=Voc,pl_pdb-ud-train_Case=Voc,pl_pdb-ud-dev_Case=Voc,uk_iu-ud-dev_Case=Voc,uk_iu-ud-train_Case=Voc,uk_iu-ud-test_Case=Voc,sa_vedic-ud-test_Case=Voc,sa_vedic-ud-train_Case=Voc,sa_vedic-ud-dev_Case=Voc,kmr_mg-ud-test_Case=Voc,hr_set-ud-dev_Case=Voc,hr_set-ud-train_Case=Voc,hr_set-ud-test_Case=Voc,orv_rnc-ud-dev_Case=Voc,orv_rnc-ud-train_Case=Voc,orv_rnc-ud-test_Case=Voc,cpg_tuecl-ud-test_Case=Voc,la_circse-ud-test_Case=Voc,grc_perseus-ud-dev_Case=Voc,grc_perseus-ud-train_Case=Voc,grc_perseus-ud-test_Case=Voc,qpm_philotis-ud-train_Case=Voc,qpm_philotis-ud-dev_Case=Voc,qpm_philotis-ud-test_Case=Voc,la_perseus-ud-test_Case=Voc,la_perseus-ud-train_Case=Voc,sk_snk-ud-train_Case=Voc,lt_hse-ud-train_Case=Voc,ess_sli-ud-test_Case=Voc,hit_hittb-ud-test_Case=Voc,sa_ufal-ud-test_Case=Voc,be_hse-ud-train_Case=Voc,be_hse-ud-dev_Case=Voc,be_hse-ud-test_Case=Voc,cs_pud-ud-test_Case=Voc,orv_ruthenian-ud-test_Case=Voc,orv_ruthenian-ud-train_Case=Voc,orv_ruthenian-ud-dev_Case=Voc,ml_ufal-ud-test_Case=Voc,egy_ujaen-ud-test_Case=Voc,ro_nonstandard-ud-test_Case=Voc,ro_nonstandard-ud-dev_Case=Voc,ro_nonstandard-ud-train_Case=Voc,ro_simonero-ud-train_Case=Voc,mr_ufal-ud-dev_Case=Voc,mr_ufal-ud-test_Case=Voc,ro_tuecl-ud-test_Case=Voc,lt_alksnis-ud-test_Case=Voc,lt_alksnis-ud-dev_Case=Voc,lt_alksnis-ud-train_Case=Voc,vi_tuecl-ud-test_Case=Voc,cu_proiel-ud-train_Case=Voc,cu_proiel-ud-test_Case=Voc,cu_proiel-ud-dev_Case=Voc,la_llct-ud-dev_Case=Voc,la_llct-ud-train_Case=Voc,sr_set-ud-train_Case=Voc,la_proiel-ud-test_Case=Voc,la_proiel-ud-dev_Case=Voc,la_proiel-ud-train_Case=Voc,grc_proiel-ud-test_Case=Voc,grc_proiel-ud-train_Case=Voc,grc_proiel-ud-dev_Case=Voc,ru_taiga-ud-train_Case=Voc,ru_taiga-ud-dev_Case=Voc,ru_taiga-ud-test_Case=Voc,tpn_tudet-ud-test_Case=Voc,ga_idt-ud-train_Case=Voc,ga_idt-ud-test_Case=Voc,ga_idt-ud-dev_Case=Voc,ro_art-ud-test_Case=Voc,ru_syntagrus-ud-train_Case=Voc,ru_syntagrus-ud-dev_Case=Voc,ru_syntagrus-ud-test_Case=Voc,grc_ptnk-ud-train_Case=Voc,grc_ptnk-ud-dev_Case=Voc,grc_ptnk-ud-test_Case=Voc,orv_birchbark-ud-train_Case=Voc,orv_birchbark-ud-dev_Case=Voc,orv_birchbark-ud-test_Case=Voc,ltg_cairo-ud-test_Case=Voc,ru_poetry-ud-test_Case=Voc,ru_poetry-ud-dev_Case=Voc,ru_poetry-ud-train_Case=Voc,cs_fictree-ud-dev_Case=Voc,cs_fictree-ud-train_Case=Voc,cs_fictree-ud-test_Case=Voc,la_udante-ud-train_Case=Voc,la_udante-ud-test_Case=Voc,la_udante-ud-dev_Case=Voc,ro_rrt-ud-test_Case=Voc,ro_rrt-ud-train_Case=Voc,el_gdt-ud-test_Case=Voc,el_gdt-ud-train_Case=Voc,el_gdt-ud-dev_Case=Voc,gd_arcosg-ud-test_Case=Voc,gd_arcosg-ud-train_Case=Voc,gd_arcosg-ud-dev_Case=Voc,got_proiel-ud-dev_Case=Voc,got_proiel-ud-train_Case=Voc,got_proiel-ud-test_Case=Voc,cs_pdt-ud-test_Case=Voc,cs_pdt-ud-dev_Case=Voc,cs_pdt-ud-train_Case=Voc,lv_lvtb-ud-test_Case=Voc,lv_lvtb-ud-train_Case=Voc,lv_lvtb-ud-dev_Case=Voc,la_ittb-ud-dev_Case=Voc,la_ittb-ud-test_Case=Voc,la_ittb-ud-train_Case=Voc,ga_cadhan-ud-test_Case=Voc,pl_pud-ud-test_Case=Voc,orv_torot-ud-test_Case=Voc,orv_torot-ud-dev_Case=Voc,orv_torot-ud-train_Case=Voc,cs_cac-ud-dev_Case=Voc,cs_cac-ud-train_Case=Voc,cs_cac-ud-test_Case=Voc,pl_lfg-ud-test_Case=Voc,pl_lfg-ud-train_Case=Voc,pl_lfg-ud-dev_Case=Voc,cs_poetry-ud-test_Case=Voc,ru_gsd-ud-train_Case=Voc,lv_cairo-ud-test_Case=Voc,bg_btb-ud-train_Case=Voc,bg_btb-ud-test_Case=Voc,bg_btb-ud-dev_Case=Voc,bej_nsc-ud-test_Case=Voc
0,hu_szeged-ud-dev_Case=Ter,10.976968031314193,13.152711779724127,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,5.1573380294989875,5.351094116538853,3.2404465474931836,1.469861839480328,40.62763761617952,1.469861839480328,345.92523990732195,158.02061692149948,413.90879892454626,1.469861839480328,1.469861839480328,32.745558552852195,1.469861839480328,1.469861839480328,58.63046020796298,11.180684954392675,24.21304617222442,51.82139317042198,1.469861839480328,1.469861839480328,1.469861839480328,88.10375477207695,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,5.269877127435857,6.995589439420975,1.469861839480328,1.469861839480328,1.469861839480328,20.92608980597907,70.59150440263446,34.48370164312911,1.077262190536962,1.469861839480328,1.469861839480328,4.766135686561603,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,15.931025965636142,16.64361429946305,20.47753540292242,1.469861839480328,4.594682917363407,1.469861839480328,10.090944479771315,14.58732749535672,14.960873610773232,10.804163006526926,20.08387351355913,13.714629028257237,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,32.287672990794704,1.469861839480328,1.469861839480328,33.698737932919755,7.7491536774056415,1.469861839480328,13.303380708361502,37.20779156421971,22.324175845045072,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,420.38823913727447,1.469861839480328,1.469861839480328,1.469861839480328,11.204262306245802,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,13.302816929944008,82.39299083217944,42.73489914505791,1.469861839480328,44.02580612479767,1.469861839480328,1.469861839480328,80.9282565983562,17.88371215642399,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,5.826037765873366,7.309496453456789,10.17518855260819,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,93.41124393683643,1.469861839480328,45.99570565032789,0.5211573066470477,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328
1,hu_szeged-ud-test_Case=Ter,11.357816691600545,13.509256086106296,1.0,1.0,1.0,1.0,5.454823740581938,5.6768159798800495,3.5411862419251547,1.0,41.012193308819754,1.0,346.2975599105486,158.3946821905975,414.28009848410534,1.0,1.0,33.13608305156178,1.0,1.0,58.95195784139262,11.49456393257265,24.576411454889016,52.21110992882645,1.0,1.0,1.0,88.45337754998393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.612486080160912,7.3484692283495345,1.0,1.0,1.0,21.24983660067897,70.92249290598858,34.82881948425278,1.4142135623730951,1.0,1.0,5.0990195135927845,1.0,1.0,1.0,1.0,16.27104901384912,16.995867266257154,20.836236712289928,1.0,4.993823345387607,1.0,10.434983894999018,14.922019523732928,15.308573759679756,11.163556780883054,20.420372301656784,14.049021318227117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.61901286060018,1.0,1.0,34.02939905434711,8.12403840463596,1.0,13.615248804190102,37.535168694024655,22.646743695286524,1.0,1.0,1.0,1.0,1.0,420.76121494263225,1.0,1.0,1.0,11.59202311936963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.629380029920656,82.72847151978574,43.08131845707603,1.0,44.429719783046124,1.0,1.0,81.3142054010245,18.275666882497067,1.0,1.0,1.0,1.0,1.0,6.13043409737208,7.641756977563603,10.511490311627014,1.0,1.0,1.0,1.0,93.7683315410912,1.0,46.389654018972806,0.0,1.0,1.0,1.0,1.0,1.0
2,hu_szeged-ud-train_Case=Ter,11.248919701217732,13.407994091420072,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,5.367971859285978,5.582420981335591,3.451710526037135,1.1288514320120056,40.90465709698863,1.1288514320120056,346.19253935571106,158.28912754017563,414.17531429603844,1.1288514320120056,1.1288514320120056,33.02561085312764,1.1288514320120056,1.1288514320120056,58.86115371504933,11.404646957368834,24.47327056652262,52.10029723736921,1.1288514320120056,1.1288514320120056,1.1288514320120056,88.35453754932769,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,5.513556525107505,7.2473654216932895,1.1288514320120056,1.1288514320120056,1.1288514320120056,21.158052709180126,70.829191055352,34.7312719317908,1.3003738778606029,1.1288514320120056,1.1288514320120056,5.002429965082525,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,16.174631680124545,16.895324545742493,20.735316947576113,1.1288514320120056,4.879054186324068,1.1288514320120056,10.338540354743829,14.826660484111422,15.209646062066446,11.060596980070992,20.324751908041996,13.953917211864042,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,32.5247235021128,1.1288514320120056,1.1288514320120056,33.93534497966521,8.017125766479877,1.1288514320120056,13.526337477512365,37.44250221636132,22.556025925582624,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,420.6559650976344,1.1288514320120056,1.1288514320120056,1.1288514320120056,11.48202097000156,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,13.53640667073635,82.63387706557698,42.98283733719257,1.1288514320120056,44.315433416462135,1.1288514320120056,1.1288514320120056,81.20462408152765,18.164277365813984,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,6.042063205377595,7.547133018448735,10.415717099576616,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,93.66776022493309,1.1288514320120056,46.27840719193156,0.15590239111558088,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056
3,et_ewt-ud-train_Case=Ter,10.897935584320546,13.090645515023315,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,5.152540486923684,5.346014967530286,3.2349652239243625,1.4713938969562161,40.61606824890858,1.4713938969562161,345.91915963126417,158.01559992590794,413.9034488863315,1.4713938969562161,1.4713938969562161,32.73782216336328,1.4713938969562161,1.4713938969562161,58.62535003449162,11.176537925493744,24.194317514656206,51.8135921678215,1.4713938969562161,1.4713938969562161,1.4713938969562161,88.08839310601596,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,5.264503775285948,6.99035049192814,1.4713938969562161,1.4713938969562161,1.4713938969562161,20.916992029341973,70.58728639068086,34.47569191957332,1.0793516572461452,1.4713938969562161,1.4713938969562161,4.718580294961611,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,15.927316297233912,16.63613139430544,20.470935857357208,1.4713938969562161,4.579294516801134,1.4713938969562161,10.092268768165505,14.578465854357471,14.954191627173374,10.790736768172968,20.075992972382725,13.697262500222445,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,32.284129227841966,1.4713938969562161,1.4713938969562161,33.695177696519124,7.743707122560873,1.4713938969562161,13.299060117166176,37.20108272020528,22.322410264126948,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,420.36479990598644,1.4713938969562161,1.4713938969562161,1.4713938969562161,11.183246398072432,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,13.297556166454045,82.38485904582224,42.730141586472655,1.4713938969562161,43.96322326672602,1.4713938969562161,1.4713938969562161,80.91208191611436,17.839983183848577,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,5.818982347073718,7.307787448773377,10.17114265248221,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,93.40564758086097,1.4713938969562161,45.975700103424195,0.51478150704935,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161
4,et_ewt-ud-test_Case=Ter,11.1448792426537,13.299436078270386,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,5.286920711741844,5.493704135095641,3.3712015662075148,1.2747548783981961,40.778364361509155,1.2747548783981961,346.0854302047401,158.18435390374296,414.0707970866818,1.2747548783981961,1.2747548783981961,32.91845986676776,1.2747548783981961,1.2747548783981961,58.768968569021744,11.319231422671772,24.364420781130832,51.995592761951144,1.2747548783981961,1.2747548783981961,1.2747548783981961,88.25318691129516,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,5.4198708471697,7.1501748230375455,1.2747548783981961,1.2747548783981961,1.2747548783981961,21.06372606058946,70.73630609524362,34.63507374516955,1.2747548783981961,1.2747548783981961,1.2747548783981961,4.911720676097125,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,16.08181170111215,16.800512831606024,20.62877814130798,1.2747548783981961,4.773415321042209,1.2747548783981961,10.24762845193408,14.723846870524927,15.11374696169756,10.965856099730654,20.231574455248698,13.851895177195068,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,32.436476380766145,1.2747548783981961,1.2747548783981961,33.8470825921526,7.913595895672207,1.2747548783981961,13.439680055715613,37.345422149917596,22.46664193866097,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,420.53671064486156,1.2747548783981961,1.2747548783981961,1.2747548783981961,11.341296222213755,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,13.445631260747856,82.53408386842372,42.88793536648739,1.2747548783981961,44.199830316416374,1.2747548783981961,1.2747548783981961,81.07172750102221,17.961764946686056,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,5.953197086906796,7.4551419846864295,10.320333604796199,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,93.5674890119426,1.2747548783981961,46.131605218114835,0.3535533905932738,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961
5,et_ewt-ud-dev_Case=Ter,11.118153323881323,13.295864018558554,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,5.319045487487316,5.529003168117907,3.402939905434711,1.2165525060596438,40.842135105794846,1.2165525060596438,346.13130456518957,158.22764273415618,414.114573518006,1.2165525060596438,1.2165525060596438,32.96179606756889,1.2165525060596438,1.2165525060596438,58.80770924518881,11.353633779543888,24.40655649615488,52.03857543528006,1.2165525060596438,1.2165525060596438,1.2165525060596438,88.28861761291769,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,5.457105459856901,7.188880302244572,1.2165525060596438,1.2165525060596438,1.2165525060596438,21.100605573195182,70.77344134631295,34.670160080391895,1.2961481396815722,1.2165525060596438,1.2165525060596438,4.907137658554118,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,16.119869537493695,16.84025087659851,20.678747024720735,1.2165525060596438,4.80699079402355,1.2165525060596438,10.284400268799775,14.772045671921454,15.153902595994502,10.99568097027192,20.267007794400033,13.890824309593725,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,32.472757813280964,1.2165525060596438,1.2165525060596438,33.883329234300454,7.9548727205405365,1.2165525060596438,13.474234672143721,37.38853062400584,22.502333212358224,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,420.58349943857763,1.2165525060596438,1.2165525060596438,1.2165525060596438,11.417311417317126,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,13.481839637082173,82.57650997711153,42.928778226266814,1.2165525060596438,44.19592741418602,1.2165525060596438,1.2165525060596438,81.14480882964726,18.101933598375616,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,5.991846311632352,7.4956081815843545,10.363397126425292,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,93.60758516274201,1.2165525060596438,46.21341796491577,0.282842712474619,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438
6,olo_kkpp-ud-test_Case=Ter,10.567244989431572,12.747548783981962,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,4.9031435147801465,4.986241400672968,3.023243291566195,2.23606797749979,40.08116764766216,2.23606797749979,345.4591148023164,157.54441839466423,413.4416524734778,2.23606797749979,2.23606797749979,32.0624390837628,2.23606797749979,2.23606797749979,58.240879114244144,10.845505981741931,23.706539182259394,51.198958322736736,2.23606797749979,2.23606797749979,2.23606797749979,87.68124086713189,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,4.949747468305833,6.6332495807108,2.23606797749979,2.23606797749979,2.23606797749979,20.548046676563256,70.14271166700073,33.955068350198715,1.4142135623730951,2.23606797749979,2.23606797749979,4.47213595499958,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,15.50380884307657,16.20172422208806,20.06271159873996,2.23606797749979,4.222222222222222,2.23606797749979,9.706813185707357,14.189197769195175,14.52219326486954,10.398317171542711,19.641578473693798,13.33697866834914,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,31.906112267087632,2.23606797749979,2.23606797749979,33.31666249791537,7.3484692283495345,2.23606797749979,12.956658519849938,36.80881536926839,21.940259797914884,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,419.84520957133714,2.23606797749979,2.23606797749979,2.23606797749979,10.529719844326344,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,12.874781551544865,81.93289937503738,42.30839160261236,2.23606797749979,43.382023926967726,2.23606797749979,2.23606797749979,80.34923770640266,17.378147196982766,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,5.548172872416848,6.995349258085943,9.82445927265211,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,92.94891069829706,2.23606797749979,45.40925015897091,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
7,vep_vwt-ud-test_Case=Ter,11.357816691600545,13.509256086106296,1.0,1.0,1.0,1.0,5.454823740581938,5.6768159798800495,3.5411862419251547,1.0,41.012193308819754,1.0,346.2975599105486,158.3946821905975,414.28009848410534,1.0,1.0,33.13608305156178,1.0,1.0,58.95195784139262,11.49456393257265,24.576411454889016,52.21110992882645,1.0,1.0,1.0,88.45337754998393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.612486080160912,7.3484692283495345,1.0,1.0,1.0,21.24983660067897,70.92249290598858,34.82881948425278,1.4142135623730951,1.0,1.0,5.0990195135927845,1.0,1.0,1.0,1.0,16.27104901384912,16.995867266257154,20.836236712289928,1.0,4.993823345387607,1.0,10.434983894999018,14.922019523732928,15.308573759679756,11.163556780883054,20.420372301656784,14.049021318227117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.61901286060018,1.0,1.0,34.02939905434711,8.12403840463596,1.0,13.615248804190102,37.535168694024655,22.646743695286524,1.0,1.0,1.0,1.0,1.0,420.76121494263225,1.0,1.0,1.0,11.59202311936963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.629380029920656,82.72847151978574,43.08131845707603,1.0,44.429719783046124,1.0,1.0,81.3142054010245,18.275666882497067,1.0,1.0,1.0,1.0,1.0,6.13043409737208,7.641756977563603,10.511490311627014,1.0,1.0,1.0,1.0,93.7683315410912,1.0,46.389654018972806,0.0,1.0,1.0,1.0,1.0,1.0
8,kpv_ikdp-ud-test_Case=Ter,10.567244989431572,12.747548783981962,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,4.9031435147801465,5.0541489380115525,3.056141357987225,2.23606797749979,40.17461885320133,2.23606797749979,345.4677987888307,157.56279142296646,413.4537459015216,2.23606797749979,2.23606797749979,32.28002478313795,2.23606797749979,2.23606797749979,58.240879114244144,10.845505981741931,23.790754506740637,51.36795369358864,2.23606797749979,2.23606797749979,2.23606797749979,87.68124086713189,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,4.949747468305833,6.6332495807108,2.23606797749979,2.23606797749979,2.23606797749979,20.548046676563256,70.18546858146635,34.06973241260732,1.4142135623730951,2.23606797749979,2.23606797749979,4.47213595499958,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,15.552616439568729,16.25214544006294,20.076300735934133,2.23606797749979,4.222222222222222,2.23606797749979,9.741092797468305,14.212670403551895,14.573746849119557,10.422331792837916,19.69693840971356,13.33697866834914,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,31.906112267087632,2.23606797749979,2.23606797749979,33.31666249791537,7.3484692283495345,2.23606797749979,12.956658519849938,36.81787005729087,21.95165141851519,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,419.9309467043361,2.23606797749979,2.23606797749979,2.23606797749979,10.764525070805492,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,12.936769303036982,81.9817052762383,42.33202097703345,2.23606797749979,43.54308211415448,2.23606797749979,2.23606797749979,80.47359815492284,17.435595774162696,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,5.548172872416848,6.995349258085943,9.830273938923865,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,92.9704254050717,2.23606797749979,45.51922670696417,1.4142135623730951,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
9,kpv_lattice-ud-test_Case=Ter,9.467452300446222,11.722558054748067,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,4.280949732506199,4.310414359597601,2.6188484772775182,3.431546328418375,39.08859638496807,3.431546328418375,344.3966626210101,156.48814036376555,412.3863356076658,3.431546328418375,3.431546328418375,31.1664393021646,3.431546328418375,3.431546328418375,57.326253320166416,10.027131561266103,22.7640963280481,50.26372625334048,3.431546328418375,3.431546328418375,3.431546328418375,86.67626843723765,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,4.139160912700119,5.724989974146823,3.431546328418375,3.431546328418375,3.431546328418375,19.648036835112126,69.23812798846413,33.08903264878943,1.8294640678379568,3.431546328418375,3.431546328418375,3.692242280948596,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,14.62753060083348,15.285973582414927,19.090069775701547,3.431546328418375,3.1921735988524156,3.431546328418375,8.85586268270208,13.302856324660423,13.624534515338025,9.451406330946366,18.76324008891899,12.42148812932407,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,30.98254940037922,3.431546328418375,3.431546328418375,32.3936249712117,6.340668863192042,3.431546328418375,12.12467125580007,35.89465564474571,21.06301284726574,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,418.85037024343336,3.431546328418375,3.431546328418375,3.431546328418375,9.681009181666454,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,12.05551783226592,81.01977586757849,41.35806808735591,3.431546328418375,42.347927207544764,3.431546328418375,3.431546328418375,79.3774244367004,16.333263917664517,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,4.865389824113744,6.189008647601955,8.960548452602026,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,91.94325002135717,3.431546328418375,44.39019932280511,2.4907993963089563,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375
