,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,hu_szeged-ud-dev_Case=Tem,9.834155699976101,5.4498853198943555,1.1319231422671772,48.183442920771995,43.10716791787971,30.67737358379951,138.71925335006674,1.1319231422671772,1.1319231422671772,17.677936099395815,17.63492699162659,16.065548651047035,45.642975910867165,1.1319231422671772,1.1319231422671772,20.80109237989846,90.58717830265698,79.27785201775006,80.80400958415389,83.28659105762463,1.1319231422671772,1.1319231422671772,1.1319231422671772,11.381179640090037,34.21117809707996,28.070502756452367,16.68580983950135,10.25605067478642,8.376410560200867,10.28391783667001,10.557529663673956,1.1319231422671772,1.1319231422671772
1,hu_szeged-ud-test_Case=Tem,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
2,hu_szeged-ud-train_Case=Tem,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
3,fa_seraji-ud-dev_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
4,fa_seraji-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
5,fa_seraji-ud-train_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
6,gub_tudet-ud-test_Case=Tem,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
7,lzh_tuecl-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
8,apu_ufpa-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
9,egy_ujaen-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
10,nyq_aha-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
11,mdf_jr-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
12,mdf_jr-ud-train_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
13,myv_jr-ud-test_Case=Tem,8.756564515701509,4.68662399221918,2.472066162365221,47.12821257554232,42.06877073580727,29.63693266479812,137.61702091109387,2.472066162365221,2.472066162365221,16.591472364504806,16.546414851696557,14.972605170160145,44.56206657884908,2.472066162365221,2.472066162365221,19.72397219931828,89.51438469476184,78.21439443803064,79.74394643265286,82.23306985500285,2.472066162365221,2.472066162365221,2.472066162365221,10.317191693694774,33.13682819335685,26.99791015574683,15.614238516317227,9.206520857440548,7.34774705959371,9.236092603970711,9.520387856518072,2.472066162365221,2.472066162365221
14,myv_jr-ud-train_Case=Tem,8.141038145674928,4.71380949975707,4.301162633521313,46.19753685528278,41.1564645060423,28.7544779121444,136.64003805620078,4.301162633521313,4.301162633521313,15.771676826212031,15.7375156870454,14.167748509949691,43.60619222083029,4.301162633521313,4.301162633521313,18.876201256028363,88.5460898888374,77.25814109050579,78.79288809833051,81.2742271571991,4.301162633521313,4.301162633521313,4.301162633521313,9.72111104761179,32.263861984013275,26.090886818964204,14.79391766909631,8.554212775762464,6.823511474129989,8.599995059548533,8.885323831568366,4.301162633521313,4.301162633521313
15,kfm_aha-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
16,soj_aha-ud-test_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
17,he_htb-ud-train_Case=Tem,5.510433547871945,5.234023309080692,8.299096336348915,42.60300438846751,37.64366294757729,25.31541032651851,132.85095031651073,8.299096336348915,8.299096336348915,12.328039017136284,12.321704427553845,10.74207767020153,39.84814926693585,8.299096336348915,8.299096336348915,15.379918922461087,84.83560073606559,73.58506153533618,75.1360199079197,77.56851809851726,8.299096336348915,8.299096336348915,8.299096336348915,6.623820649745885,28.707308614727967,22.521864376645198,11.451419126029753,5.920266566043945,4.738463815841324,5.913897364679742,6.239631571513474,8.299096336348915,8.299096336348915
18,lzh_kyoto-ud-dev_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
19,lzh_kyoto-ud-train_Case=Tem,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
