,Treebank,fi_ood-ud-test_Case=Abe,sms_giellagas-ud-test_Case=Abe,sms_giellagas-ud-train_Case=Abe,et_ewt-ud-train_Case=Abe,et_ewt-ud-test_Case=Abe,et_ewt-ud-dev_Case=Abe,gub_tudet-ud-test_Case=Abe,olo_kkpp-ud-test_Case=Abe,olo_kkpp-ud-train_Case=Abe,mdf_jr-ud-test_Case=Abe,fi_tdt-ud-train_Case=Abe,fi_tdt-ud-test_Case=Abe,fi_tdt-ud-dev_Case=Abe,myv_jr-ud-test_Case=Abe,myv_jr-ud-train_Case=Abe,kpv_ikdp-ud-test_Case=Abe,kpv_lattice-ud-test_Case=Abe,fi_pud-ud-test_Case=Abe,et_edt-ud-dev_Case=Abe,et_edt-ud-train_Case=Abe,et_edt-ud-test_Case=Abe,koi_uh-ud-test_Case=Abe,sme_giella-ud-train_Case=Abe,sme_giella-ud-test_Case=Abe,arr_tudet-ud-test_Case=Abe,krl_kkpp-ud-test_Case=Abe,fi_ftb-ud-dev_Case=Abe,fi_ftb-ud-train_Case=Abe,fi_ftb-ud-test_Case=Abe,ab_abnc-ud-test_Case=Abe
0,hu_szeged-ud-dev_Case=Ela,5.664653963018125,0.10112587531821468,1.0827689526491961,3.7574209212192127,9.729279268851704,1.0827689526491961,1.359435279995599,1.0827689526491961,1.0827689526491961,0.6550918726238282,11.065398061094173,8.054507514896473,2.3845129729851653,0.6268406060248313,0.6694584340291349,0.10112587531821468,1.6296846591609435,1.359435279995599,2.8037910276997984,3.8029714521586127,3.342006915977682,1.1610617040005724,1.0827689526491961,1.0827689526491961,0.10112587531821468,1.359435279995599,1.0827689526491961,1.0827689526491961,1.0827689526491961,0.10112587531821468
1,hu_szeged-ud-test_Case=Ela,5.608027935403232,0.16659862556700852,1.146066921150376,3.698697447993196,9.67515930013523,1.146066921150376,1.3198639385658397,1.146066921150376,1.146066921150376,0.6204014500173847,11.007518045169821,7.998163054408054,2.3277094519112573,0.5799366608624127,0.6285714285714286,0.16659862556700852,1.565240340734623,1.3198639385658397,2.744318210212053,3.7419774194387934,3.2900127163081585,1.0885301829456424,1.146066921150376,1.146066921150376,0.16659862556700852,1.3198639385658397,1.146066921150376,1.146066921150376,1.146066921150376,0.16659862556700852
2,hu_szeged-ud-train_Case=Ela,5.527229373769877,0.27216552697590873,1.2450962012087863,3.618838757548726,9.59552364772627,1.2450962012087863,1.264074205845368,1.2450962012087863,1.2450962012087863,0.579636813857467,10.925826158633372,7.916896404352445,2.256091108520906,0.518034543597035,0.5766953055423794,0.27216552697590873,1.488936270271907,1.264074205845368,2.6635232796097212,3.6602933172979806,3.2128009504309394,1.0248241557772486,1.2450962012087863,1.2450962012087863,0.27216552697590873,1.264074205845368,1.2450962012087863,1.2450962012087863,1.2450962012087863,0.27216552697590873
3,fi_ood-ud-test_Case=Ela,4.881020309884086,1.1201926861291118,2.068522117325686,2.908894923968235,8.858464682117136,2.068522117325686,1.093138332754001,2.068522117325686,2.068522117325686,0.5793703283828474,10.255627829619822,7.270050484643606,1.7615717547890941,0.6995160269938259,0.5159425153145377,1.1201926861291118,0.6641729688618792,1.109450115259254,1.9255878331879823,2.9113561474657637,2.5398699648777874,0.7504764403964254,2.068522117325686,2.068522117325686,1.1201926861291118,1.109450115259254,2.068522117325686,2.068522117325686,2.068522117325686,1.1201926861291118
4,et_ewt-ud-train_Case=Ela,5.113717766876428,0.763760760418742,1.731320857985841,3.1742735264007678,9.14478548370198,1.731320857985841,1.079732412057264,1.731320857985841,1.731320857985841,0.42342661125041603,10.506457982743324,7.513903870464159,1.912727609380164,0.40372490487795604,0.33826578977835553,0.763760760418742,0.9992968766850506,1.068762395520152,2.2000359164706214,3.1930144876650908,2.791166717331045,0.7548923669553175,1.731320857985841,1.731320857985841,0.763760760418742,1.068762395520152,1.731320857985841,1.731320857985841,1.731320857985841,0.763760760418742
5,et_ewt-ud-test_Case=Ela,5.116069228871352,0.7754788325534144,1.7364217584408124,3.175926778504006,9.158137494177906,1.7364217584408124,1.089758834004171,1.7364217584408124,1.7364217584408124,0.4230291084960448,10.506717773767068,7.514789223585105,1.9082969645199037,0.4338939633856924,0.3459254163839443,0.7754788325534144,0.9613346735681112,1.0897588340041713,2.2095531650091433,3.2008979341784176,2.7981807832233563,0.6933092849270034,1.7364217584408124,1.7364217584408124,0.7754788325534144,1.0897588340041713,1.7364217584408124,1.7364217584408124,1.7364217584408124,0.7754788325534144
6,et_ewt-ud-dev_Case=Ela,5.099518339346247,0.8063799251291472,1.7642602345031582,3.1501515265566957,9.123882433619164,1.7642602345031582,1.08990045061622,1.7642602345031582,1.7642602345031582,0.38761912188550396,10.490359861193658,7.501593463900172,1.9058665841810345,0.4627305386434147,0.29522674611465166,0.8063799251291472,0.928287734326738,1.0899004506162202,2.177989364451542,3.1705597117532633,2.769550482293809,0.7403364410974788,1.7642602345031582,1.7642602345031582,0.8063799251291472,1.0899004506162202,1.7642602345031582,1.7642602345031582,1.7642602345031582,0.8063799251291472
7,egy_ujaen-ud-test_Case=Ela,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
8,olo_kkpp-ud-test_Case=Ela,5.4026112775934605,0.45175395145262554,1.4021363680319483,3.472600886381816,9.438907273701863,1.4021363680319483,1.200906686944618,1.4021363680319483,1.4021363680319483,0.524890659167824,10.796995571856312,7.79281022202277,2.141269252944487,0.4763809143009448,0.5084322977157767,0.45175395145262554,1.3384256497671614,1.2009066869446183,2.4994582431391548,3.4906459264854552,3.0873066878808806,0.894046826453266,1.4021363680319483,1.4021363680319483,0.45175395145262554,1.2009066869446183,1.4021363680319483,1.4021363680319483,1.4021363680319483,0.45175395145262554
9,olo_kkpp-ud-train_Case=Ela,5.734883511361751,0.0,1.0,3.8273392947447844,9.797958971132713,1.0,1.4142135623730951,1.0,1.0,0.7071067811865476,11.136152337719203,8.12403840463596,2.449489742783178,0.692820323027551,0.7284313590846835,0.0,1.699673171197595,1.4142135623730951,2.874966451763469,3.8746047519032274,3.409545424246464,1.224744871391589,1.0,1.0,0.0,1.4142135623730951,1.0,1.0,1.0,0.0
10,mdf_jr-ud-test_Case=Ela,15.584892970081281,19.8158185969358,20.728402414722332,16.895034089067366,13.581032524975575,20.728402414722332,18.9208879284245,20.728402414722332,20.728402414722332,19.369219567826335,12.686935537525734,14.2828568570857,18.04315813696581,19.268627351215237,19.298584770642115,19.8158185969358,18.469193569593422,18.920887928424502,17.53849381880037,16.773007306523276,17.308475765743594,18.91648311217847,20.728402414722332,20.728402414722332,19.8158185969358,18.920887928424502,20.728402414722332,20.728402414722332,20.728402414722332,19.8158185969358
11,mdf_jr-ud-train_Case=Ela,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
12,vep_vwt-ud-test_Case=Ela,5.269144986512412,0.6123724356957945,1.541103500742244,3.3735247048510497,9.374166629626338,1.541103500742244,1.1726039399558574,1.541103500742244,1.541103500742244,0.6123724356957945,10.671873729054747,7.6892782496148495,2.0514222708485286,0.39370039370059057,0.5125964319431187,0.6123724356957945,1.2304019216861166,1.1726039399558574,2.4270212398669755,3.405385865443442,3.0155845204537046,0.7905694150420949,1.541103500742244,1.541103500742244,0.6123724356957945,1.1726039399558574,1.541103500742244,1.541103500742244,1.541103500742244,0.6123724356957945
13,fi_tdt-ud-train_Case=Ela,4.721833330332746,1.3773675690615153,2.3139522010695543,2.731094493391704,8.64941108601271,2.3139522010695543,1.198640960898207,2.3139522010695543,2.3139522010695543,0.79703312380996,10.07603069752834,7.101659823908474,1.6877698227793645,0.9205806699183092,0.7483656499110023,1.3773675690615153,0.5209825108699511,1.1933434370012688,1.7430108536595668,2.7163809002192933,2.3729669061590113,0.8777388422604246,2.3139522010695543,2.3139522010695543,1.3773675690615153,1.1933434370012688,2.3139522010695543,2.3139522010695543,2.3139522010695543,1.3773675690615153
14,fi_tdt-ud-test_Case=Ela,4.829565223657919,1.202592211576206,2.1435170928508476,2.8504841793671134,8.791175671888853,2.1435170928508476,1.1357719961963095,2.1435170928508476,2.1435170928508476,0.6257319932237363,10.197743430921337,7.2163102952508735,1.7353190467491608,0.7570356843265381,0.5720897663943464,1.202592211576206,0.6020470631376245,1.1254068274822888,1.8687006369543586,2.8543448160649127,2.475157330068889,0.8009622508856145,2.1435170928508476,2.1435170928508476,1.202592211576206,1.1254068274822888,2.1435170928508476,2.1435170928508476,2.1435170928508476,1.202592211576206
15,fi_tdt-ud-dev_Case=Ela,4.738374504357209,1.3433656817130493,2.2829522933712147,2.7529578475636933,8.67917103973683,2.2829522933712147,1.1821131653948536,2.2829522933712147,2.2829522933712147,0.7825111261168579,10.095410521974452,7.121067948725807,1.6886054954336103,0.8814414598327319,0.7292139416400963,1.3433656817130493,0.5364594302598024,1.1821131653948536,1.7638849737664009,2.7370274409295408,2.400813898015403,0.8329295446180175,2.2829522933712147,2.2829522933712147,1.3433656817130493,1.1821131653948536,2.2829522933712147,2.2829522933712147,2.2829522933712147,1.3433656817130493
16,myv_jr-ud-test_Case=Ela,4.967754538979761,0.8812629433036954,1.8503197558178164,3.0586144642849833,9.032918567068597,1.8503197558178164,1.062810214342561,1.8503197558178164,1.8503197558178164,0.6658010527980253,10.353695475343832,7.357946009130504,1.7430038105916534,0.5142640493901884,0.5956976311496454,0.8812629433036954,1.061271679568748,0.9140283937887581,2.1096334293027943,3.0948849604510604,2.6731062313832386,0.7423841183389235,1.8503197558178164,1.8503197558178164,0.8812629433036954,0.9140283937887581,1.8503197558178164,1.8503197558178164,1.8503197558178164,0.8812629433036954
