,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
0,hu_szeged-ud-dev_Case=Abs,0.31491832864888675,1.2824305436059895,1.2824305436059895,0.31491832864888675,0.19812782908323115,0.40042575036191513,0.286682890987812,1.2824305436059895,0.31491832864888675
1,hu_szeged-ud-test_Case=Abs,0.1087856586440842,1.0796668344321692,1.0796668344321692,0.1087856586440842,0.2266528224420611,0.5390378139989247,0.3950928498270241,1.0796668344321692,0.1087856586440842
2,hu_szeged-ud-train_Case=Abs,0.16317848796612638,1.1213369028548654,1.1213369028548654,0.16317848796612638,0.1982482647268561,0.512464263723804,0.33476518633358315,1.1213369028548654,0.16317848796612638
3,ess_sli-ud-test_Case=Abs,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
4,hit_hittb-ud-test_Case=Abs,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
5,mr_ufal-ud-dev_Case=Abs,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
6,mr_ufal-ud-test_Case=Abs,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
7,mr_ufal-ud-train_Case=Abs,86.27861844049197,87.14929718592113,87.14929718592113,86.27861844049197,86.03607146626612,85.76212436331461,85.88622070259231,87.14929718592113,86.27861844049197
8,wbp_ufal-ud-test_Case=Abs,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
9,nhi_itml-ud-test_Case=Abs,20.811914915959456,21.703103265616754,21.703103265616754,20.811914915959456,20.58361754312156,20.303408459215124,20.43426292285565,21.703103265616754,20.811914915959456
10,azz_itml-ud-test_Case=Abs,6.669999167083074,7.607222967012422,7.607222967012422,6.669999167083074,6.429194561216147,6.146205149724862,6.266591642465896,7.607222967012422,6.669999167083074
11,eu_bdt-ud-train_Case=Abs,39.805698165950666,40.741182744764195,40.741182744764195,39.805698165950666,39.5571180500609,39.2733022902961,39.40030349339652,40.741182744764195,39.805698165950666
12,eu_bdt-ud-test_Case=Abs,39.7164186927589,40.65127036035156,40.65127036035156,39.7164186927589,39.46798205189973,39.18415388839215,39.3112944017496,40.65127036035156,39.7164186927589
13,eu_bdt-ud-dev_Case=Abs,31.107078923747277,32.04328476137671,32.04328476137671,31.107078923747277,30.857982707139133,30.574136810763125,30.701036200736006,32.04328476137671,31.107078923747277
14,gu_gujtb-ud-test_Case=Abs,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
