,Treebank,hu_szeged-ud-dev_Case=Sbl,hu_szeged-ud-test_Case=Sbl,hu_szeged-ud-train_Case=Sbl
0,el_gud-ud-train_Case=Voc,11.134093172206784,11.201662633106917,11.1757428317124
1,el_gud-ud-test_Case=Voc,13.30239898969644,13.363054692260668,13.339000530686109
2,fa_seraji-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
3,fa_seraji-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
4,fa_seraji-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
5,sga_dipsgg-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
6,pl_pdb-ud-test_Case=Voc,5.278579919990515,5.329559644448229,5.30945467778604
7,pl_pdb-ud-train_Case=Voc,5.484747451255818,5.540640822718079,5.518681003241246
8,pl_pdb-ud-dev_Case=Voc,3.3602817292128213,3.4121561593394643,3.391547389353365
9,uk_iu-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
10,uk_iu-ud-train_Case=Voc,40.79082989321498,40.856798670792145,40.83019158556254
11,uk_iu-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
12,sa_vedic-ud-test_Case=Voc,346.0819070350552,346.14634083841065,346.1214571237951
13,sa_vedic-ud-train_Case=Voc,158.1777063124908,158.24269429201027,158.21779335800562
14,sa_vedic-ud-dev_Case=Voc,414.06452463724435,414.1292838135349,414.10449330354055
15,kmr_mg-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
16,hr_set-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
17,hr_set-ud-train_Case=Voc,32.90844035787861,32.97657789029915,32.95014206322808
18,hr_set-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
19,orv_rnc-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
20,orv_rnc-ud-train_Case=Voc,58.76602817056035,58.82104931261573,58.799629376658835
21,orv_rnc-ud-test_Case=Voc,11.310853549947662,11.365128926694142,11.344076934643368
22,cpg_tuecl-ud-test_Case=Voc,24.36424859458529,24.427808891705848,24.402811883890983
23,la_circse-ud-test_Case=Voc,51.982545965265565,52.05239843743323,52.02581902985045
24,grc_perseus-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
25,grc_perseus-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
26,grc_perseus-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
27,qpm_philotis-ud-train_Case=Voc,88.25046028980073,88.31120100638171,88.28769302703347
28,qpm_philotis-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
29,qpm_philotis-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
30,la_perseus-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
31,la_perseus-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
32,sk_snk-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
33,lt_hse-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
34,ess_sli-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
35,hit_hittb-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
36,sa_ufal-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
37,be_hse-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
38,be_hse-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
39,be_hse-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
40,cs_pud-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
41,orv_ruthenian-ud-test_Case=Voc,5.408894939123166,5.469652216549418,5.446606330872273
42,orv_ruthenian-ud-train_Case=Voc,7.139008809915674,7.202481654717721,7.178875415468288
43,orv_ruthenian-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
44,ml_ufal-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
45,egy_ujaen-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
46,ro_nonstandard-ud-test_Case=Voc,21.06233077172153,21.117352479361365,21.09573462026114
47,ro_nonstandard-ud-dev_Case=Voc,70.731643885803,70.78780499472708,70.76594646480808
48,ro_nonstandard-ud-train_Case=Voc,34.62918322035597,34.688114186217575,34.665237504670365
49,ro_simonero-ud-train_Case=Voc,1.1698493763076514,1.2609630053379937,1.2315600008497516
50,mr_ufal-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
51,mr_ufal-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
52,ro_tuecl-ud-test_Case=Voc,4.902572205476842,4.9595913639959806,4.937132428957005
53,lt_alksnis-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
54,lt_alksnis-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
55,lt_alksnis-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
56,vi_tuecl-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
57,cu_proiel-ud-train_Case=Voc,16.0733896135248,16.132216867270028,16.109371113244354
58,cu_proiel-ud-test_Case=Voc,16.78848235504577,16.851238164109713,16.826998032721153
59,cu_proiel-ud-dev_Case=Voc,20.628583314005706,20.69083436498001,20.666196177480128
60,la_llct-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
61,la_llct-ud-train_Case=Voc,4.756809078035209,4.8285884815663955,4.801507017094868
62,sr_set-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
63,la_proiel-ud-test_Case=Voc,10.237190635670073,10.295762531912313,10.272661784761246
64,la_proiel-ud-dev_Case=Voc,14.726939921434877,14.784705659402452,14.761893103635886
65,la_proiel-ud-train_Case=Voc,15.105188332255626,15.165981491391802,15.142288005397436
66,grc_proiel-ud-test_Case=Voc,10.951856462095737,11.015914217471725,10.991583633280527
67,grc_proiel-ud-train_Case=Voc,20.224479607960312,20.28266035316067,20.26010131780118
68,grc_proiel-ud-dev_Case=Voc,13.854285329162671,13.911467840428166,13.888634888284855
69,ru_taiga-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
70,ru_taiga-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
71,ru_taiga-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
72,tpn_tudet-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
73,ga_idt-ud-train_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
74,ga_idt-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
75,ga_idt-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
76,ro_art-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
77,ru_syntagrus-ud-train_Case=Voc,32.425291907941016,32.48382751858565,32.46152932899429
78,ru_syntagrus-ud-dev_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
79,ru_syntagrus-ud-test_Case=Voc,1.2622811750152136,1.1840852064015472,1.2136052062629963
80,grc_ptnk-ud-train_Case=Voc,33.836192566661644,33.89451501351779,33.87228032155548
81,grc_ptnk-ud-dev_Case=Voc,7.905715053616835,7.969619798391027,7.94460446061936
