,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,hu_szeged-ud-dev_Case=Ess,1.4662453332059082,1.421003441388178,1.5346885545398539,1.2105026110787913,4.2137550857161346,1.6547190813232433,4.742076224486474,3.5192152804959504,9.752809028716666,2.49284690951645,2.49284690951645,1.6547190813232433,1.6547190813232433,1.6547190813232433,1.2283630325131778,2.49284690951645,6.834458385897995,2.49284690951645,1.3088526418566906,1.1836101061096411,1.1853984516213782,1.1958201351486752,1.2572386738673718,1.34879707497674,1.2454361128179603,7.552818548542715,2.49284690951645,1.1825217860497717,2.693213946299888,2.6297766429304237,3.5638942709713146,2.49284690951645,29.287979006509044,1.5469568409245964,1.510366850513937,1.4196591487978485,2.49284690951645,2.49284690951645,2.49284690951645
1,hu_szeged-ud-test_Case=Ess,0.8872582380005881,0.8545584446225749,0.9487425075746382,0.7770508348879113,4.510483809696124,1.0647065323364933,5.029617491477887,3.7923080043688437,10.108584299653927,1.9322525714823102,1.9322525714823102,1.0647065323364933,1.0647065323364933,1.0647065323364933,0.7830995916319974,1.9322525714823102,7.150863584211351,1.9322525714823102,0.7978721702127478,0.785628078406592,0.789447193170716,0.7740386427788986,0.7615430099341569,0.8006639775829859,1.0153488727197826,7.879062152830327,1.9322525714823102,0.7955541594432517,2.8903614945471783,2.824310076449612,3.8174107103981343,1.9322525714823102,29.663674755498516,0.9593208904224453,0.9267605721639299,0.8490488505482378,1.9322525714823102,1.9322525714823102,1.9322525714823102
2,hu_szeged-ud-train_Case=Ess,0.5172777686652452,0.5084026205999921,0.5679949977592207,0.6365211998880538,4.726733775678304,0.6810352803144473,5.241489050960606,4.003514083829296,10.35281065205789,1.5829800566512728,1.5829800566512728,0.6810352803144473,0.6810352803144473,0.6810352803144473,0.6285819782206241,1.5829800566512728,7.3701145489603945,1.5829800566512728,0.5524451173237271,0.6858289053405259,0.6905577271846155,0.6471249436207112,0.5419943320632798,0.4927688644858093,1.0237513155616507,8.10145215008938,1.5829800566512728,0.7056399921846894,3.0730008454967384,3.0062950424125594,4.019346341818742,1.5829800566512728,29.905058912311667,0.579643815680136,0.5472448050127767,0.4904318938369173,1.5829800566512728,1.5829800566512728,1.5829800566512728
3,fi_ood-ud-test_Case=Ess,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
4,sms_giellagas-ud-test_Case=Ess,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
5,et_ewt-ud-train_Case=Ess,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
6,et_ewt-ud-test_Case=Ess,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
7,et_ewt-ud-dev_Case=Ess,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
8,egy_ujaen-ud-test_Case=Ess,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
9,olo_kkpp-ud-test_Case=Ess,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
