,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,fi_ood-ud-test_Case=Par,9.680128914406321,9.67282778739506,9.735065592451559,9.237673431233182,9.139645574738223,9.163813704270071,8.926910090345492,9.03272941960571,9.331856777812549,8.923380796289164,8.894054098950523,8.893762440249422,8.69275578693218,9.239945897081556,9.218059820603253,9.341522769435612,9.382053539444412,10.881208844195129,10.881208844195129,10.881208844195129
1,sah_yktdt-ud-test_Case=Par,5.315925366293247,5.314866945736984,5.358637886627534,4.990958282667684,4.9261565776621055,4.937600064660033,4.77674407422224,4.8813966486034746,5.060303021229724,4.774427102498265,4.761260191178497,4.7471925108103505,4.619517033771637,4.9976840339426225,4.9805365950443505,5.06893736167281,5.114087085565712,6.334035048845246,6.334035048845246,6.334035048845246
2,sms_giellagas-ud-test_Case=Par,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
3,et_ewt-ud-train_Case=Par,48.026235862683095,48.02610687054895,48.0804095120055,47.61013082520328,47.517368159164185,47.53500008329754,47.30142202278702,47.43185324782844,47.70767451274038,47.31224873646148,47.291109085004834,47.28084484277149,47.08879209749313,47.61539819169254,47.59305790352759,47.70962258514179,47.75803167039328,49.174596926907114,49.174596926907114,49.174596926907114
4,et_ewt-ud-test_Case=Par,42.95084646528503,42.9515001966434,43.004309356955126,42.5397989687567,42.448151106166456,42.46669714202033,42.235687020534044,42.36322295670832,42.6339685273551,42.24570889696159,42.22504007475905,42.21540966740523,42.02579117792376,42.54480496486192,42.52271707575288,42.63774480598144,42.685118933985656,44.08588319352249,44.08588319352249,44.08588319352249
5,et_ewt-ud-dev_Case=Par,30.520735779138747,30.520953128656657,30.57433564282305,30.105951670668908,30.013693099263325,30.031744071470246,29.79922734933381,29.928671899401916,30.20182113714337,29.81039693064758,29.790265693676076,29.780753269622355,29.588969258904758,30.11067297409882,30.088368192793535,30.204155359429645,30.25220775776125,31.663385794952504,31.663385794952504,31.663385794952504
6,olo_kkpp-ud-test_Case=Par,138.56646081393578,138.5597514927326,138.62213026786165,138.13337407975695,138.0364851716331,138.06161080925799,137.82147694090656,137.9269548541773,138.225250949311,137.81947514222045,137.78797222259945,137.78957396652893,137.58722258343005,138.13758076896787,138.11597541616803,138.2381134165848,138.27706384906628,139.7390425042336,139.7390425042336,139.7390425042336
7,olo_kkpp-ud-train_Case=Par,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
8,vep_vwt-ud-test_Case=Par,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
9,fi_tdt-ud-train_Case=Par,17.519795079256653,17.51627410836353,17.575150407939418,17.080980844676738,16.98290876227587,17.00600657096562,16.76658475767259,16.887801928024853,17.176627189812052,16.766533110220777,16.740073756683255,16.734576000709605,16.534867880855938,17.08299454682256,17.060364360034278,17.18348581306625,17.229524004704295,18.711198078741774,18.711198078741774,18.711198078741774
