,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
0,sah_yktdt-ud-test_Case=Cmp,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
1,ml_ufal-ud-test_Case=Cmp,1.1486707293408518,1.086134199811423,1.1052801096136653,2.23606797749979,1.25,1.4142135623730951
2,egy_ujaen-ud-test_Case=Cmp,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
3,mdf_jr-ud-test_Case=Cmp,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
4,myv_jr-ud-test_Case=Cmp,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
5,myv_jr-ud-train_Case=Cmp,11.589626587791535,11.387698955451887,11.421359401241189,12.84523257866513,11.002840542332693,12.0
6,kpv_lattice-ud-test_Case=Cmp,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
7,sjo_xdt-ud-test_Case=Cmp,9.40227513837889,9.186295272487888,9.212318134488743,10.63014581273465,8.692669325356855,9.899494936611665
8,koi_uh-ud-train_Case=Cmp,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
9,gu_gujtb-ud-test_Case=Cmp,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
