,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
0,es_gsd-ud-train_Case=Com,3.4860834438919817,3.2870484480761766,3.279314285826189,4.743416490252569,2.75,3.9370039370059056
1,fi_ood-ud-test_Case=Com,1.3017082793177757,1.0956828160253922,1.1125525394180988,2.6457513110645907,0.9013878188659973,1.7320508075688772
2,es_ancora-ud-train_Case=Com,7.888986697359244,7.665704196832365,7.67457252721911,9.219544457292887,7.110731326663946,8.366600265340756
3,es_ancora-ud-test_Case=Com,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
4,es_ancora-ud-dev_Case=Com,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
5,sms_giellagas-ud-test_Case=Com,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
6,et_ewt-ud-train_Case=Com,8.4514225553972,8.22801386674561,8.225494563081702,9.727331990547098,7.6547108871225245,8.918077077791608
7,et_ewt-ud-test_Case=Com,6.228258787963447,6.011347525326409,6.005138364434206,7.497106880006976,5.441509042642218,6.689698507085539
8,et_ewt-ud-dev_Case=Com,10.03073216146923,9.813723252875132,9.80908652109048,11.28188777357483,9.23569364964444,10.492815330201854
9,ml_ufal-ud-test_Case=Com,9.816369548418148,9.60861700940012,9.594808690022274,11.022703842524301,9.017344398435716,10.27131929208707
10,apu_ufpa-ud-test_Case=Com,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
11,egy_ujaen-ud-test_Case=Com,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
12,mr_ufal-ud-train_Case=Com,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
