,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
0,egy_ujaen-ud-test_Case=Lat,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
1,mdf_jr-ud-test_Case=Lat,33.726970682575754,33.73189554236785,33.719185292502594,33.64667093942761,33.621610322882326,33.585093348865485
2,myv_jr-ud-test_Case=Lat,8.763062530984628,8.768298665974475,8.755252100477986,8.685752159241357,8.661208539161546,8.625850101910052
3,myv_jr-ud-train_Case=Lat,10.81136520237045,10.816638556854116,10.803762754907199,10.73296459793611,10.708304638706625,10.672534344421969
4,sjo_xdt-ud-test_Case=Lat,0.21047453381527337,0.21532151267053584,0.21315711761544218,0.21759879295133408,0.2207309431260013,0.2377192771137171
5,eu_bdt-ud-train_Case=Lat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
6,eu_bdt-ud-test_Case=Lat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
7,eu_bdt-ud-dev_Case=Lat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
8,fi_ftb-ud-dev_Case=Lat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
9,fi_ftb-ud-train_Case=Lat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
10,fi_ftb-ud-test_Case=Lat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
11,ab_abnc-ud-test_Case=Lat,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
