,Treebank,urb_tudet-ud-test_Case=Aff,_Case=Aff
0,es_gsd-ud-train_Case=Com,22.94558781116753,4.743416490252569
1,fi_ood-ud-test_Case=Com,22.693611435820433,2.6457513110645907
2,es_ancora-ud-train_Case=Com,22.494443758403985,9.219544457292887
3,es_ancora-ud-test_Case=Com,22.561028345356956,0.0
4,es_ancora-ud-dev_Case=Com,22.561028345356956,0.0
5,sms_giellagas-ud-test_Case=Com,22.561028345356956,0.0
6,et_ewt-ud-train_Case=Com,24.34837181161285,9.727331990547098
7,et_ewt-ud-test_Case=Com,23.599446694732496,7.497106880006976
8,et_ewt-ud-dev_Case=Com,24.879876697098197,11.28188777357483
9,ml_ufal-ud-test_Case=Com,24.829418035870273,11.022703842524301
10,apu_ufpa-ud-test_Case=Com,22.561028345356956,0.0
11,egy_ujaen-ud-test_Case=Com,22.561028345356956,0.0
12,mr_ufal-ud-train_Case=Com,22.561028345356956,0.0
13,olo_kkpp-ud-test_Case=Com,22.561028345356956,0.0
14,mdf_jr-ud-test_Case=Com,22.561028345356956,0.0
15,vep_vwt-ud-test_Case=Com,24.819347291981714,10.908712114635714
16,es_pud-ud-test_Case=Com,22.561028345356956,0.0
17,fi_tdt-ud-train_Case=Com,22.687765290516186,2.9067128499108295
18,fi_tdt-ud-test_Case=Com,22.58317958127243,1.0
19,fi_tdt-ud-dev_Case=Com,22.561028345356956,0.0
20,myv_jr-ud-test_Case=Com,22.561028345356956,0.0
21,myv_jr-ud-train_Case=Com,22.759613353482084,3.3166247903554
22,kpv_ikdp-ud-test_Case=Com,22.561028345356956,0.0
23,kpv_lattice-ud-test_Case=Com,29.068883707497267,19.235384061671343
24,fi_pud-ud-test_Case=Com,22.60285134421958,1.3743685418725535
25,et_edt-ud-dev_Case=Com,23.0651717955815,5.331827029066583
26,et_edt-ud-train_Case=Com,23.034599847730792,5.189646676477866
27,et_edt-ud-test_Case=Com,22.962720885562806,4.845626776316869
28,sjo_xdt-ud-test_Case=Com,22.561028345356956,0.0
29,wbp_ufal-ud-test_Case=Com,22.561028345356956,0.0
30,koi_uh-ud-test_Case=Com,23.664319132398465,7.810249675906654
31,sme_giella-ud-train_Case=Com,27.215574585152524,15.880412463157246
32,sme_giella-ud-test_Case=Com,23.65473494378601,7.707374917435497
33,arr_tudet-ud-test_Case=Com,22.561028345356956,0.0
34,ta_mwtt-ud-test_Case=Com,22.561028345356956,0.0
35,ta_ttb-ud-train_Case=Com,22.561028345356956,0.0
36,ta_ttb-ud-dev_Case=Com,22.561028345356956,0.0
37,ta_ttb-ud-test_Case=Com,22.759613353482084,3.605551275463989
38,krl_kkpp-ud-test_Case=Com,22.67156809750927,2.23606797749979
39,eu_bdt-ud-train_Case=Com,45.168050409307874,39.816070178314234
40,eu_bdt-ud-test_Case=Com,37.45145005351743,30.571410028180104
41,eu_bdt-ud-dev_Case=Com,44.64022849403887,39.29694644625712
42,fi_ftb-ud-dev_Case=Com,22.613909190780987,1.5456030825826172
43,fi_ftb-ud-train_Case=Com,22.60249918916051,1.614826143444763
44,fi_ftb-ud-test_Case=Com,22.602654711338666,1.6370705543744901
45,bxr_bdt-ud-test_Case=Com,22.472683142057285,1.959507443590762
46,bej_nsc-ud-test_Case=Com,22.561028345356956,0.0
