,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
0,hu_szeged-ud-dev_Case=Tra,0.5009747156777405,0.5030109659847581,0.49383545517725175,0.4416700680141136,0.41922702468603884,0.39534707038603384
1,hu_szeged-ud-test_Case=Tra,0.1411207273499785,0.14735316174194818,0.14635488747021655,0.1637028999614311,0.17136237412580646,0.19723249583719948
2,hu_szeged-ud-train_Case=Tra,0.10096458570496313,0.10675232689819825,0.1119082516623482,0.1602039516442993,0.1757987219935568,0.21060558270906532
3,fi_ood-ud-test_Case=Tra,2.411444241931926,2.418213494359018,2.4054119532029223,2.3284813187494957,2.298982095719049,2.2599431737671853
4,et_ewt-ud-train_Case=Tra,3.117269674502275,3.1221327423873877,3.1079790680809167,3.0389673326608153,3.012778759219827,2.977212766790097
5,et_ewt-ud-test_Case=Tra,3.106547203841263,3.1123074429215105,3.097839362775465,3.0251490096542755,2.998417513992434,2.9618415184314655
6,et_ewt-ud-dev_Case=Tra,4.398021712535104,4.402958842982389,4.390087301221432,4.323103541981602,4.297979970549349,4.263849490980949
7,gub_tudet-ud-test_Case=Tra,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
8,olo_kkpp-ud-test_Case=Tra,0.9201088409694526,0.9274732184274007,0.9201750356567525,0.848104729766944,0.8187336184659926,0.7850828954485055
9,mdf_jr-ud-test_Case=Tra,2.9751225947223046,2.97888220814169,2.9638068821311387,2.894156850889568,2.8695264317038323,2.8338951053673425
10,vep_vwt-ud-test_Case=Tra,2.7573988454739586,2.76196453889124,2.7517895411917577,2.696803852787251,2.67773946270824,2.6506721448674733
11,fi_tdt-ud-train_Case=Tra,3.257409437222343,3.2622231437594547,3.24937338094751,3.166172761556658,3.1379624804723947,3.0979967725809265
12,fi_tdt-ud-test_Case=Tra,4.560015415887177,4.563789272123582,4.551317282476695,4.464397005544326,4.434590417669295,4.393236059973557
13,fi_tdt-ud-dev_Case=Tra,3.6538514216102085,3.657752720374598,3.6449647325090226,3.5596560255744043,3.531400688686952,3.4910337829402898
14,myv_jr-ud-test_Case=Tra,4.766006571644127,4.771467926027968,4.757931317001576,4.687124733727776,4.661432176835849,4.624957865373051
15,myv_jr-ud-train_Case=Tra,11.15785794171832,11.16378483981616,11.147850371315295,11.076856549599627,11.049138711518648,11.01081081081081
16,kpv_ikdp-ud-test_Case=Tra,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
17,kpv_lattice-ud-test_Case=Tra,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
18,tpn_tudet-ud-test_Case=Tra,0.34513912945770314,0.35186159576247517,0.3309091991009968,0.2642721972942982,0.2421050786611774,0.21255368595225702
19,fi_pud-ud-test_Case=Tra,8.354940994802412,8.360617803536261,8.348508741342064,8.268231982190464,8.238693621220333,8.198760553473196
20,et_edt-ud-dev_Case=Tra,3.684046899954613,3.689285851051808,3.6743701251715772,3.6020314539685305,3.5733766211657403,3.535636353378108
21,et_edt-ud-train_Case=Tra,3.3385175473453064,3.343789036174544,3.329107760421178,3.254666304364363,3.226292629462066,3.188316401933937
22,et_edt-ud-test_Case=Tra,2.639626994555233,2.6448163734617314,2.6314529778940723,2.557356702251805,2.5295650643945686,2.492526379461488
23,krl_kkpp-ud-test_Case=Tra,0.3295140083297556,0.3388717211586178,0.3399346342395189,0.2881854334301444,0.256481676694454,0.24033556667299877
24,fi_ftb-ud-dev_Case=Tra,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
25,fi_ftb-ud-train_Case=Tra,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
26,fi_ftb-ud-test_Case=Tra,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
27,eme_tudet-ud-test_Case=Tra,1.4634920563780747,1.4713553174733436,1.4457259272732585,1.4014919164364574,1.3767295201114442,1.3449035364214919
28,aqz_tudet-ud-test_Case=Tra,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
