,Treebank,fi_ood-ud-test_Case=Abe,sms_giellagas-ud-test_Case=Abe,sms_giellagas-ud-train_Case=Abe,et_ewt-ud-train_Case=Abe,et_ewt-ud-test_Case=Abe,et_ewt-ud-dev_Case=Abe,gub_tudet-ud-test_Case=Abe,olo_kkpp-ud-test_Case=Abe,olo_kkpp-ud-train_Case=Abe,mdf_jr-ud-test_Case=Abe,fi_tdt-ud-train_Case=Abe,fi_tdt-ud-test_Case=Abe,fi_tdt-ud-dev_Case=Abe,myv_jr-ud-test_Case=Abe,myv_jr-ud-train_Case=Abe,kpv_ikdp-ud-test_Case=Abe,kpv_lattice-ud-test_Case=Abe,fi_pud-ud-test_Case=Abe,et_edt-ud-dev_Case=Abe,et_edt-ud-train_Case=Abe,et_edt-ud-test_Case=Abe,koi_uh-ud-test_Case=Abe,sme_giella-ud-train_Case=Abe,sme_giella-ud-test_Case=Abe,arr_tudet-ud-test_Case=Abe,krl_kkpp-ud-test_Case=Abe,fi_ftb-ud-dev_Case=Abe,fi_ftb-ud-train_Case=Abe,fi_ftb-ud-test_Case=Abe,ab_abnc-ud-test_Case=Abe
0,hu_szeged-ud-dev_Case=Tra,5.305591913778853,0.5863019699779287,1.5309310892394863,3.4005447576125323,9.376944242840167,1.5309310892394863,1.159202311936963,1.5309310892394863,1.5309310892394863,0.5863019699779287,10.696734963945255,7.695371985810692,2.0640776794168056,0.47302219821061253,0.5503941074079443,0.5863019699779287,1.2842529172852033,1.159202311936963,2.446258796359337,3.4337156103209803,3.0129926982984876,0.8477912478906585,1.5309310892394863,1.5309310892394863,0.5863019699779287,1.159202311936963,1.5309310892394863,1.5309310892394863,1.5309310892394863,0.5863019699779287
1,hu_szeged-ud-test_Case=Tra,5.5914120657387505,0.2041241452319316,1.1726039399558574,3.6849805471200328,9.657323070545425,1.1726039399558574,1.3070322617798436,1.1726039399558574,1.1726039399558574,0.6123724356957945,10.991158062531698,7.981750016965786,2.318404623873926,0.5671566509057852,0.6179018701124276,0.2041241452319316,1.5590239111558089,1.3070322617798433,2.7304298038184838,3.7286342672113317,3.2723589860119766,1.0992421631894098,1.1726039399558574,1.1726039399558574,0.2041241452319316,1.3070322617798433,1.1726039399558574,1.1726039399558574,1.1726039399558574,0.2041241452319316
2,hu_szeged-ud-train_Case=Tra,5.631277731464582,0.14966629547095772,1.1235657524150513,3.724369218686233,9.696514837816732,1.1235657524150513,1.335065541462291,1.1235657524150513,1.1235657524150513,0.6343500610861482,11.0316040940966,8.021371453810128,2.3542302351299456,0.5986651818838307,0.6448793590704403,0.14966629547095772,1.597275458050016,1.335065541462291,2.7702885707868226,3.76906766646344,3.3101963687974765,1.1324310133513653,1.1235657524150513,1.1235657524150513,0.14966629547095772,1.335065541462291,1.1235657524150513,1.1235657524150513,1.1235657524150513,0.14966629547095772
3,fi_ood-ud-test_Case=Tra,3.4987493754905774,2.5089613467008616,3.451894652855358,1.9812497871201815,7.678642699455789,3.451894652855358,1.9168196013361787,3.451894652855358,3.451894652855358,2.1095164026459012,8.821254052262903,5.859127050837838,1.2760173872531417,1.9304432592464444,2.0336774846870798,2.5089613467008616,1.3936988978194187,1.7075059866399924,1.2658849599683872,1.9311635343434244,1.7646111629705794,1.587143651429663,3.451894652855358,3.451894652855358,2.5089613467008616,1.7075059866399924,3.451894652855358,3.451894652855358,3.451894652855358,2.5089613467008616
4,et_ewt-ud-train_Case=Tra,3.2433885306878874,3.20894794890405,4.0984566532751705,2.373956388445323,7.593055366314563,4.0984566532751705,2.6071722111850435,4.0984566532751705,4.0984566532751705,2.819103924791619,8.542083364649212,5.523733579116685,2.211918857918076,2.591233257720803,2.74334073117922,3.20894794890405,2.0025097631407247,2.574085928508786,1.9678167717205666,2.30350660699733,2.2834866376858427,2.107179176442443,4.0984566532751705,4.0984566532751705,3.20894794890405,2.574085928508786,4.0984566532751705,4.0984566532751705,4.0984566532751705,3.20894794890405
5,et_ewt-ud-test_Case=Tra,3.238970469951126,3.2007652146297256,4.100771455544949,2.3150400495108077,7.531340414253903,4.100771455544949,2.583305902860732,4.100771455544949,4.100771455544949,2.7893748842523762,8.538594519701828,5.52868216943353,2.2000309212421922,2.579431989364151,2.712405363721075,3.2007652146297256,1.9677098582280368,2.5555062599997598,1.8915047912731873,2.225806188644464,2.218889223858438,2.136896471664513,4.100771455544949,4.100771455544949,3.2007652146297256,2.5555062599997598,4.100771455544949,4.100771455544949,4.100771455544949,3.2007652146297256
6,et_ewt-ud-dev_Case=Tra,2.9870960907804016,4.485218779502289,5.3378073681990434,3.0634557604354473,7.204779952688818,5.3378073681990434,3.8395556383519174,5.3378073681990434,5.3378073681990434,4.106968163986665,7.861154053671481,4.910925320140798,3.3404871151774658,3.882291526920666,4.038380124581172,4.485218779502289,3.2764680763827925,3.8395556383519174,3.007048689494012,2.9596106058089013,3.122498999199199,3.3807820840746303,5.3378073681990434,5.3378073681990434,4.485218779502289,3.8395556383519174,5.3378073681990434,5.3378073681990434,5.3378073681990434,4.485218779502289
7,gub_tudet-ud-test_Case=Tra,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
8,olo_kkpp-ud-test_Case=Tra,5.033673457895896,1.0101525445522108,1.932535608352669,3.1334635954975427,9.053882543729307,1.932535608352669,1.1428571428571428,1.932535608352669,1.932535608352669,0.8144110179279558,10.40769000969324,7.417574277569811,1.8952141659173711,0.6869037302955033,0.7559289460184544,1.0101525445522108,1.1566626477610589,1.1428571428571428,2.1639467781939863,3.125801094823328,2.771483799155173,0.8978432207126096,1.932535608352669,1.932535608352669,1.0101525445522108,1.1428571428571428,1.932535608352669,1.932535608352669,1.932535608352669,1.0101525445522108
9,mdf_jr-ud-test_Case=Tra,3.397813839645852,3.0669610365963242,3.9567979478361033,2.411779600005412,7.7237458528877045,3.9567979478361033,2.481179155159901,3.9567979478361033,3.9567979478361033,2.6516504294495533,8.702450165837716,5.69264876836785,2.177058412935522,2.4568781003541873,2.5789819617794296,3.0669610365963242,1.8266925180652478,2.481179155159901,1.9520683870331799,2.3656045127501346,2.277608394786075,1.976423537605237,3.9567979478361033,3.9567979478361033,3.0669610365963242,2.481179155159901,3.9567979478361033,3.9567979478361033,3.9567979478361033,3.0669610365963242
