,Treebank,egy_ujaen-ud-test_Case=Lat,mdf_jr-ud-test_Case=Lat,myv_jr-ud-test_Case=Lat,myv_jr-ud-train_Case=Lat,sjo_xdt-ud-test_Case=Lat,eu_bdt-ud-train_Case=Lat,eu_bdt-ud-test_Case=Lat,eu_bdt-ud-dev_Case=Lat,fi_ftb-ud-dev_Case=Lat,fi_ftb-ud-train_Case=Lat,fi_ftb-ud-test_Case=Lat,ab_abnc-ud-test_Case=Lat
0,el_gud-ud-train_Case=Voc,11.357816691600545,26.564387187862376,7.726203134530767,8.053197780407366,11.197446695564127,12.220201853215572,12.220201853215572,12.220201853215572,12.220201853215572,12.220201853215572,12.220201853215572,12.220201853215572
1,el_gud-ud-test_Case=Voc,13.509256086106296,26.16295090390226,9.733430506326513,9.761833251482637,13.358342430855709,14.33527118683145,14.33527118683145,14.33527118683145,14.33527118683145,14.33527118683145,14.33527118683145,14.33527118683145
2,fa_seraji-ud-dev_Case=Voc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,fa_seraji-ud-test_Case=Voc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,fa_seraji-ud-train_Case=Voc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,sga_dipsgg-ud-test_Case=Voc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,pl_pdb-ud-test_Case=Voc,5.454823740581938,30.81462017170633,7.06242793559133,8.735829911164833,5.327193066652246,6.202369527454974,6.202369527454974,6.202369527454974,6.202369527454974,6.202369527454974,6.202369527454974,6.202369527454974
7,pl_pdb-ud-train_Case=Voc,5.6768159798800495,30.390247592942224,6.7112062444987,8.349729049892073,5.537933843982842,6.473643321286683,6.473643321286683,6.473643321286683,6.473643321286683,6.473643321286683,6.473643321286683,6.473643321286683
8,pl_pdb-ud-dev_Case=Voc,3.5411862419251547,31.703942972444292,7.185695156074536,9.090790908322717,3.411057387380048,4.328972164382673,4.328972164382673,4.328972164382673,4.328972164382673,4.328972164382673,4.328972164382673,4.328972164382673
9,uk_iu-ud-dev_Case=Voc,1.0,34.677081768799404,9.717071966559976,11.769480071652476,1.202211503854459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
