,Treebank,fi_ood-ud-test_Case=Abe,sms_giellagas-ud-test_Case=Abe,sms_giellagas-ud-train_Case=Abe,et_ewt-ud-train_Case=Abe,et_ewt-ud-test_Case=Abe,et_ewt-ud-dev_Case=Abe,gub_tudet-ud-test_Case=Abe,olo_kkpp-ud-test_Case=Abe,olo_kkpp-ud-train_Case=Abe,mdf_jr-ud-test_Case=Abe,fi_tdt-ud-train_Case=Abe,fi_tdt-ud-test_Case=Abe,fi_tdt-ud-dev_Case=Abe,myv_jr-ud-test_Case=Abe,myv_jr-ud-train_Case=Abe,kpv_ikdp-ud-test_Case=Abe,kpv_lattice-ud-test_Case=Abe,fi_pud-ud-test_Case=Abe,et_edt-ud-dev_Case=Abe,et_edt-ud-train_Case=Abe,et_edt-ud-test_Case=Abe,koi_uh-ud-test_Case=Abe,sme_giella-ud-train_Case=Abe,sme_giella-ud-test_Case=Abe,arr_tudet-ud-test_Case=Abe,krl_kkpp-ud-test_Case=Abe,fi_ftb-ud-dev_Case=Abe,fi_ftb-ud-train_Case=Abe,fi_ftb-ud-test_Case=Abe,ab_abnc-ud-test_Case=Abe
0,hu_szeged-ud-dev_Case=Ade,5.470644513116246,0.4050462936504913,1.3375584099395434,3.567808184833396,9.537071309719073,1.3375584099395434,1.2405895775799505,1.3375584099395434,1.3375584099395434,0.5929270612815711,10.866655483123079,7.860601917156218,2.216768481371025,0.5187123480311608,0.5809749458927657,0.4050462936504913,1.454459139642255,1.2405895775799505,2.6138615832792693,3.6079819254508694,3.161042154100448,1.0193441518937556,1.3375584099395434,1.3375584099395434,0.4050462936504913,1.2405895775799505,1.3375584099395434,1.3375584099395434,1.3375584099395434,0.4050462936504913
1,hu_szeged-ud-test_Case=Ade,5.4656298627136035,0.335299918733898,1.3144621146642357,3.556833142376847,9.535876407337492,1.3144621146642357,1.2235364400451436,1.3144621146642357,1.3144621146642357,0.552026926707974,10.862988541492482,7.856704821417664,2.1978113552922776,0.47243546254720276,0.5398054545413247,0.335299918733898,1.4237120319899221,1.2235364400451436,2.600475633203237,3.5957174281594817,3.1557217687332333,0.9592279933338403,1.3144621146642357,1.3144621146642357,0.335299918733898,1.2235364400451436,1.3144621146642357,1.3144621146642357,1.3144621146642357,0.335299918733898
2,hu_szeged-ud-train_Case=Ade,5.521221684454346,0.3082207001484488,1.2629330940315089,3.616194050439058,9.587926435540343,1.2629330940315089,1.2629330940315089,1.2629330940315089,1.2629330940315089,0.5873670062235365,10.919427131900688,7.911700196544356,2.2572106680591424,0.5244044240850759,0.5830076836403388,0.3082207001484488,1.4946199814296908,1.2629330940315089,2.661325669847201,3.6579077703242255,3.2066337489647925,1.0464224768228174,1.2629330940315089,1.2629330940315089,0.3082207001484488,1.2629330940315089,1.2629330940315089,1.2629330940315089,1.2629330940315089,0.3082207001484488
3,fi_ood-ud-test_Case=Ade,5.028926528062276,0.8146657764756383,1.7886065521032837,3.118017026330462,9.097295927266138,1.7886065521032837,1.0621898401389993,1.7886065521032837,1.7886065521032837,0.5838199051859772,10.42705619888853,7.441523953637287,1.839249964618059,0.37276791427352735,0.4680165369891157,0.8146657764756383,1.0304152405489642,1.0050557299344354,2.153955344181086,3.1372574078508753,2.750321959069839,0.7359572564124676,1.7886065521032837,1.7886065521032837,0.8146657764756383,1.0050557299344354,1.7886065521032837,1.7886065521032837,1.7886065521032837,0.8146657764756383
4,et_ewt-ud-train_Case=Ade,4.944891815280062,0.9298928155685491,1.897422799077966,3.030849583494969,9.007614153239286,1.897422799077966,1.0626325886359522,1.897422799077966,1.897422799077966,0.6546706536807105,10.340066483181419,7.361191309725057,1.7795590509048849,0.45115591412192785,0.5335922248263366,0.9298928155685491,0.9573617361002887,1.0066225998605511,2.0642324593747707,3.0416705044314574,2.67720928095525,0.7216082587215975,1.897422799077966,1.897422799077966,0.9298928155685491,1.0066225998605511,1.897422799077966,1.897422799077966,1.897422799077966,0.9298928155685491
5,et_ewt-ud-test_Case=Ade,4.977047870941354,0.9091540382121331,1.8771070193697335,3.070300733471297,9.048315622846717,1.8771070193697335,1.0628223596762216,1.8771070193697335,1.8771070193697335,0.6461193048551634,10.371607779601208,7.390158310420435,1.8127760547826608,0.451143837558628,0.5304863187093634,0.9091540382121331,0.9799997188957824,1.0339174568705527,2.1092405080656915,3.0866734198380326,2.711830228168709,0.7287705535646205,1.8771070193697335,1.8771070193697335,0.9091540382121331,1.0339174568705527,1.8771070193697335,1.8771070193697335,1.8771070193697335,0.9091540382121331
6,et_ewt-ud-dev_Case=Ade,4.7465647096831916,1.2126901021904224,2.166296264635297,2.8523805107277216,8.816874953781374,2.166296264635297,1.117316007997914,2.166296264635297,2.166296264635297,0.8714965133834478,10.136899348176529,7.174302564288087,1.6899119708244574,0.6892472186342588,0.7397710962725716,1.2126901021904224,0.8521577550584004,1.0768036835187305,1.9000324883512183,2.8553595670809444,2.5253834814528786,0.8189122565639236,2.166296264635297,2.166296264635297,1.2126901021904224,1.0768036835187305,2.166296264635297,2.166296264635297,2.166296264635297,1.2126901021904224
7,olo_kkpp-ud-test_Case=Ade,4.9307921882361185,1.0526315789473684,2.0006924009208644,3.0107856108973388,8.966954826195586,2.0006924009208644,1.1014973440240183,2.0006924009208644,2.0006924009208644,0.8128129058673947,10.304103731467064,7.312759690679628,1.7629614973099184,0.6717076266755291,0.7456129820341756,1.0526315789473684,0.9535212801193819,1.1014973440240183,2.0360243525862023,2.9966523602194783,2.684533004364734,0.6304815026689967,2.0006924009208644,2.0006924009208644,1.0526315789473684,1.1014973440240183,2.0006924009208644,2.0006924009208644,2.0006924009208644,1.0526315789473684
8,vep_vwt-ud-test_Case=Ade,5.183092170166805,0.697614984548545,1.6593171286204857,3.254586855640363,9.219423939584175,1.6593171286204857,1.0739335795724674,1.6593171286204857,1.6593171286204857,0.5354126134736338,10.57567964719053,7.581996219114506,1.965819026371564,0.42426406871192857,0.4661318607053436,0.697614984548545,1.1294049564064945,1.104536101718726,2.2755273435751158,3.2603892008542217,2.8866070047722117,0.7659416862050705,1.6593171286204857,1.6593171286204857,0.697614984548545,1.104536101718726,1.6593171286204857,1.6593171286204857,1.6593171286204857,0.697614984548545
9,fi_tdt-ud-train_Case=Ade,4.728006913179121,1.1640891530224247,2.1333499449356674,2.800810246991979,8.770809791549043,2.1333499449356674,1.076580291855613,2.1333499449356674,2.1333499449356674,0.7948755555729071,10.115005263024154,7.141756956379127,1.5999457195477742,0.648697777109139,0.6836996906993346,1.1640891530224247,0.7901534246787162,0.9630815508452648,1.828907156447741,2.8019546743538775,2.4595614613417207,0.7188255242404676,2.1333499449356674,2.1333499449356674,1.1640891530224247,0.9630815508452648,2.1333499449356674,2.1333499449356674,2.1333499449356674,1.1640891530224247
