,Treebank,hu_szeged-ud-dev_Case=Del,hu_szeged-ud-test_Case=Del,hu_szeged-ud-train_Case=Del
0,es_gsd-ud-train_Case=Com,3.7531879453454526,3.871640869783078,3.76322257324789
1,fi_ood-ud-test_Case=Com,1.4824071182362595,1.632028206880301,1.493749838576364
2,es_ancora-ud-train_Case=Com,8.160050229813933,8.294211888459422,8.17147203672102
3,es_ancora-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
4,es_ancora-ud-dev_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
5,sms_giellagas-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
6,et_ewt-ud-train_Case=Com,8.710218208206262,8.845723405293295,8.720990270393397
7,et_ewt-ud-test_Case=Com,6.488342382988887,6.619274255529938,6.498913751426053
8,et_ewt-ud-dev_Case=Com,10.297530221385164,10.424575796206907,10.308053510943324
9,ml_ufal-ud-test_Case=Com,10.090026857016221,10.208182714319062,10.100641328495612
10,apu_ufpa-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
11,egy_ujaen-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
12,mr_ufal-ud-train_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
13,olo_kkpp-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
14,mdf_jr-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
15,vep_vwt-ud-test_Case=Com,9.88982517415291,10.026618636681272,9.900654283779106
16,es_pud-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
17,fi_tdt-ud-train_Case=Com,1.7749587910716462,1.9193551602864534,1.786109964980959
18,fi_tdt-ud-test_Case=Com,0.2939723678960656,0.10649955403405117,0.28019779169211134
19,fi_tdt-ud-dev_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
20,myv_jr-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
21,myv_jr-ud-train_Case=Com,2.2553092366871597,2.3798142927659147,2.265847823227476
22,kpv_ikdp-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
23,kpv_lattice-ud-test_Case=Com,18.272711219428878,18.398086939260143,18.284272528968174
24,fi_pud-ud-test_Case=Com,0.376796110173626,0.41903861724060754,0.37858369917886137
25,et_edt-ud-dev_Case=Com,4.29594521668516,4.4307396251354545,4.306565656842226
26,et_edt-ud-train_Case=Com,4.162200305365429,4.2944379719144825,4.172700360542879
27,et_edt-ud-test_Case=Com,3.822534434704646,3.952895407715413,3.832913532194972
28,sjo_xdt-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
29,wbp_ufal-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
30,koi_uh-ud-test_Case=Com,6.898291074830521,7.01011960936603,6.907778202241154
31,sme_giella-ud-train_Case=Com,14.914325804324207,15.038462816861964,14.92476631948916
32,sme_giella-ud-test_Case=Com,6.724793833553895,6.845897751837729,6.735114590711326
33,arr_tudet-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
34,ta_mwtt-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
35,ta_ttb-ud-train_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
36,ta_ttb-ud-dev_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
37,ta_ttb-ud-test_Case=Com,2.6620330112690977,2.7683056312576704,2.6709673075544544
38,krl_kkpp-ud-test_Case=Com,1.259531560972737,1.3230542656263427,1.2673944059553497
39,eu_bdt-ud-train_Case=Com,38.81560555456917,38.946325806753975,38.82656464218255
40,eu_bdt-ud-test_Case=Com,29.566205265930904,29.697496423870998,29.57718702452873
41,eu_bdt-ud-dev_Case=Com,38.28352238783356,38.41309268961686,38.294663970065685
42,fi_ftb-ud-dev_Case=Com,0.364302140239,0.5331875982361494,0.3724191021608867
43,fi_ftb-ud-train_Case=Com,0.4248267699453924,0.5609436713923972,0.43475135783802166
44,fi_ftb-ud-test_Case=Com,0.4591995182171517,0.6079498536677753,0.4686383611914916
45,bxr_bdt-ud-test_Case=Com,0.7533281595613989,0.9069471199983711,0.7650829635591531
46,bej_nsc-ud-test_Case=Com,1.259531560972737,1.08869426309121,1.2452843148017878
