,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,sl_ssj-ud-test_Case=Dat,2.0354213214132715,1.9676993058472858,2.1303569799522797,1.514749082105705,3.2700428724627084,2.2850533621933233,3.964536831652825,2.7050522577192244,8.905562489422412,3.237354116223063,3.237354116223063,2.2850533621933233,2.2850533621933233,2.2850533621933233,1.539416211540434,3.237354116223063,5.960075757969262,3.237354116223063,1.7438673070557213,1.4140566367119696,1.4107102570249983,1.4655259211961367,1.6568013819166012,1.8342710477949002,1.205037904003604,6.576805850568332,3.237354116223063,1.3911349020212314,1.9892524326821637,1.928221700339379,2.800781728735699,3.237354116223063,28.356896078361718,2.1314291140868264,2.08314388214159,1.9514551696413498,3.237354116223063,3.237354116223063,3.237354116223063
1,sl_ssj-ud-dev_Case=Dat,2.5007379535275263,2.4316478311429637,2.596486823991313,1.9662299515118322,2.963603808012163,2.75214562760686,3.682987216143637,2.4396800792089293,8.530930470432756,3.702382866329317,3.702382866329317,2.75214562760686,2.75214562760686,2.75214562760686,1.9988398591132843,3.702382866329317,5.641118880348315,3.702382866329317,2.1983263836129723,1.8620566523430573,1.8589902237682712,1.9158921602738446,2.1204501996604517,2.3006752027879944,1.6552525822698818,6.25093076969569,3.702382866329317,1.8373301039289422,1.8779247785582103,1.823356227412468,2.5734036590940854,3.702382866329317,27.985847117585863,2.597059712970683,2.5484567950010883,2.414638356992974,3.702382866329317,3.702382866329317,3.702382866329317
2,sl_ssj-ud-train_Case=Dat,1.9082123096194914,1.840919864327846,2.0038365748059466,1.388030581786433,3.3543910920353888,2.1601796065306087,4.0234967846109075,2.7538893420582533,8.987915418325128,3.1179361720571244,3.1179361720571244,2.1601796065306087,2.1601796065306087,2.1601796065306087,1.4184116160005102,3.1179361720571244,6.049985942671088,3.1179361720571244,1.6176280846425053,1.2900411896530737,1.287118546626058,1.3399478005419894,1.5310558737661735,1.7089379306081465,1.1000239096678008,6.686163468497622,3.1179361720571244,1.2679764144479446,2.0156788758679447,1.9511514977224242,2.8483651464066138,3.1179361720571244,28.46864272195714,2.007524869484759,1.9575260629612672,1.8227909355891518,3.1179361720571244,3.1179361720571244,3.1179361720571244
3,xcl_caval-ud-train_Case=Dat,0.15190874668583526,0.24509961537415528,0.12377179319264725,0.6873956576262735,4.964552590088364,0.2535032568519937,5.469628953494411,4.234350207412271,10.601125828868657,1.239102502759832,1.239102502759832,0.2535032568519937,0.2535032568519937,0.2535032568519937,0.6704848225648324,1.239102502759832,7.605477741668327,1.239102502759832,0.49294749676603633,0.7653180525094934,0.7705924671604485,0.7087486809254481,0.5343804608013607,0.3458073615073856,1.1621169274588594,8.339254954627945,1.239102502759832,0.7902394465250424,3.28535092784208,3.2183985586956942,4.242814298558538,1.239102502759832,30.15448073414097,0.13970263759696264,0.104810492479605,0.155610149150107,1.239102502759832,1.239102502759832,1.239102502759832
4,xcl_caval-ud-dev_Case=Dat,0.17856523823840223,0.28131512108791856,0.08889331930777852,0.7545401358676427,5.031138091170514,0.1774437795360273,5.53647963415842,4.304524337619304,10.670563624078028,1.1651494545412489,1.1651494545412489,0.1774437795360273,0.1774437795360273,0.1774437795360273,0.7313872106704525,1.1651494545412489,7.668769060520188,1.1651494545412489,0.5511523415460398,0.8332928850013742,0.838378310954412,0.7776575386124243,0.5948347239432197,0.39722620632170147,1.2249374686662202,8.403349331961914,1.1651494545412489,0.8572750974694999,3.3501414148760635,3.2837096907505234,4.309394707987528,1.1651494545412489,30.218389293810606,0.09230754248761414,0.11257600736096546,0.22131786681223692,1.1651494545412489,1.1651494545412489,1.1651494545412489
5,xcl_caval-ud-test_Case=Dat,0.1585412306405163,0.2624241023959453,0.12571103718425575,0.6994604533435677,4.980546424387455,0.24363276830424319,5.481692362310069,4.246757003244178,10.614182617277596,1.2227021265001647,1.2227021265001647,0.24363276830424319,0.24363276830424319,0.24363276830424319,0.683049861478617,1.2227021265001647,7.621557037657517,1.2227021265001647,0.5016808332643937,0.7784552399278241,0.7822249541585787,0.7197279214095832,0.5528234686008088,0.36348540722198824,1.1762292895661006,8.354644658894097,1.2227021265001647,0.8039625820240617,3.298795839608222,3.2319030122317676,4.2555161942340725,1.2227021265001647,30.17096418243986,0.13813061006321894,0.07415945124317241,0.14995986502175804,1.2227021265001647,1.2227021265001647,1.2227021265001647
6,hu_szeged-ud-dev_Case=Dat,2.1749110760993164,2.1215068389236107,2.248290832033726,1.8495962714459981,3.9099127209584514,2.374008923181827,4.438257714449911,3.2659330010499206,9.315361165339514,3.1993621813334823,3.1993621813334823,2.374008923181827,2.374008923181827,2.374008923181827,1.8713462972242112,3.1993621813334823,6.474346945240651,3.1993621813334823,1.9862537807724,1.8082528747838598,1.8089173694827683,1.8324682812260815,1.924455964767408,2.0423190957943245,1.7508404201613432,7.171279167481851,3.1993621813334823,1.8014958376139512,2.58270894363425,2.5267705841262207,3.336230422613545,3.1993621813334823,28.81629357690201,2.2648945930878144,2.2257321430688948,2.1271179773093905,3.1993621813334823,3.1993621813334823,3.1993621813334823
7,hu_szeged-ud-test_Case=Dat,5.1434292100970564,5.082838591488584,5.224795224197275,4.724137999332226,3.8917061385960516,5.356666645500764,4.212057186519546,3.6629017157974406,7.78677807725307,6.174337938564088,6.174337938564088,5.356666645500764,5.356666645500764,5.356666645500764,4.753195049729736,6.174337938564088,5.637259882211556,6.174337938564088,4.901634462927979,4.665848183057049,4.664709932281172,4.702727964206873,4.839231800303663,4.987212250352263,4.488140078088496,6.148875789068092,6.174337938564088,4.654052984411748,3.796181994112809,3.788033188231816,3.80878053183449,6.174337938564088,26.882966308631573,5.240738118488962,5.19589462119556,5.085152952395506,6.174337938564088,6.174337938564088,6.174337938564088
8,hu_szeged-ud-train_Case=Dat,2.0085165996462453,1.9585995513185424,2.083898260518369,1.6814049761665246,3.938457578514414,2.209383975460221,4.461208028095594,3.2689107591092794,9.374906567099714,3.045362818101901,3.045362818101901,2.209383975460221,2.209383975460221,2.209383975460221,1.704109607508168,3.045362818101901,6.525509206810091,3.045362818101901,1.817853634574218,1.642043297272692,1.6422943430856505,1.664383880015984,1.7582982951769013,1.8754415479781277,1.5998352381153649,7.227004347358226,3.045362818101901,1.6367044995009608,2.552565291850729,2.4937193378474496,3.3371619576250415,3.045362818101901,28.899875538182666,2.098803747569244,2.057660067248562,1.9569145807216184,3.045362818101901,3.045362818101901,3.045362818101901
9,xav_xdt-ud-test_Case=Dat,0.22661521049386976,0.27660232275448043,0.24120325940102677,0.6636926999749206,4.881971115779839,0.3535533905932738,5.422221639587448,4.186573778162759,10.551007792248983,1.3133925536563698,1.3133925536563698,0.3535533905932738,0.3535533905932738,0.3535533905932738,0.6349066930468914,1.3133925536563698,7.517063921505524,1.3133925536563698,0.47958315233127197,0.7317128128369822,0.7372446623216314,0.680550557220489,0.4772223785642562,0.3033813932787252,1.0543560435956474,8.22458981050243,1.3133925536563698,0.7543810272885637,3.2376312692812417,3.171310323658204,4.194135372137409,1.3133925536563698,30.04538234071918,0.24306925335799173,0.22789921166954127,0.24279748203791288,1.3133925536563698,1.3133925536563698,1.3133925536563698
