,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
0,hu_szeged-ud-dev_Case=Tra,0.4039733214513608,0.5077524002897476,0.5128106530376358,1.5309310892394863,1.0752906583803283,0.5863019699779287
1,hu_szeged-ud-test_Case=Tra,0.4409585518440984,0.6865523772201699,0.6679120348511427,1.1726039399558574,1.2990381056766578,0.2041241452319316
2,hu_szeged-ud-train_Case=Tra,0.47100365650857146,0.7225562261858933,0.7021939751750312,1.1235657524150513,1.3360014970051493,0.14966629547095772
3,fi_ood-ud-test_Case=Tra,2.0732196047839353,1.8566840573086978,1.9072957265838855,3.451894652855358,1.6067124728069686,2.5089613467008616
4,et_ewt-ud-train_Case=Tra,2.8009574812537554,2.605045225951308,2.647032126347598,4.0984566532751705,2.3419750081449435,3.20894794890405
5,et_ewt-ud-test_Case=Tra,2.7847474919827664,2.588413235600392,2.6304575755654747,4.100771455544949,2.311517303612058,3.2007652146297256
6,et_ewt-ud-dev_Case=Tra,4.090024280014864,3.899452418823272,3.9362512059307733,5.3378073681990434,3.600130205978667,4.485218779502289
7,gub_tudet-ud-test_Case=Tra,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
8,olo_kkpp-ud-test_Case=Tra,0.6505274329673453,0.5805173771473753,0.6053728166233953,1.932535608352669,0.8928571428571428,1.0101525445522108
9,mdf_jr-ud-test_Case=Tra,2.6411539986234134,2.441503123078076,2.481965387595831,3.9567979478361033,2.1578345627040085,3.0669610365963242
10,vep_vwt-ud-test_Case=Tra,2.5138505214997258,2.3832094956172023,2.4087941551734797,3.605551275463989,2.25,2.8284271247461903
11,fi_tdt-ud-train_Case=Tra,2.9165779665805696,2.6932312219754047,2.7401290182933318,4.293306195252593,2.3727859619715885,3.3571291193566175
12,fi_tdt-ud-test_Case=Tra,4.2089960323410835,3.973339793845601,4.019118120837877,5.606948352043668,3.5975932948004137,4.6632137126854385
13,fi_tdt-ud-dev_Case=Tra,3.312900709515924,3.090397088832869,3.134131395551017,4.688197948039311,2.7498545416076103,3.7548901448644276
14,myv_jr-ud-test_Case=Tra,4.430114927814576,4.210082860566698,4.2404529838297895,5.756060406646084,3.8687799986153193,4.856621959706575
15,myv_jr-ud-train_Case=Tra,10.801671681323734,10.565021888287784,10.602968190242214,12.167168939404103,10.158863125369885,11.253443917308159
16,kpv_ikdp-ud-test_Case=Tra,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
17,kpv_lattice-ud-test_Case=Tra,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
18,tpn_tudet-ud-test_Case=Tra,0.3088030981130897,0.48742091988941605,0.49686150761496384,1.4281039179389805,1.1037481008817673,0.4497460373445051
19,fi_pud-ud-test_Case=Tra,8.002919290591226,7.763657931007584,7.8118604174864235,9.375984796760866,7.3619877503540865,8.453079051715147
20,et_edt-ud-dev_Case=Tra,3.3540663751411,3.146932811896297,3.1909315276372454,4.6850033295982945,2.8353181348165912,3.780834662320167
21,et_edt-ud-train_Case=Tra,3.008360612840199,2.8018438794504785,2.8459270848206457,4.346730359605627,2.5010279101841526,3.4357739953751767
22,et_edt-ud-test_Case=Tra,2.3216771482975,2.126295689210407,2.1688983516528086,3.641976368707614,1.8866957106487856,2.7347240805253215
23,krl_kkpp-ud-test_Case=Tra,0.3986861137335368,0.5937398472166405,0.5837124172229171,1.3562839573037448,1.1840634158859509,0.41573970964154894
24,fi_ftb-ud-dev_Case=Tra,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
25,fi_ftb-ud-train_Case=Tra,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
26,fi_ftb-ud-test_Case=Tra,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
27,eme_tudet-ud-test_Case=Tra,1.1769782401462558,1.0446789778045054,1.1026502932002933,2.453568829277059,1.1101801655587258,1.5556349186104044
28,aqz_tudet-ud-test_Case=Tra,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
