,Treebank,hu_szeged-ud-dev_Case=Ela,hu_szeged-ud-test_Case=Ela,hu_szeged-ud-train_Case=Ela,fi_ood-ud-test_Case=Ela,et_ewt-ud-train_Case=Ela,et_ewt-ud-test_Case=Ela,et_ewt-ud-dev_Case=Ela,egy_ujaen-ud-test_Case=Ela,olo_kkpp-ud-test_Case=Ela,olo_kkpp-ud-train_Case=Ela,mdf_jr-ud-test_Case=Ela,mdf_jr-ud-train_Case=Ela,vep_vwt-ud-test_Case=Ela,fi_tdt-ud-train_Case=Ela,fi_tdt-ud-test_Case=Ela,fi_tdt-ud-dev_Case=Ela,myv_jr-ud-test_Case=Ela,myv_jr-ud-train_Case=Ela,kpv_ikdp-ud-test_Case=Ela,kpv_lattice-ud-test_Case=Ela,kpv_lattice-ud-train_Case=Ela,fi_pud-ud-test_Case=Ela,et_edt-ud-dev_Case=Ela,et_edt-ud-train_Case=Ela,et_edt-ud-test_Case=Ela,wbp_ufal-ud-test_Case=Ela,koi_uh-ud-train_Case=Ela,koi_uh-ud-test_Case=Ela,krl_kkpp-ud-test_Case=Ela,fi_ftb-ud-dev_Case=Ela,fi_ftb-ud-train_Case=Ela,fi_ftb-ud-test_Case=Ela
0,egy_ujaen-ud-test_Case=Lat,0.10112587531821468,0.16659862556700852,0.27216552697590873,1.1201926861291118,0.763760760418742,0.7754788325534144,0.8063799251291472,1.0,0.45175395145262554,0.0,19.8158185969358,1.0,0.6123724356957945,1.3773675690615153,1.202592211576206,1.3433656817130493,0.8812629433036954,1.4322808982279183,3.1622776601683795,2.3991720022888807,1.4142135623730951,1.9068172393492644,1.02044433321392,0.9208940422971585,1.04559825370004,0.0,1.0,2.9154759474226504,0.6170899448216606,1.0,1.0,1.0
1,mdf_jr-ud-test_Case=Lat,33.7462223625098,33.68996095853712,33.61055358320229,32.94125208821133,33.204916736566595,33.20323501852795,33.18293594350812,34.677081768799404,33.48260793327792,33.81567683782183,14.949916387726054,34.677081768799404,33.38225576560098,32.75693003933563,32.889744458225024,32.77706981355944,33.0439718459454,32.47935608087961,31.069813860616115,31.65757369481295,32.47306576225903,32.375634412599034,33.02973359750422,33.10252899923829,33.0072478532106,33.81567683782183,34.677081768799404,31.176914536239792,33.359868105254854,34.677081768799404,34.677081768799404,34.677081768799404
2,myv_jr-ud-test_Case=Lat,8.781640947537559,8.728213461975717,8.648367648064063,8.01551294226982,8.257946256922999,8.257093607011878,8.238821991028832,9.717071966559976,8.528411009337198,8.85045640136127,13.25839824288523,9.717071966559976,8.42755957146424,7.850009636611634,7.969033801004901,7.8673362397525395,8.140274297143495,7.714730845524697,6.45006246366064,7.030514074410695,7.929440904493282,7.519658167613581,8.100859186542332,8.166805483077113,8.078420208033009,8.85045640136127,9.717071966559976,6.80999508500933,8.41116770423467,9.717071966559976,9.717071966559976,9.717071966559976
3,myv_jr-ud-train_Case=Lat,10.829828593010298,10.775891834576578,10.695385548339791,10.051055846138107,10.300396881824103,10.299576507102902,10.280848040258794,11.769480071652476,10.574087330652132,10.89923797472796,11.447087519197899,11.769480071652476,10.47443759708399,9.880233405067981,10.003457497867489,9.898742510505413,10.16212404141754,9.689498203866856,8.379596103273384,8.9656198089838,9.838363097068132,9.533958442689853,10.138233410011264,10.205990319792631,10.115614097862624,10.89923797472796,11.769480071652476,8.661446828158953,10.455255628052997,11.769480071652476,11.769480071652476,11.769480071652476
4,sjo_xdt-ud-test_Case=Lat,0.2239051970220202,0.21094116115492434,0.23473572328974512,0.9724469836927272,0.6232908502488222,0.6376470127287156,0.6681074279366996,1.202211503854459,0.36268028592124824,0.2651650429449553,19.646551330110498,1.202211503854459,0.5077524002897476,1.2274863191509056,1.055323882082534,1.1931413951166967,0.7335620940510268,1.2762773713309459,2.9908715285013496,2.237273530577093,1.3020416659999787,1.753956249025396,0.8781491851663646,0.7805004310422772,0.9017102923798841,0.2651650429449553,1.202211503854459,2.762754513162543,0.5060755872396929,1.202211503854459,1.202211503854459,1.202211503854459
5,eu_bdt-ud-train_Case=Lat,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
6,eu_bdt-ud-test_Case=Lat,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
7,eu_bdt-ud-dev_Case=Lat,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
8,fi_ftb-ud-dev_Case=Lat,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
9,fi_ftb-ud-train_Case=Lat,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
