,Treebank,hu_szeged-ud-dev_Case=Sbl,hu_szeged-ud-test_Case=Sbl,hu_szeged-ud-train_Case=Sbl
0,fi_ood-ud-test_Case=Par,9.7164807443481,9.791777645834701,9.763440917783099
1,sah_yktdt-ud-test_Case=Par,5.352549660986334,5.407898487092346,5.38622076989372
2,sms_giellagas-ud-test_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
3,et_ewt-ud-train_Case=Par,48.06903018639953,48.13828954583917,48.111695812763486
4,et_ewt-ud-test_Case=Par,42.99399520998624,43.06189579902509,43.035760736861754
5,et_ewt-ud-dev_Case=Par,30.563439251515476,30.63193867189237,30.60554562432309
6,olo_kkpp-ud-test_Case=Par,138.60407453533176,138.67876749530413,138.65104349404268
7,olo_kkpp-ud-train_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
8,vep_vwt-ud-test_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
9,fi_tdt-ud-train_Case=Par,17.560548438312217,17.633554729476895,17.605763451382384
10,fi_tdt-ud-test_Case=Par,17.518394592931024,17.59236716840713,17.564324805962556
11,fi_tdt-ud-dev_Case=Par,15.947167047003585,16.020986703588523,15.992819764710188
12,ru_taiga-ud-train_Case=Par,45.525233026717075,45.596751111360525,45.569937229055775
13,ru_taiga-ud-dev_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
14,ru_taiga-ud-test_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
15,fi_pud-ud-test_Case=Par,20.684798854020634,20.75642835636745,20.729061265437966
16,et_edt-ud-dev_Case=Par,90.47236310833318,90.54270165523143,90.51587098897711
17,et_edt-ud-train_Case=Par,79.16397888917693,79.23371300821606,79.2071260185172
18,et_edt-ud-test_Case=Par,80.69065611160856,80.76018786429093,80.73365665155268
19,ru_syntagrus-ud-train_Case=Par,83.17251347155292,83.24115585274409,83.21524929750225
20,ru_syntagrus-ud-dev_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
21,ru_syntagrus-ud-test_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
22,ru_poetry-ud-dev_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
23,ru_poetry-ud-train_Case=Par,11.265830424791002,11.330136035725657,11.305714442709196
24,krl_kkpp-ud-test_Case=Par,34.09923978953449,34.17258083095296,34.145029144137524
25,eu_bdt-ud-train_Case=Par,27.95312410750271,28.02352268636944,27.996807621350555
26,eu_bdt-ud-test_Case=Par,16.56763975640861,16.638743103423806,16.611622687996977
27,eu_bdt-ud-dev_Case=Par,10.137465567353434,10.208623850348165,10.181685439432293
28,fi_ftb-ud-dev_Case=Par,8.259007045410833,8.330104726578565,8.302848786117286
29,fi_ftb-ud-train_Case=Par,10.166492756615447,10.238400043673593,10.210987005271416
30,fi_ftb-ud-test_Case=Par,10.441401538289833,10.512450589150847,10.485268360030984
31,ru_gsd-ud-dev_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
32,ru_gsd-ud-train_Case=Par,1.2622811750152136,1.1840852064015472,1.2136052062629963
