,Treebank,hu_szeged-ud-dev_Case=Ela,hu_szeged-ud-test_Case=Ela,hu_szeged-ud-train_Case=Ela,fi_ood-ud-test_Case=Ela,et_ewt-ud-train_Case=Ela,et_ewt-ud-test_Case=Ela,et_ewt-ud-dev_Case=Ela,egy_ujaen-ud-test_Case=Ela,olo_kkpp-ud-test_Case=Ela,olo_kkpp-ud-train_Case=Ela,mdf_jr-ud-test_Case=Ela,mdf_jr-ud-train_Case=Ela,vep_vwt-ud-test_Case=Ela,fi_tdt-ud-train_Case=Ela,fi_tdt-ud-test_Case=Ela,fi_tdt-ud-dev_Case=Ela,myv_jr-ud-test_Case=Ela,myv_jr-ud-train_Case=Ela,kpv_ikdp-ud-test_Case=Ela,kpv_lattice-ud-test_Case=Ela,kpv_lattice-ud-train_Case=Ela,fi_pud-ud-test_Case=Ela,et_edt-ud-dev_Case=Ela,et_edt-ud-train_Case=Ela,et_edt-ud-test_Case=Ela,wbp_ufal-ud-test_Case=Ela,koi_uh-ud-train_Case=Ela,koi_uh-ud-test_Case=Ela,krl_kkpp-ud-test_Case=Ela,fi_ftb-ud-dev_Case=Ela,fi_ftb-ud-train_Case=Ela,fi_ftb-ud-test_Case=Ela
0,sl_ssj-ud-test_Case=Dat,2.20875394917322,2.151195304080705,2.065089894147624,1.3483503552444025,1.606564998099498,1.6276308266020354,1.5951716885332614,3.237354116223063,1.8967148454828096,2.2850533621933233,17.881930412987558,3.237354116223063,1.847434878598144,1.1993937047889942,1.3201890900716675,1.209799349014307,1.5464539044645442,1.2352851086796468,1.3467720694905059,0.9823701267153913,1.721184493979543,1.0505798076936534,1.4263238195368337,1.499276385932031,1.4091332425732288,2.2850533621933233,3.237354116223063,1.7532788864531854,1.8088419377714557,3.237354116223063,3.237354116223063,3.237354116223063
1,sl_ssj-ud-dev_Case=Dat,2.674846213987769,2.617371216730214,2.529763305321741,1.7725156869013357,2.058625532974368,2.0733213646323834,2.0402760063818812,3.702382866329317,2.3635405002125784,2.75214562760686,17.499583328372896,3.702382866329317,2.3047354632485604,1.5935407124567413,1.731419137220286,1.6120704072220504,2.004149746227974,1.6514844212558575,1.195768000538194,1.1694952926411377,2.1073614360669657,1.312631950652704,1.8608139053993065,1.9399165476430855,1.8402445985833102,2.75214562760686,3.702382866329317,1.800270041472174,2.261659911559551,3.702382866329317,3.702382866329317,3.702382866329317
2,sl_ssj-ud-train_Case=Dat,2.082425471713708,2.0248898738310337,1.9370871154529548,1.225560012896161,1.4790199988269301,1.4955462312001302,1.4668933589082143,3.1179361720571244,1.7752787484229153,2.1601796065306087,17.974576715553766,3.1179361720571244,1.717949825102727,1.0870682972002084,1.1990281851433917,1.0959953746177125,1.4195850572634912,1.1239882703685948,1.3888409958531736,0.9799553061156617,1.615928801624389,0.9751995186348502,1.3062546161166817,1.3766443683379601,1.286756061104209,2.1601796065306087,3.1179361720571244,1.7402588402568115,1.6771852807988983,3.1179361720571244,3.1179361720571244,3.1179361720571244
3,xcl_caval-ud-train_Case=Dat,0.17166631257303205,0.13664908169963125,0.12653036386812316,0.8961782609790327,0.5315668811511015,0.5434168004922794,0.5800331118236123,1.239102502759832,0.26963924463515593,0.2535032568519937,19.600913740353793,1.239102502759832,0.4239202114537739,1.1557394211925287,0.9814984211910583,1.1206801120997134,0.6667054219159426,1.2225229298188978,2.931407987661127,2.184529715449365,1.262201564776188,1.6873774786696012,0.8006772362043607,0.7007274121764913,0.8225391421726822,0.2535032568519937,1.239102502759832,2.71780906677728,0.4120592070606563,1.239102502759832,1.239102502759832,1.239102502759832
4,xcl_caval-ud-dev_Case=Dat,0.09386303782548781,0.10238961354400795,0.14557416992516353,0.9646508288175828,0.5984766344429416,0.6166279481814904,0.6481104643596568,1.1651494545412489,0.31779294861735585,0.1774437795360273,19.666668836040593,1.1651494545412489,0.4822584902495438,1.2223915468585387,1.048118942107716,1.1883414587857797,0.7306257557357984,1.2847632971402316,3.0046402624091675,2.2501921096560364,1.3059093913339819,1.7538748806632585,0.8653913150279455,0.7649964652592165,0.8891272988748924,0.1774437795360273,1.1651494545412489,2.777817291254355,0.48331215867399524,1.1651494545412489,1.1651494545412489,1.1651494545412489
5,xcl_caval-ud-test_Case=Dat,0.16844536827239542,0.12004362524737701,0.1266236385298801,0.9082345233401423,0.5461559467493323,0.5495308555183519,0.5911376208709795,1.2227021265001647,0.2557709062118916,0.24363276830424319,19.616621324104628,1.2227021265001647,0.4147055439318682,1.1685672148705315,0.9952588051727816,1.131770774228866,0.6804020420105497,1.2400240373489493,2.9422298791503674,2.2006085166863403,1.2742501172984657,1.701207001012633,0.8128750609843259,0.7142904133461464,0.8339484551094598,0.24363276830424319,1.2227021265001647,2.7331754453200583,0.39421371176566694,1.2227021265001647,1.2227021265001647,1.2227021265001647
6,hu_szeged-ud-dev_Case=Dat,2.312924493683423,2.265986292445526,2.197559286535461,1.7994597552114497,1.915333734824509,1.9186266316345568,1.909429541844522,3.1993621813334823,2.1119678414372944,2.374008923181827,18.261010097908557,3.1993621813334823,2.0485684399260924,1.7605168903689472,1.790601445757216,1.7592181117431802,1.8554769854211521,1.7192784438091866,2.1925662906228194,1.8720806544203936,2.0089595235710793,1.791507392201801,1.844083731081382,1.8734661239514538,1.8317884435005964,2.374008923181827,3.1993621813334823,2.266256465483759,2.0307995811442128,3.1993621813334823,3.1993621813334823,3.1993621813334823
7,hu_szeged-ud-test_Case=Dat,5.293094114638487,5.241436163994033,5.169390694382809,4.618651614704414,4.8245212766629315,4.8216643331117695,4.808151378966639,6.174337938564088,5.062198172744332,5.356666645500764,16.410756386287257,6.174337938564088,4.974680791728433,4.489984240456116,4.585075580441849,4.501539869932158,4.742521515989362,4.434834281237667,3.6323377528831773,3.9939747557436744,4.718612732832498,4.251901033864721,4.692565156377657,4.748287840183457,4.673457747023614,5.356666645500764,6.174337938564088,4.015276949301485,4.952960771918476,6.174337938564088,6.174337938564088,6.174337938564088
8,hu_szeged-ud-train_Case=Dat,2.1479319625367572,2.1010080185181477,2.033090298103327,1.6349943849388549,1.7449856748531718,1.7463857527361475,1.738949580384733,3.045362818101901,1.9423012159820738,2.209383975460221,18.341027297098847,3.045362818101901,1.8749149640580982,1.6068590844243391,1.6304115244558486,1.6032662559092854,1.6873285265510096,1.5711525731650844,2.1492958821706347,1.7870054290829118,1.8677581235704117,1.6686430668938907,1.6797800958179012,1.7071543511998972,1.6666318203698582,2.209383975460221,3.045362818101901,2.213421490335167,1.858003646664992,3.045362818101901,3.045362818101901,3.045362818101901
9,xav_xdt-ud-test_Case=Dat,0.2942410474597765,0.2589224137198837,0.23710109914745484,0.8555275930327371,0.5141897560395589,0.5297903024461592,0.5564684948870212,1.3133925536563698,0.3094322208816139,0.3535533905932738,19.536930840504773,1.3133925536563698,0.4472135954999579,1.1097475026163615,0.9373632712794704,1.0763784793568036,0.6140965488575257,1.154803632039417,2.8533605917701093,2.078837857339378,1.2349089035228469,1.6344447071159731,0.7636664406564038,0.6663419164562624,0.7865914813872722,0.3535533905932738,1.3133925536563698,2.669269563007828,0.4263801121065568,1.3133925536563698,1.3133925536563698,1.3133925536563698
