,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,hu_szeged-ud-dev_Case=Ade,0.25428208326503293,0.23298287999878575,0.2486460248606688,0.6829718149382156,4.903279404618208,0.4050462936504913,5.414883741874236,4.181323056162965,10.541533998579613,1.3375584099395434,1.3375584099395434,0.4050462936504913,0.4050462936504913,0.4050462936504913,0.6613329846363686,1.3375584099395434,7.543105295566276,1.3375584099395434,0.5138701197773617,0.7545190690780108,0.7599329893053658,0.703734978396083,0.5313920107550824,0.38264823427815686,1.1254165895347377,8.276251138538708,1.3375584099395434,0.7759979653169756,3.2338716546401165,3.167684902856322,4.189058069994984,1.3375584099395434,30.088021910720553,0.3176522559230448,0.300117974492503,0.30349685254739106,1.3375584099395434,1.3375584099395434,1.3375584099395434
1,hu_szeged-ud-test_Case=Ade,0.15893607397417983,0.2203412468683904,0.1885797253309659,0.6333113501842434,4.9000828156833425,0.335299918733898,5.405298625531726,4.1688288196819325,10.534724592358003,1.3144621146642357,1.3144621146642357,0.335299918733898,0.335299918733898,0.335299918733898,0.6177837847772697,1.3144621146642357,7.544064342563213,1.3144621146642357,0.4503450353757372,0.713284576532865,0.7179992232625638,0.6556959644144513,0.48068312130682095,0.3110416563869308,1.1029635531628064,8.275475901041654,1.3144621146642357,0.7406843462339188,3.223979101310925,3.1570595720624244,4.1792744249878995,1.3144621146642357,30.0901997059374,0.22144052572417564,0.16148489990040452,0.16345804699919042,1.3144621146642357,1.3144621146642357,1.3144621146642357
2,hu_szeged-ud-train_Case=Ade,0.18296356399128494,0.21565909429739744,0.15041095967423201,0.7091459652285981,4.956844625563253,0.3082207001484488,5.466685174842777,4.2343122227818775,10.59739951795769,1.2629330940315089,1.2629330940315089,0.3082207001484488,0.3082207001484488,0.3082207001484488,0.68502580610484,1.2629330940315089,7.595311053538229,1.2629330940315089,0.5196152422706632,0.7849099471295572,0.7904523759085152,0.7316007471754061,0.5471567808816971,0.3716135194202568,1.1626120017730193,8.328926726065205,1.2629330940315089,0.8060266556554234,3.2828731677948912,3.2167860223513767,4.240004597838747,1.2629330940315089,30.14290961403693,0.2245564240619359,0.21521667214427087,0.2577801724026707,1.2629330940315089,1.2629330940315089,1.2629330940315089
3,fi_ood-ud-test_Case=Ade,0.5743743844022061,0.5319843117518597,0.6599134499338694,0.3306302449212984,4.48135677257923,0.8146657764756383,4.975129404611907,3.718093874506683,10.067509459734277,1.7886065521032837,1.7886065521032837,0.8146657764756383,0.8146657764756383,0.8146657764756383,0.340030698926092,1.7886065521032837,7.147149176488673,1.7886065521032837,0.3954704322622939,0.34253150573397245,0.34458889013383126,0.3111453325683779,0.3883496941096172,0.44539436085880835,0.7872044372641194,7.875685836464754,1.7886065521032837,0.3690331300458022,2.797568968093961,2.7289894793511786,3.746753354349268,1.7886065521032837,29.68101906818204,0.6642675275879668,0.611857232379229,0.4754628170544839,1.7886065521032837,1.7886065521032837,1.7886065521032837
4,et_ewt-ud-train_Case=Ade,0.6890543722120414,0.6425746672416626,0.7756357913786778,0.34899592849236843,4.393023125700838,0.9298928155685491,4.88704543145472,3.626351208211352,9.968099307565666,1.897422799077966,1.897422799077966,0.9298928155685491,0.9298928155685491,0.9298928155685491,0.3749377697301022,1.897422799077966,7.063890637999913,1.897422799077966,0.47542666597114064,0.32170888346759147,0.32121257678369736,0.3089528611013157,0.4624077399931638,0.5485553834629451,0.7543470222788984,7.790766907850426,1.897422799077966,0.34357457382849066,2.714084361176178,2.645233639844541,3.6594088964669793,1.897422799077966,29.593279214130263,0.7779691756337792,0.7242619208376919,0.5856380166103563,1.897422799077966,1.897422799077966,1.897422799077966
5,et_ewt-ud-test_Case=Ade,0.6691585659688964,0.6235564114999105,0.7539856008554251,0.35644792860036295,4.4104082982196084,0.9091540382121331,4.909269015514105,3.6490418632488835,9.993823339867212,1.8771070193697335,1.8771070193697335,0.9091540382121331,0.9091540382121331,0.9091540382121331,0.40366153191532483,1.8771070193697335,7.0808272183058145,1.8771070193697335,0.4719885447863645,0.3477945182550372,0.35115334706454926,0.3300924070782093,0.4506359457513723,0.531692121540761,0.7623696805644186,7.808370833050534,1.8771070193697335,0.3682004693460268,2.7396625564033816,2.6695184657641207,3.6836127514501027,1.8771070193697335,29.61228068092364,0.7617699533869059,0.7085789579635161,0.5611120202922016,1.8771070193697335,1.8771070193697335,1.8771070193697335
6,et_ewt-ud-dev_Case=Ade,0.9745941157424208,0.9200537423218396,1.0601217027734873,0.542888115704184,4.186869539788632,1.2126901021904224,4.676820871631432,3.4084397791944427,9.728613772060536,2.166296264635297,2.166296264635297,1.2126901021904224,1.2126901021904224,1.2126901021904224,0.5898042827681537,2.166296264635297,6.865710334339902,2.166296264635297,0.7257605631761265,0.48617183281889004,0.484859934926874,0.5081768361506768,0.6961693350232627,0.8178497484350981,0.7549016778428013,7.590133711312729,2.166296264635297,0.4892993977479508,2.522667706170814,2.4515920830148485,3.454849808217299,2.166296264635297,29.38184540675029,1.065199192504808,1.0168180618939908,0.8739720593324636,2.166296264635297,2.166296264635297,2.166296264635297
7,olo_kkpp-ud-test_Case=Ade,0.8137191719485659,0.7746736961624265,0.9036873628828374,0.44511994710754016,4.332153322458512,1.0526315789473684,4.834538401018805,3.578342983023724,9.922613600327288,2.0006924009208644,2.0006924009208644,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.47562666192391756,2.0006924009208644,7.00806445828829,2.0006924009208644,0.5972582787400654,0.41338418469046384,0.4030280407806772,0.3973671125308041,0.5831155910196355,0.6837216464911703,0.7716227459386235,7.726543029259274,2.0006924009208644,0.42701369251633214,2.681366361959972,2.613533408117665,3.616595836647505,2.0006924009208644,29.525236869301587,0.9053938456612617,0.8353329929029502,0.7092918788427593,2.0006924009208644,2.0006924009208644,2.0006924009208644
8,vep_vwt-ud-test_Case=Ade,0.472358053170323,0.446615980681934,0.5514571046523971,0.3847354069140678,4.602227050804913,0.697614984548545,5.1067860068755415,3.8581169845750747,10.214018447188462,1.6593171286204857,1.6593171286204857,0.697614984548545,0.697614984548545,0.697614984548545,0.3730042223640111,1.6593171286204857,7.263579237079564,1.6593171286204857,0.362859017617954,0.3943872489600012,0.39202194743821606,0.3527992283778914,0.39713206392603795,0.38995351513500204,0.8806563209081938,7.992753946310277,1.6593171286204857,0.41354424056938854,2.924898974940065,2.85838491201053,3.8778834891156233,1.6593171286204857,29.803019981203246,0.5382695799921802,0.481728157389359,0.3730091184798781,1.6593171286204857,1.6593171286204857,1.6593171286204857
9,fi_tdt-ud-train_Case=Ade,0.9150038629377582,0.8598154557971879,1.0069989338318348,0.4424813952625274,4.192152167649223,1.1640891530224247,4.685839954320372,3.414137471709225,9.751927217925733,2.1333499449356674,2.1333499449356674,1.1640891530224247,1.1640891530224247,1.1640891530224247,0.4720508638481322,2.1333499449356674,6.8673882581279235,2.1333499449356674,0.6459594271197757,0.34750982274653114,0.34505019648684415,0.3772883452006139,0.6197180118454717,0.7520072684472835,0.6978289526075786,7.593313954853484,2.1333499449356674,0.3498237975705045,2.5209194178795693,2.4516711866014944,3.4586567966768635,2.1333499449356674,29.3863920402373,1.0069424134891036,0.9525823543269192,0.812812997142635,2.1333499449356674,2.1333499449356674,2.1333499449356674
