,Treebank,el_gud-ud-train_Case=Voc,el_gud-ud-test_Case=Voc,fa_seraji-ud-dev_Case=Voc,fa_seraji-ud-test_Case=Voc,fa_seraji-ud-train_Case=Voc,sga_dipsgg-ud-test_Case=Voc,pl_pdb-ud-test_Case=Voc,pl_pdb-ud-train_Case=Voc,pl_pdb-ud-dev_Case=Voc,uk_iu-ud-dev_Case=Voc,uk_iu-ud-train_Case=Voc,uk_iu-ud-test_Case=Voc,sa_vedic-ud-test_Case=Voc,sa_vedic-ud-train_Case=Voc,sa_vedic-ud-dev_Case=Voc,kmr_mg-ud-test_Case=Voc,hr_set-ud-dev_Case=Voc,hr_set-ud-train_Case=Voc,hr_set-ud-test_Case=Voc,orv_rnc-ud-dev_Case=Voc,orv_rnc-ud-train_Case=Voc,orv_rnc-ud-test_Case=Voc,cpg_tuecl-ud-test_Case=Voc,la_circse-ud-test_Case=Voc,grc_perseus-ud-dev_Case=Voc,grc_perseus-ud-train_Case=Voc,grc_perseus-ud-test_Case=Voc,qpm_philotis-ud-train_Case=Voc,qpm_philotis-ud-dev_Case=Voc,qpm_philotis-ud-test_Case=Voc,la_perseus-ud-test_Case=Voc,la_perseus-ud-train_Case=Voc,sk_snk-ud-train_Case=Voc,lt_hse-ud-train_Case=Voc,ess_sli-ud-test_Case=Voc,hit_hittb-ud-test_Case=Voc,sa_ufal-ud-test_Case=Voc,be_hse-ud-train_Case=Voc,be_hse-ud-dev_Case=Voc,be_hse-ud-test_Case=Voc,cs_pud-ud-test_Case=Voc,orv_ruthenian-ud-test_Case=Voc,orv_ruthenian-ud-train_Case=Voc,orv_ruthenian-ud-dev_Case=Voc,ml_ufal-ud-test_Case=Voc,egy_ujaen-ud-test_Case=Voc,ro_nonstandard-ud-test_Case=Voc,ro_nonstandard-ud-dev_Case=Voc,ro_nonstandard-ud-train_Case=Voc,ro_simonero-ud-train_Case=Voc,mr_ufal-ud-dev_Case=Voc,mr_ufal-ud-test_Case=Voc,ro_tuecl-ud-test_Case=Voc,lt_alksnis-ud-test_Case=Voc,lt_alksnis-ud-dev_Case=Voc,lt_alksnis-ud-train_Case=Voc,vi_tuecl-ud-test_Case=Voc,cu_proiel-ud-train_Case=Voc,cu_proiel-ud-test_Case=Voc,cu_proiel-ud-dev_Case=Voc,la_llct-ud-dev_Case=Voc,la_llct-ud-train_Case=Voc,sr_set-ud-train_Case=Voc,la_proiel-ud-test_Case=Voc,la_proiel-ud-dev_Case=Voc,la_proiel-ud-train_Case=Voc,grc_proiel-ud-test_Case=Voc,grc_proiel-ud-train_Case=Voc,grc_proiel-ud-dev_Case=Voc,ru_taiga-ud-train_Case=Voc,ru_taiga-ud-dev_Case=Voc,ru_taiga-ud-test_Case=Voc,tpn_tudet-ud-test_Case=Voc,ga_idt-ud-train_Case=Voc,ga_idt-ud-test_Case=Voc,ga_idt-ud-dev_Case=Voc,ro_art-ud-test_Case=Voc,ru_syntagrus-ud-train_Case=Voc,ru_syntagrus-ud-dev_Case=Voc,ru_syntagrus-ud-test_Case=Voc,grc_ptnk-ud-train_Case=Voc,grc_ptnk-ud-dev_Case=Voc,grc_ptnk-ud-test_Case=Voc,orv_birchbark-ud-train_Case=Voc,orv_birchbark-ud-dev_Case=Voc,orv_birchbark-ud-test_Case=Voc,ltg_cairo-ud-test_Case=Voc,ru_poetry-ud-test_Case=Voc,ru_poetry-ud-dev_Case=Voc,ru_poetry-ud-train_Case=Voc,cs_fictree-ud-dev_Case=Voc,cs_fictree-ud-train_Case=Voc,cs_fictree-ud-test_Case=Voc,la_udante-ud-train_Case=Voc,la_udante-ud-test_Case=Voc,la_udante-ud-dev_Case=Voc,ro_rrt-ud-test_Case=Voc,ro_rrt-ud-train_Case=Voc,el_gdt-ud-test_Case=Voc,el_gdt-ud-train_Case=Voc,el_gdt-ud-dev_Case=Voc,gd_arcosg-ud-test_Case=Voc,gd_arcosg-ud-train_Case=Voc,gd_arcosg-ud-dev_Case=Voc,got_proiel-ud-dev_Case=Voc,got_proiel-ud-train_Case=Voc,got_proiel-ud-test_Case=Voc,cs_pdt-ud-test_Case=Voc,cs_pdt-ud-dev_Case=Voc,cs_pdt-ud-train_Case=Voc,lv_lvtb-ud-test_Case=Voc,lv_lvtb-ud-train_Case=Voc,lv_lvtb-ud-dev_Case=Voc,la_ittb-ud-dev_Case=Voc,la_ittb-ud-test_Case=Voc,la_ittb-ud-train_Case=Voc,ga_cadhan-ud-test_Case=Voc,pl_pud-ud-test_Case=Voc,orv_torot-ud-test_Case=Voc,orv_torot-ud-dev_Case=Voc,orv_torot-ud-train_Case=Voc,cs_cac-ud-dev_Case=Voc,cs_cac-ud-train_Case=Voc,cs_cac-ud-test_Case=Voc,pl_lfg-ud-test_Case=Voc,pl_lfg-ud-train_Case=Voc,pl_lfg-ud-dev_Case=Voc,cs_poetry-ud-test_Case=Voc,ru_gsd-ud-train_Case=Voc,lv_cairo-ud-test_Case=Voc,bg_btb-ud-train_Case=Voc,bg_btb-ud-test_Case=Voc,bg_btb-ud-dev_Case=Voc,bej_nsc-ud-test_Case=Voc
0,hu_szeged-ud-dev_Case=Ess,10.344847655517842,12.55653880122491,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,4.789799251612566,4.920806326966824,2.973213749463701,2.49284690951645,39.975289986738176,2.49284690951645,345.2697013447121,157.36427706801052,413.2536693582953,2.49284690951645,2.49284690951645,32.07617421671345,2.49284690951645,2.49284690951645,58.07227297849541,10.69685089396029,23.60236065675272,51.16492163923645,2.49284690951645,2.49284690951645,2.49284690951645,87.4938093048112,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,4.790864322059325,6.44943703707836,2.49284690951645,2.49284690951645,2.49284690951645,20.38303838901978,70.01071346586892,33.88632725160953,1.4880476182856899,2.49284690951645,2.49284690951645,4.328752157157446,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,15.384232347874432,16.076527679429706,19.896470530005008,2.49284690951645,4.033479817183433,2.49284690951645,9.58131448714566,14.047255846797865,14.401321657271268,10.246660315392894,19.52612052395584,13.16990617170178,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,31.736639483636036,2.49284690951645,2.49284690951645,33.14721851435042,6.8573908685307945,2.49284690951645,12.80415669114638,36.64815550047917,21.78780239797794,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,419.724654641928,2.49284690951645,2.49284690951645,2.49284690951645,10.569216306488071,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,12.776578273581405,81.80406323591,42.15306575304995,2.49284690951645,43.31583895946037,2.49284690951645,2.49284690951645,80.27111797497516,17.232997141420018,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,5.424488857494259,6.850371175000486,9.673176320943107,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,92.78084777736035,2.49284690951645,45.31188217969616,1.6547190813232433,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645
1,hu_szeged-ud-test_Case=Ess,10.681772636911283,12.872979453102532,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,4.971646957436515,5.139492691303972,3.0844124237851203,1.9322525714823102,40.334273267284736,1.9322525714823102,345.63254129204904,157.7277884903287,413.61650547336717,1.9322525714823102,1.9322525714823102,32.44585643807233,1.9322525714823102,1.9322525714823102,58.37933652700528,10.957125535467776,23.936866962908912,51.5323872271927,1.9322525714823102,1.9322525714823102,1.9322525714823102,87.83082374656405,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,5.043173603991836,6.747858919687045,1.9322525714823102,1.9322525714823102,1.9322525714823102,20.67774541761155,70.33017560052015,34.21363665752784,1.2383860464330176,1.9322525714823102,1.9322525714823102,4.5446231967017905,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,15.683883924540144,16.389143150974686,20.217242783948656,1.9322525714823102,4.331882378166749,1.9322525714823102,9.860146494291497,14.339232894405475,14.707459464125302,10.550763005584002,19.83121793885266,13.46211721832788,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,32.04268403239654,1.9322525714823102,1.9322525714823102,33.45345423121505,7.289279799815617,1.9322525714823102,13.073201597160507,36.95505137626279,22.081861334588623,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,420.08829262430055,1.9322525714823102,1.9322525714823102,1.9322525714823102,10.908189583977718,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,13.060382842780681,82.12754470943351,42.476977293588114,1.9322525714823102,43.70461760500829,1.9322525714823102,1.9322525714823102,80.63456826944632,17.57764489344349,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,5.627180071363947,7.095668484547708,9.945675298483112,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,93.12804948027205,1.9322525714823102,45.68340617773591,1.0647065323364933,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102
2,hu_szeged-ud-train_Case=Ess,10.91186744191111,13.091370330116701,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,5.118564584996078,5.307127526295299,3.2085145091699347,1.5829800566512728,40.569961698851905,1.5829800566512728,345.8638824069244,157.9590581631833,413.84699800606603,1.5829800566512728,1.5829800566512728,32.682736850585655,1.5829800566512728,1.5829800566512728,58.577239101085105,11.134611145233317,24.156560999139217,51.76535022699123,1.5829800566512728,1.5829800566512728,1.5829800566512728,88.04683595483755,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,5.220107598387917,6.939833430611257,1.5829800566512728,1.5829800566512728,1.5829800566512728,20.873026377475956,70.53535934761182,34.42540101180146,1.1710559671694012,1.5829800566512728,1.5829800566512728,4.71827599667125,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,15.881729517249413,16.593467861653124,20.42844848500038,1.5829800566512728,4.540473490600835,1.5829800566512728,10.049863519742509,14.536304385485561,14.909861994888745,10.753568208790057,20.03140271332923,13.660904862346234,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,32.23902240074215,1.5829800566512728,1.5829800566512728,33.64985213264438,7.577716822784439,1.5829800566512728,13.254242472009274,37.15494520038864,22.274135861594363,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,420.32433648632156,1.5829800566512728,1.5829800566512728,1.5829800566512728,11.14243847205149,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,13.251235324469246,82.33647880390649,42.68402504365049,1.5829800566512728,43.95731249357807,1.5829800566512728,1.5829800566512728,80.87147149328993,17.82482295156711,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,5.784561982179408,7.271261772771215,10.132395654833768,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,93.35036979115546,1.5829800566512728,45.93136945279703,0.6810352803144473,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728
3,fi_ood-ud-test_Case=Ess,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
4,sms_giellagas-ud-test_Case=Ess,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
5,et_ewt-ud-train_Case=Ess,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
6,et_ewt-ud-test_Case=Ess,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
7,et_ewt-ud-dev_Case=Ess,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
8,egy_ujaen-ud-test_Case=Ess,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
9,olo_kkpp-ud-test_Case=Ess,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
