,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,hu_szeged-ud-dev_Case=Abs,0.21754761044405282,0.172572904604938,0.17474893442491896,0.5865998697639464,0.7003945857852724,0.680385700585385,0.9816976273828003,0.8309394582236329,0.48407134688031617,0.9248495167431575,0.9556476169314576,0.9591107367223048,1.1820600070068643,0.5787888471379532,0.6063358928488991,0.481951037978736,0.44350494484883923,1.2824305436059895,1.2824305436059895,1.2824305436059895
1,hu_szeged-ud-test_Case=Abs,0.3575190854341963,0.2773500981126146,0.26148189433513136,0.7441574091227834,0.8585397253644504,0.8392632189554252,1.1444658277238653,0.986974453909323,0.6332969988539315,1.0916872099238397,1.12251078511048,1.123016277582391,1.3547862867756035,0.7334240191610829,0.7622136392271148,0.6300554828534887,0.584700679348394,1.0796668344321692,1.0796668344321692,1.0796668344321692
2,hu_szeged-ud-train_Case=Abs,0.34434624191288427,0.2242673805709731,0.2528535371368246,0.7035420288742363,0.8161157870718052,0.7966535103800595,1.1058415476579608,0.9182387947716211,0.5799748345217238,1.0472167406111355,1.0695450596004918,1.0839093864453768,1.3083929281162234,0.6921169024632297,0.7231258955001271,0.5937238442152369,0.5243443664310585,1.1213369028548654,1.1213369028548654,1.1213369028548654
3,ess_sli-ud-test_Case=Abs,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
4,hit_hittb-ud-test_Case=Abs,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
5,mr_ufal-ud-dev_Case=Abs,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
6,mr_ufal-ud-test_Case=Abs,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
7,mr_ufal-ud-train_Case=Abs,86.00749422288735,86.01049199794065,86.06157679243391,85.56566237671018,85.46537183194181,85.47847088774823,85.22795287121053,85.40524223759364,85.68636608780496,85.25871784280372,85.2511427103164,85.23487453346014,85.02978721450918,85.56436156895653,85.5394436411669,85.66003517379947,85.6963178130703,87.14929718592113,87.14929718592113,87.14929718592113
8,wbp_ufal-ud-test_Case=Abs,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
9,nhi_itml-ud-test_Case=Abs,20.537090524009432,20.537133917133612,20.59146862773303,20.120118484637867,20.02922599365987,20.048495243138106,19.812678320263068,19.933323931587402,20.227600017528914,19.81696429987266,19.794740425922782,19.776760961402772,19.590179761286436,20.1232083979622,20.09944088075274,20.218146190740203,20.282378990671166,21.703103265616754,21.703103265616754,21.703103265616754
10,azz_itml-ud-test_Case=Abs,6.386227663483449,6.373640478280045,6.441168433883002,5.908904204147318,5.805875665240244,5.831534270278133,5.563461041962287,5.742680189943659,6.041785713112854,5.58716573822384,5.555079043278698,5.5447583059319925,5.350495590133442,5.930180782726899,5.903444897681801,6.025734245615611,6.092455474016777,7.607222967012422,7.607222967012422,7.607222967012422
11,eu_bdt-ud-train_Case=Abs,39.514847588313856,39.51317553597162,39.572730702314345,39.05610649753525,38.95448270225047,38.97746749383794,38.71868813568513,38.86355787484879,39.171663260395576,38.73211251739697,38.70746904304747,38.70027804004998,38.49010965664383,39.06690794798329,39.041929636584584,39.16696100854791,39.218830114286746,40.741182744764195,40.741182744764195,40.741182744764195
12,eu_bdt-ud-test_Case=Abs,39.425775420241514,39.424580512736476,39.483616181215744,38.96617811249644,38.86453112234999,38.88754240581688,38.62798448688637,38.776173021772486,39.08278985984852,38.641959132194344,38.618064138648634,38.61040901854262,38.39953642394766,38.9771964698141,38.952105719724784,39.07713601309416,39.130409234646464,40.65127036035156,40.65127036035156,40.65127036035156
13,eu_bdt-ud-dev_Case=Abs,30.816414103363506,30.814640179917596,30.874178926501568,30.35605612673606,30.254201587057228,30.277238576741315,30.01808489721883,30.165304204730482,30.472343075345805,30.031713494997234,30.007427314320722,30.000249433784234,29.78947685754772,30.367065585312513,30.34202475359122,30.46712637405488,30.51957241238511,32.04328476137671,32.04328476137671,32.04328476137671
