,Treebank,es_gsd-ud-train_Case=Com,fi_ood-ud-test_Case=Com,es_ancora-ud-train_Case=Com,es_ancora-ud-test_Case=Com,es_ancora-ud-dev_Case=Com,sms_giellagas-ud-test_Case=Com,et_ewt-ud-train_Case=Com,et_ewt-ud-test_Case=Com,et_ewt-ud-dev_Case=Com,ml_ufal-ud-test_Case=Com,apu_ufpa-ud-test_Case=Com,egy_ujaen-ud-test_Case=Com,mr_ufal-ud-train_Case=Com,olo_kkpp-ud-test_Case=Com,mdf_jr-ud-test_Case=Com,vep_vwt-ud-test_Case=Com,es_pud-ud-test_Case=Com,fi_tdt-ud-train_Case=Com,fi_tdt-ud-test_Case=Com,fi_tdt-ud-dev_Case=Com,myv_jr-ud-test_Case=Com,myv_jr-ud-train_Case=Com,kpv_ikdp-ud-test_Case=Com,kpv_lattice-ud-test_Case=Com,fi_pud-ud-test_Case=Com,et_edt-ud-dev_Case=Com,et_edt-ud-train_Case=Com,et_edt-ud-test_Case=Com,sjo_xdt-ud-test_Case=Com,wbp_ufal-ud-test_Case=Com,koi_uh-ud-test_Case=Com,sme_giella-ud-train_Case=Com,sme_giella-ud-test_Case=Com,arr_tudet-ud-test_Case=Com,ta_mwtt-ud-test_Case=Com,ta_ttb-ud-train_Case=Com,ta_ttb-ud-dev_Case=Com,ta_ttb-ud-test_Case=Com,krl_kkpp-ud-test_Case=Com,eu_bdt-ud-train_Case=Com,eu_bdt-ud-test_Case=Com,eu_bdt-ud-dev_Case=Com,fi_ftb-ud-dev_Case=Com,fi_ftb-ud-train_Case=Com,fi_ftb-ud-test_Case=Com,bxr_bdt-ud-test_Case=Com,bej_nsc-ud-test_Case=Com
0,sl_ssj-ud-test_Case=Ins,2.4735824065379393,0.7181497814083718,6.80988919022755,2.6649321774579495,2.6649321774579495,2.6649321774579495,7.334619397195754,5.129178792038615,8.92543623638634,8.752932379090954,2.6649321774579495,2.6649321774579495,2.6649321774579495,2.6649321774579495,2.6649321774579495,8.514634031892014,2.6649321774579495,0.5436412126051521,1.733830940589786,2.6649321774579495,2.6649321774579495,1.2552082380932195,2.6649321774579495,16.898485177952903,1.4782860859156277,2.955643369907977,2.8306050245508922,2.503594704340052,2.6649321774579495,2.6649321774579495,5.597457331880351,13.5352591075508,5.371367063639558,2.6649321774579495,2.6649321774579495,2.6649321774579495,2.6649321774579495,1.5285003340582948,1.3274602034676901,37.39901149423556,28.15120755106758,36.84576280545963,1.318922373413558,1.1971170102112139,1.2016923347465303,0.8972880242163332,2.6649321774579495
1,sl_ssj-ud-dev_Case=Ins,2.4739019438827925,0.7833338244826655,6.774048618632449,2.7413368399473135,2.7413368399473135,2.7413368399473135,7.3073869220444925,5.10836011534538,8.898958011804565,8.734485872650206,2.7413368399473135,2.7413368399473135,2.7413368399473135,2.7413368399473135,2.7413368399473135,8.485644096957387,2.7413368399473135,0.582964073947202,1.8081243416769226,2.7413368399473135,2.7413368399473135,1.2711431323949243,2.7413368399473135,16.87192512710431,1.5461754959267628,2.9424608096813767,2.820462180323651,2.4980212169289913,2.7413368399473135,2.7413368399473135,5.588366483217979,13.50675448452144,5.355901598860014,2.7413368399473135,2.7413368399473135,2.7413368399473135,2.7413368399473135,1.5663729317376478,1.3913950918525158,37.361478279760284,28.113822288928347,36.80148580552983,1.38481242333758,1.2546579257287267,1.2555901470705895,0.9664073592662228,2.7413368399473135
2,sl_ssj-ud-train_Case=Ins,2.45105882227455,0.7359058655436346,6.78191126204794,2.697949439910849,2.697949439910849,2.697949439910849,7.3075790157016165,5.102915627726842,8.897508607769497,8.726055981175776,2.697949439910849,2.697949439910849,2.697949439910849,2.697949439910849,2.697949439910849,8.487467296841608,2.697949439910849,0.5342061236625661,1.7676100088753417,2.697949439910849,2.697949439910849,1.2470860096365157,2.697949439910849,16.87007675461959,1.5114485875873318,2.931575434518764,2.8068943496893093,2.480644502731514,2.697949439910849,2.697949439910849,5.572321525849472,13.506704914410536,5.344909062800324,2.697949439910849,2.697949439910849,2.697949439910849,2.697949439910849,1.5149171466004092,1.3482765955312697,37.36850239158881,28.12076538321198,36.812971289012395,1.3542860177331975,1.2275895648773063,1.2320924471237582,0.9298129356746675,2.697949439910849
3,xcl_caval-ud-train_Case=Ins,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
4,xcl_caval-ud-dev_Case=Ins,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
5,xcl_caval-ud-test_Case=Ins,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
6,hu_szeged-ud-dev_Case=Ins,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
7,hu_szeged-ud-test_Case=Ins,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
8,hu_szeged-ud-train_Case=Ins,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
9,xav_xdt-ud-test_Case=Ins,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
