,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,hu_szeged-ud-dev_Case=Tra,0.2651650429449553,0.3316959290511604,0.33726843908080106,0.46907222531024484,0.559979418009798,0.5451651168145006,0.8269290951436294,0.6522786609444967,0.4046603514059661,0.7526623512625004,0.7708289936054973,0.7840469321646086,0.9933891249981113,0.4624683266181588,0.48810212144864784,0.40915428210211857,0.363763960213213,1.5309310892394863,1.5309310892394863,1.5309310892394863
1,hu_szeged-ud-test_Case=Tra,0.2447362525931402,0.21241078879206265,0.1683250823060346,0.6704039694216447,0.7855668081775056,0.7651140104819755,1.0686035655222723,0.9131869655112725,0.56322484162386,1.0152621094848895,1.045781708379793,1.050523031378076,1.2752571932313863,0.6614944215877157,0.6896928602471825,0.559446282702072,0.5149142829151274,1.1726039399558574,1.1726039399558574,1.1726039399558574
2,hu_szeged-ud-train_Case=Tra,0.33386000059905346,0.2469410489505637,0.23958297101421874,0.7083984463963184,0.8239169453556714,0.8033210451376617,1.1074071596680015,0.9502972271582183,0.5975505557412415,1.055449735619731,1.0858500961484119,1.09108446333107,1.3164664423991295,0.6991034995799977,0.7274937365920706,0.5954208398792403,0.5488959088479344,1.1235657524150513,1.1235657524150513,1.1235657524150513
3,fi_ood-ud-test_Case=Tra,2.2394160002102383,2.2209259361207883,2.28794987389276,1.8001118928617466,1.7219735936891487,1.7532551710527065,1.5639578297718135,1.6581805536417906,1.9220294961489501,1.5162997920678032,1.49604833914271,1.4962365367591046,1.3299480723112964,1.8142776612247566,1.7944741991590003,1.9072468644641671,1.9552377841254398,3.451894652855358,3.451894652855358,3.451894652855358
4,et_ewt-ud-train_Case=Tra,2.956798849900938,2.9451754936784638,3.002889764672608,2.5479437086406818,2.47239937892292,2.4919982323669743,2.301834141114932,2.4355073330307224,2.665335552128883,2.297317917674,2.278061875792437,2.269379129333189,2.125315208306172,2.5644845553751447,2.545323239004581,2.64782587114588,2.6882651230507797,4.0984566532751705,4.0984566532751705,4.0984566532751705
5,et_ewt-ud-test_Case=Tra,2.9441278896495384,2.9361642083546515,2.991160446436555,2.5217782789371332,2.443212781290248,2.465679603577477,2.2610485708979557,2.4161733394348883,2.640913055878115,2.260527848619662,2.244932406129374,2.2324508358962527,2.0804490910163778,2.5362906868146955,2.514901160705992,2.621154804122554,2.6711485690492154,4.100771455544949,4.100771455544949,4.100771455544949
6,et_ewt-ud-dev_Case=Tra,4.239877651536657,4.232293213282283,4.285841515968596,3.8513038124389913,3.7770688659703513,3.7931355569075325,3.6021250372454614,3.7286528827372223,3.9612313952439924,3.6053378762138246,3.5865681634361866,3.5793488961552997,3.429187457378733,3.865235934341525,3.8464280893095495,3.9463473271574188,3.981586033699385,5.3378073681990434,5.3378073681990434,5.3378073681990434
7,gub_tudet-ud-test_Case=Tra,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
8,olo_kkpp-ud-test_Case=Tra,0.8054541436674222,0.7344573543519537,0.8287561370474897,0.532577268449312,0.5514781303049318,0.5741543443593522,0.7052479376539358,0.4676184001643974,0.5366816662457865,0.6016293799587499,0.5968865413699096,0.6293501669603824,0.7875932609211238,0.5201513604893075,0.518755788895354,0.5517652164766464,0.5467519905388213,1.932535608352669,1.932535608352669,1.932535608352669
9,mdf_jr-ud-test_Case=Tra,2.8159700815172024,2.8044304023556736,2.86159920324283,2.420802482250321,2.349749373756968,2.36728181389744,2.1868751312103236,2.3200655795965788,2.536648050742029,2.1798049533423485,2.15921332879855,2.1474439005763224,2.016460512492281,2.43738180803193,2.4181708645444235,2.5178706979435024,2.5555355052806448,3.9567979478361033,3.9567979478361033,3.9567979478361033
