,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
0,hu_szeged-ud-dev_Case=Ter,0.5211573066470477,1.469861839480328,1.469861839480328,0.5211573066470477,0.342651319760681,0.376796110173626,0.2950602180469467,1.469861839480328,0.5211573066470477
1,hu_szeged-ud-test_Case=Ter,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
2,hu_szeged-ud-train_Case=Ter,0.15590239111558088,1.1288514320120056,1.1288514320120056,0.15590239111558088,0.19177385349508347,0.49961404857235975,0.34521430193974406,1.1288514320120056,0.15590239111558088
3,et_ewt-ud-train_Case=Ter,0.51478150704935,1.4713938969562161,1.4713938969562161,0.51478150704935,0.3123739352676825,0.27137054981821807,0.2215469362972527,1.4713938969562161,0.51478150704935
4,et_ewt-ud-test_Case=Ter,0.3535533905932738,1.2747548783981961,1.2747548783981961,0.3535533905932738,0.27681238137452835,0.45980403770130135,0.3559917187326531,1.2747548783981961,0.3535533905932738
5,et_ewt-ud-dev_Case=Ter,0.282842712474619,1.2165525060596438,1.2165525060596438,0.282842712474619,0.22510600509505824,0.42134411613018985,0.31524143545821803,1.2165525060596438,0.282842712474619
6,olo_kkpp-ud-test_Case=Ter,1.4142135623730951,2.23606797749979,2.23606797749979,1.4142135623730951,1.2015359281127342,1.0686324478706304,1.0718157151934469,2.23606797749979,1.4142135623730951
7,vep_vwt-ud-test_Case=Ter,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
8,kpv_ikdp-ud-test_Case=Ter,1.4142135623730951,2.23606797749979,2.23606797749979,1.4142135623730951,1.2532648217874212,1.1194134266449935,1.1764705882352942,2.23606797749979,1.4142135623730951
9,kpv_lattice-ud-test_Case=Ter,2.4907993963089563,3.431546328418375,3.431546328418375,2.4907993963089563,2.260107891122955,1.9992124929803452,2.116346139022813,3.431546328418375,2.4907993963089563
10,et_edt-ud-dev_Case=Ter,0.18311646218632124,1.1658100334413286,1.1658100334413286,0.18311646218632124,0.14856218767988782,0.4429207400776494,0.3056162257040416,1.1658100334413286,0.18311646218632124
11,et_edt-ud-train_Case=Ter,0.25719503542143074,1.2325679372360732,1.2325679372360732,0.25719503542143074,0.14897017587671954,0.3912907022376495,0.24761202401685695,1.2325679372360732,0.25719503542143074
12,et_edt-ud-test_Case=Ter,0.30267496697538676,1.2567485880964147,1.2567485880964147,0.30267496697538676,0.19446638762327742,0.38323175372984775,0.2584567956022979,1.2567485880964147,0.30267496697538676
13,ab_abnc-ud-test_Case=Ter,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
14,gu_gujtb-ud-test_Case=Ter,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
