,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
0,hu_szeged-ud-dev_Case=Ter,0.0,0.5211573066470477,0.39625951715797514,0.3382051390049872,0.41759156606591413,0.4169258453176382,1.1758894715842625,0.5211573066470477,1.1758894715842625,2.100522436783907,0.3940377849415555,0.3513443122346194,0.36820483087867295,0.5211573066470477,0.5211573066470477
1,hu_szeged-ud-test_Case=Ter,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
2,hu_szeged-ud-train_Case=Ter,0.39625951715797514,0.15590239111558088,0.0,0.4104536785341584,0.2946278254943948,0.23303552423515939,1.3320306135954818,0.15590239111558088,1.3320306135954818,2.375932207550393,0.12329450662726736,0.17019450244302253,0.22555939524347673,0.15590239111558088,0.15590239111558088
3,et_ewt-ud-train_Case=Ter,0.3382051390049872,0.51478150704935,0.4104536785341584,0.0,0.3391164991562634,0.29154759474226505,1.1683321445547923,0.51478150704935,1.1683321445547923,2.0799578096192044,0.34563256687090965,0.2663740067802215,0.23275117882259488,0.51478150704935,0.51478150704935
4,et_ewt-ud-test_Case=Ter,0.41759156606591413,0.3535533905932738,0.2946278254943948,0.3391164991562634,0.0,0.32403703492039304,1.2747548783981961,0.3535533905932738,1.2747548783981961,2.2773283667042654,0.2777342072673531,0.2641780894481224,0.2871685814467468,0.3535533905932738,0.3535533905932738
5,et_ewt-ud-dev_Case=Ter,0.4169258453176382,0.282842712474619,0.23303552423515939,0.29154759474226505,0.32403703492039304,0.0,1.2961481396815722,0.282842712474619,1.2961481396815722,2.304919317725566,0.1432074820310758,0.11878742060493913,0.07588463017611731,0.282842712474619,0.282842712474619
6,olo_kkpp-ud-test_Case=Ter,1.1758894715842625,1.4142135623730951,1.3320306135954818,1.1683321445547923,1.2747548783981961,1.2961481396815722,0.0,1.4142135623730951,1.4142135623730951,1.9059520091609046,1.306885704021127,1.270068837736157,1.2664151205606995,1.4142135623730951,1.4142135623730951
7,vep_vwt-ud-test_Case=Ter,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
8,kpv_ikdp-ud-test_Case=Ter,1.1758894715842625,1.4142135623730951,1.3320306135954818,1.1683321445547923,1.2747548783981961,1.2961481396815722,1.4142135623730951,1.4142135623730951,0.0,1.6659862556700857,1.306885704021127,1.270068837736157,1.2664151205606995,1.4142135623730951,1.4142135623730951
9,kpv_lattice-ud-test_Case=Ter,2.100522436783907,2.4907993963089563,2.375932207550393,2.0799578096192044,2.2773283667042654,2.304919317725566,1.9059520091609046,2.4907993963089563,1.6659862556700857,0.0,2.3381294129657078,2.2778059900548677,2.2622982605869093,2.4907993963089563,2.4907993963089563
10,et_edt-ud-dev_Case=Ter,0.3940377849415555,0.18311646218632124,0.12329450662726736,0.34563256687090965,0.2777342072673531,0.1432074820310758,1.306885704021127,0.18311646218632124,1.306885704021127,2.3381294129657078,0.0,0.08951188057488792,0.14014916733529023,0.18311646218632124,0.18311646218632124
11,et_edt-ud-train_Case=Ter,0.3513443122346194,0.25719503542143074,0.17019450244302253,0.2663740067802215,0.2641780894481224,0.11878742060493913,1.270068837736157,0.25719503542143074,1.270068837736157,2.2778059900548677,0.08951188057488792,0.0,0.07362787192322366,0.25719503542143074,0.25719503542143074
12,et_edt-ud-test_Case=Ter,0.36820483087867295,0.30267496697538676,0.22555939524347673,0.23275117882259488,0.2871685814467468,0.07588463017611731,1.2664151205606995,0.30267496697538676,1.2664151205606995,2.2622982605869093,0.14014916733529023,0.07362787192322366,0.0,0.30267496697538676,0.30267496697538676
13,ab_abnc-ud-test_Case=Ter,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
14,gu_gujtb-ud-test_Case=Ter,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
