,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,egy_ujaen-ud-test_Case=Lat,0.3201992971410781,0.2525381361380526,0.2554424522554568,0.5188594036020282,40.66939881532551,0.0,0.4135739305083116,0.48805270012001417,0.41099049492265494,3.7416573867739413,1.0,0.385694607919935,0.7071067811865476,0.2494438257849294,0.7724230274778555,0.7882942006460393,0.4151634935508502,0.97182531580755,0.672122791120522,0.47461381660835733,0.5196223649859801,0.5933548207347986,0.0,0.7071067811865476,0.7071067811865476,0.5592645240894408,0.6071202857114182,0.6889388934884743,1.0,1.0,1.0,0.3812200410828154,1.681416216713506,0.0
1,mdf_jr-ud-test_Case=Lat,33.56911596181547,33.62969867026853,33.617878310126656,33.40450296193825,31.488092987667578,33.81567683782183,33.482375675808846,33.42614250519411,33.48770214183581,31.32890039564108,34.677081768799404,33.57912820845219,33.391615714128,33.64266471147743,33.20378943532052,33.191143698156445,33.48596403908602,33.08238873546535,33.28455586238539,33.44196987904703,33.40601723683035,33.35233360500897,33.81567683782183,33.391615714128,33.391615714128,33.37976439755166,33.35682367897779,33.27528973681869,34.677081768799404,34.677081768799404,34.677081768799404,33.56466155334076,32.49605864040274,33.81567683782183
2,myv_jr-ud-test_Case=Lat,8.609351178494013,8.668022482830816,8.65575791876625,8.451367285775184,35.55998308062329,8.85045640136127,8.52454192846812,8.470424431351619,8.529783969068506,6.8598725381503565,9.717071966559976,8.623435299440494,8.437666435456729,8.681157624667108,8.259801179746,8.246412303658305,8.528902255773295,8.16325053642711,8.337340000722715,8.48723519676095,8.453147085534361,8.401536199471016,8.85045640136127,8.443051815957435,8.443051815957435,8.42317874860745,8.400019677269356,8.321408399542728,9.717071966559976,9.717071966559976,9.717071966559976,8.60201277665059,7.592271563311757,8.85045640136127
3,myv_jr-ud-train_Case=Lat,10.656038080850388,10.715325608724875,10.703065400768887,10.495734954095765,34.476246464021195,10.89923797472796,10.570731058976135,10.51560138278634,10.575925955913524,8.752803565026117,11.769480071652476,10.669335065682473,10.484739008011392,10.728375221551422,10.301435494566269,10.288050643065747,10.574727733933665,10.194098834914966,10.379857993846072,10.532390897196912,10.49773516269629,10.44535961202029,10.89923797472796,10.484739008011392,10.484739008011392,10.467188909639257,10.44378893279289,10.364221310729105,11.769480071652476,11.769480071652476,11.769480071652476,10.650384770471952,9.617132410041265,10.89923797472796
4,sjo_xdt-ud-test_Case=Lat,0.2582789469119431,0.2317991961740566,0.22368958541873968,0.402550201435446,40.527093560974734,0.2651650429449553,0.31155864074214623,0.37407212732715106,0.31182590600306587,3.5979594911560637,1.202211503854459,0.34176030095051285,0.6187184335382291,0.23986396607707092,0.6341959674005063,0.6490855748719672,0.316432246663048,0.8380077233799486,0.5406771833672207,0.3662298535991569,0.40432628951098776,0.47099783972790726,0.2651650429449553,0.6187184335382291,0.6187184335382291,0.43913556112300756,0.487617860302461,0.5553942855977515,1.202211503854459,1.202211503854459,1.202211503854459,0.3245721831521065,1.5212296540936305,0.2651650429449553
5,eu_bdt-ud-train_Case=Lat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
6,eu_bdt-ud-test_Case=Lat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
7,eu_bdt-ud-dev_Case=Lat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
8,fi_ftb-ud-dev_Case=Lat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
9,fi_ftb-ud-train_Case=Lat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
