,Treebank,fi_ood-ud-test_Case=Abe,sms_giellagas-ud-test_Case=Abe,sms_giellagas-ud-train_Case=Abe,et_ewt-ud-train_Case=Abe,et_ewt-ud-test_Case=Abe,et_ewt-ud-dev_Case=Abe,gub_tudet-ud-test_Case=Abe,olo_kkpp-ud-test_Case=Abe,olo_kkpp-ud-train_Case=Abe,mdf_jr-ud-test_Case=Abe,fi_tdt-ud-train_Case=Abe,fi_tdt-ud-test_Case=Abe,fi_tdt-ud-dev_Case=Abe,myv_jr-ud-test_Case=Abe,myv_jr-ud-train_Case=Abe,kpv_ikdp-ud-test_Case=Abe,kpv_lattice-ud-test_Case=Abe,fi_pud-ud-test_Case=Abe,et_edt-ud-dev_Case=Abe,et_edt-ud-train_Case=Abe,et_edt-ud-test_Case=Abe,koi_uh-ud-test_Case=Abe,sme_giella-ud-train_Case=Abe,sme_giella-ud-test_Case=Abe,arr_tudet-ud-test_Case=Abe,krl_kkpp-ud-test_Case=Abe,fi_ftb-ud-dev_Case=Abe,fi_ftb-ud-train_Case=Abe,fi_ftb-ud-test_Case=Abe,ab_abnc-ud-test_Case=Abe
0,fi_ood-ud-test_Case=Par,6.260854548949877,9.961042212637476,10.881208844195129,7.129724734137319,6.083588393119035,10.881208844195129,8.71191834199647,10.881208844195129,10.881208844195129,9.507761103309996,6.4703757640586055,5.898780413745627,8.21987293128864,9.418531275559756,9.442634551504558,9.961042212637476,8.577039308085757,9.08905369077512,7.6664014081216285,6.940950111500488,7.561861997312852,9.019586199507899,10.881208844195129,10.881208844195129,9.961042212637476,9.08905369077512,10.881208844195129,10.881208844195129,10.881208844195129,9.961042212637476
1,sah_yktdt-ud-test_Case=Par,4.648536209269418,5.542562584220407,6.334035048845246,4.140042831726029,7.486877408728778,6.334035048845246,4.13763217311544,6.334035048845246,6.334035048845246,5.1788029504896205,8.534277291539622,6.157921727336261,4.46318272088428,5.1146847410177685,5.126322626744184,5.542562584220407,4.547038107994649,4.931531202375181,4.161582082826045,4.0619988565660385,4.233202097703345,4.880573736764972,6.334035048845246,6.334035048845246,5.542562584220407,4.931531202375181,6.334035048845246,6.334035048845246,6.334035048845246,5.542562584220407
2,sms_giellagas-ud-test_Case=Par,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
3,et_ewt-ud-train_Case=Par,44.053646266384035,48.29837284690319,49.174596926907114,45.396433298566535,41.352370354602286,49.174596926907114,46.96327444066362,49.174596926907114,49.174596926907114,47.85659022351824,40.34285597568987,42.46701196661665,46.55818716882769,47.77392085161136,47.79503606777278,48.29837284690319,46.963214085652695,47.431778756283286,46.04395585530049,45.26183074371545,45.813752427575835,47.408108357387796,49.174596926907114,49.174596926907114,48.29837284690319,47.431778756283286,49.174596926907114,49.174596926907114,49.174596926907114,48.29837284690319
4,et_ewt-ud-test_Case=Par,39.05256852818794,43.21959645815241,44.08588319352249,40.364760294798884,36.4340814339454,44.08588319352249,41.874962273104934,44.08588319352249,44.08588319352249,42.786641325304764,35.47892930230968,37.5182319483722,41.50590964609016,42.70156957678874,42.72536262518372,43.21959645815241,41.908605068938456,42.36354989977591,40.996578124772356,40.22739971268978,40.77553242229131,42.34584230016925,44.08588319352249,44.08588319352249,43.21959645815241,42.36354989977591,44.08588319352249,44.08588319352249,44.08588319352249,43.21959645815241
5,et_ewt-ud-dev_Case=Par,26.675061178728136,30.79074536285213,31.663385794952504,27.94756062923411,24.238468048400527,31.663385794952504,29.454541245790946,31.663385794952504,31.663385794952504,30.35490075753831,23.37646014453191,25.23132973111009,29.080978892281692,30.271934196545814,30.293337989244634,30.79074536285213,29.473585160652277,29.936098610206376,28.567597979546473,27.80629127932641,28.35734031957158,29.9127063302537,31.663385794952504,31.663385794952504,30.79074536285213,29.936098610206376,31.663385794952504,31.663385794952504,31.663385794952504,30.79074536285213
6,olo_kkpp-ud-test_Case=Par,134.2841100883579,138.84523758487362,139.7390425042336,135.7247949147411,131.11064030047294,139.7390425042336,137.5427206361718,139.7390425042336,139.7390425042336,138.3853315926222,130.01095039350426,132.46131510746827,136.9720166067994,138.3100864000887,138.32348952763604,138.84523758487362,137.44534267199532,137.9130160644745,136.43654971731524,135.58484032376126,136.18599414036672,137.89670046814027,139.7390425042336,139.7390425042336,138.84523758487362,137.9130160644745,139.7390425042336,139.7390425042336,139.7390425042336,138.84523758487362
7,olo_kkpp-ud-train_Case=Par,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
8,vep_vwt-ud-test_Case=Par,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
9,fi_tdt-ud-train_Case=Par,13.616093532995144,17.800626985468384,18.711198078741774,14.827752605622717,11.488873272054652,18.711198078741774,16.518052576293115,18.711198078741774,18.711198078741774,17.33839016893757,10.953903349151858,12.345653753618743,16.011981439578427,17.254755950711203,17.27528637854754,17.800626985468384,16.410307241722975,16.90666202432587,15.453344692262027,14.661200943008861,15.266169088437376,16.869191982693064,18.711198078741774,18.711198078741774,17.800626985468384,16.90666202432587,18.711198078741774,18.711198078741774,18.711198078741774,17.800626985468384
