,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,ess_sli-ud-test_Case=Equ,0.4050462936504913,0.335299918733898,0.3082207001484488,0.8146657764756383,0.9298928155685491,0.9091540382121331,1.2126901021904224,1.0526315789473684,0.697614984548545,1.1640891530224247,1.19408613676893,1.2004080938733854,1.4264862419387834,0.8046556425732687,0.8331528819533678,0.6989284488146839,0.6491430649325309,1.0,1.0,1.0
1,gub_tudet-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
2,egy_ujaen-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
3,ky_ktmu-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
4,tt_nmctt-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
5,tr_gb-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
6,ota_boun-ud-train_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
7,ota_boun-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
8,qtd_sagt-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
9,qtd_sagt-ud-dev_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
10,qtd_sagt-ud-train_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
11,tr_imst-ud-train_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
12,tr_imst-ud-dev_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
13,tr_imst-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
14,tr_boun-ud-dev_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
15,tr_boun-ud-test_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
16,tr_boun-ud-train_Case=Equ,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
