,Treebank,sl_ssj-ud-test_Case=Ins,sl_ssj-ud-dev_Case=Ins,sl_ssj-ud-train_Case=Ins,xcl_caval-ud-train_Case=Ins,xcl_caval-ud-dev_Case=Ins,xcl_caval-ud-test_Case=Ins,hu_szeged-ud-dev_Case=Ins,hu_szeged-ud-test_Case=Ins,hu_szeged-ud-train_Case=Ins,xav_xdt-ud-test_Case=Ins,tr_pud-ud-test_Case=Ins,fi_ood-ud-test_Case=Ins,pl_pdb-ud-test_Case=Ins,pl_pdb-ud-train_Case=Ins,pl_pdb-ud-dev_Case=Ins,sah_yktdt-ud-test_Case=Ins,uk_iu-ud-dev_Case=Ins,uk_iu-ud-train_Case=Ins,uk_iu-ud-test_Case=Ins,sa_vedic-ud-test_Case=Ins,sa_vedic-ud-train_Case=Ins,sa_vedic-ud-dev_Case=Ins,hr_set-ud-dev_Case=Ins,hr_set-ud-train_Case=Ins,hr_set-ud-test_Case=Ins,orv_rnc-ud-dev_Case=Ins,orv_rnc-ud-train_Case=Ins,orv_rnc-ud-test_Case=Ins,tr_atis-ud-dev_Case=Ins,tr_atis-ud-train_Case=Ins,tr_atis-ud-test_Case=Ins,hi_pud-ud-test_Case=Ins,tr_kenet-ud-dev_Case=Ins,tr_kenet-ud-test_Case=Ins,tr_kenet-ud-train_Case=Ins,sk_snk-ud-dev_Case=Ins,sk_snk-ud-test_Case=Ins,sk_snk-ud-train_Case=Ins,lt_hse-ud-train_Case=Ins,lt_hse-ud-test_Case=Ins,lt_hse-ud-dev_Case=Ins,hit_hittb-ud-test_Case=Ins,sa_ufal-ud-test_Case=Ins,be_hse-ud-train_Case=Ins,be_hse-ud-dev_Case=Ins,be_hse-ud-test_Case=Ins,cs_pud-ud-test_Case=Ins,orv_ruthenian-ud-test_Case=Ins,orv_ruthenian-ud-train_Case=Ins,orv_ruthenian-ud-dev_Case=Ins,ml_ufal-ud-test_Case=Ins,egy_ujaen-ud-test_Case=Ins,mr_ufal-ud-dev_Case=Ins,mr_ufal-ud-test_Case=Ins,mr_ufal-ud-train_Case=Ins,si_stb-ud-test_Case=Ins,lt_alksnis-ud-test_Case=Ins,lt_alksnis-ud-dev_Case=Ins,lt_alksnis-ud-train_Case=Ins,cu_proiel-ud-train_Case=Ins,cu_proiel-ud-test_Case=Ins,cu_proiel-ud-dev_Case=Ins,olo_kkpp-ud-test_Case=Ins,hy_bsut-ud-train_Case=Ins,hy_bsut-ud-test_Case=Ins,hy_bsut-ud-dev_Case=Ins,hsb_ufal-ud-test_Case=Ins,hsb_ufal-ud-train_Case=Ins,fi_tdt-ud-train_Case=Ins,fi_tdt-ud-test_Case=Ins,fi_tdt-ud-dev_Case=Ins,sr_set-ud-test_Case=Ins,sr_set-ud-train_Case=Ins,sr_set-ud-dev_Case=Ins,tr_framenet-ud-test_Case=Ins,tr_framenet-ud-train_Case=Ins,tr_framenet-ud-dev_Case=Ins,ky_ktmu-ud-train_Case=Ins,ky_ktmu-ud-test_Case=Ins,kpv_ikdp-ud-test_Case=Ins,kpv_lattice-ud-test_Case=Ins,abq_atb-ud-test_Case=Ins,tr_gb-ud-test_Case=Ins,ru_taiga-ud-train_Case=Ins,ru_taiga-ud-dev_Case=Ins,ru_taiga-ud-test_Case=Ins,fi_pud-ud-test_Case=Ins,cs_cltt-ud-dev_Case=Ins,cs_cltt-ud-train_Case=Ins,cs_cltt-ud-test_Case=Ins,hy_armtdp-ud-train_Case=Ins,hy_armtdp-ud-dev_Case=Ins,hy_armtdp-ud-test_Case=Ins,ota_boun-ud-train_Case=Ins,ota_boun-ud-test_Case=Ins,ru_syntagrus-ud-train_Case=Ins,ru_syntagrus-ud-dev_Case=Ins,ru_syntagrus-ud-test_Case=Ins,sjo_xdt-ud-test_Case=Ins,orv_birchbark-ud-train_Case=Ins,orv_birchbark-ud-dev_Case=Ins,orv_birchbark-ud-test_Case=Ins,ru_poetry-ud-test_Case=Ins,ru_poetry-ud-dev_Case=Ins,ru_poetry-ud-train_Case=Ins,myu_tudet-ud-test_Case=Ins,wbp_ufal-ud-test_Case=Ins,koi_uh-ud-test_Case=Ins,cs_fictree-ud-dev_Case=Ins,cs_fictree-ud-train_Case=Ins,cs_fictree-ud-test_Case=Ins,hyw_armtdp-ud-test_Case=Ins,hyw_armtdp-ud-dev_Case=Ins,hyw_armtdp-ud-train_Case=Ins,sl_sst-ud-train_Case=Ins,sl_sst-ud-test_Case=Ins,sl_sst-ud-dev_Case=Ins,ka_glc-ud-test_Case=Ins,arr_tudet-ud-test_Case=Ins,kk_ktb-ud-test_Case=Ins,kk_ktb-ud-train_Case=Ins,cs_pdt-ud-test_Case=Ins,cs_pdt-ud-dev_Case=Ins,cs_pdt-ud-train_Case=Ins,ta_mwtt-ud-test_Case=Ins,ota_dudu-ud-test_Case=Ins,ta_ttb-ud-train_Case=Ins,ta_ttb-ud-dev_Case=Ins,ta_ttb-ud-test_Case=Ins,ru_pud-ud-test_Case=Ins,qtd_sagt-ud-test_Case=Ins,qtd_sagt-ud-dev_Case=Ins,qtd_sagt-ud-train_Case=Ins,krl_kkpp-ud-test_Case=Ins,pl_pud-ud-test_Case=Ins,orv_torot-ud-test_Case=Ins,orv_torot-ud-dev_Case=Ins,orv_torot-ud-train_Case=Ins,cs_cac-ud-dev_Case=Ins,cs_cac-ud-train_Case=Ins,cs_cac-ud-test_Case=Ins,eu_bdt-ud-train_Case=Ins,eu_bdt-ud-test_Case=Ins,eu_bdt-ud-dev_Case=Ins,fi_ftb-ud-dev_Case=Ins,fi_ftb-ud-train_Case=Ins,fi_ftb-ud-test_Case=Ins,am_att-ud-test_Case=Ins,pl_lfg-ud-test_Case=Ins,pl_lfg-ud-train_Case=Ins,pl_lfg-ud-dev_Case=Ins,tr_tourism-ud-train_Case=Ins,tr_tourism-ud-dev_Case=Ins,tr_tourism-ud-test_Case=Ins,ab_abnc-ud-test_Case=Ins,cs_poetry-ud-test_Case=Ins,ru_gsd-ud-test_Case=Ins,ru_gsd-ud-dev_Case=Ins,ru_gsd-ud-train_Case=Ins,tr_imst-ud-train_Case=Ins,tr_imst-ud-dev_Case=Ins,tr_imst-ud-test_Case=Ins,tr_boun-ud-dev_Case=Ins,tr_boun-ud-test_Case=Ins,tr_boun-ud-train_Case=Ins,tr_penn-ud-dev_Case=Ins,tr_penn-ud-test_Case=Ins,tr_penn-ud-train_Case=Ins
0,hi_pud-ud-test_Case=Erg,1.733830940589786,1.8081243416769226,1.7676100088753417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3334.9403792771677,1.0,1.0,3.4875727692199114,3.78252776678633,3.8511088900844883,1.0,1.0,1.0,3.2569425926894975,3.0301671414331426,2.921489695483509,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1989.612022480765,4.34022059265418,4.786804237660924,2.742283972220514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,623.810868773541,3.513121921012346,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.08309865905069,6.80163469569652,7.089949661700705,1.0,1.0,1.0,1.0,426.29098043472607,1.0,174.7741399635541,1.0,1.0,1.0,1.0,1.0,2.923664076864685,2.789351877553531,3.223012953743748,1.0,1.0,1.0,1.0,1.0,1.0,100.91580649234291,1.0,64.47221623821122,1.0,1.0,1.0,1.0,4.9988454982200325,4.504155299940977,8.734632796289599,1.0,1.0,110.37209792334292,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1798994941175946,3.010474232083845,2.8162817462301497,295.5807842198136,1.0,1.0,1.6551277143600513,1.7301280863757666,1.7520070053264063,6.101076994750006,0.7071067811865476,1.0,1.0,3.516671459029383,3.655106835187326,3.5581028768091514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.152134860671346,1.0,1.0,1.0,1.0,1.0,4.777908406525928,4.417371231299064,4.610503197366878,24.506884664461005,28.375825979167548,38.365588322700575,1.0,1.0,1.0,7.0710678118654755,1.0,1.0,1.0,169.82638193166574,56.444663166680336,1.0,1.0,3.6519106296794197,1.0,467.91879637390076,1583.302876900058,169.23750569342877,53.94029621308689,1.0,1.0,1.0,738.420611846663,1.0,1.0,66.54555665941274
1,ess_sli-ud-test_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
2,mr_ufal-ud-dev_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
3,mr_ufal-ud-test_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
4,mr_ufal-ud-train_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
5,wbp_ufal-ud-test_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
6,ka_glc-ud-test_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
7,eu_bdt-ud-train_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
8,eu_bdt-ud-test_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
9,eu_bdt-ud-dev_Case=Erg,2.6649321774579495,2.7413368399473135,2.697949439910849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.8910353906954,0.0,0.0,4.424265218622617,4.714933003721951,4.78021517915417,0.0,0.0,0.0,4.193132313244931,3.9671141971867048,3.8596640789997627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.392172412261,5.280498900582525,5.731899447851193,3.685614975541244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7535514104742,4.4629023437680875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.001785162169785,7.7073072736783805,8.00824668865855,0.0,0.0,0.0,0.0,427.15687984626913,0.0,175.65022060902743,0.0,0.0,0.0,0.0,0.0,3.853968706702711,3.7190209475349576,4.154854088894098,0.0,0.0,0.0,0.0,0.0,0.0,101.81355508968342,0.0,65.31717487256574,0.0,0.0,0.0,0.0,5.927680194248629,5.437023495424304,9.657527429940018,0.0,0.0,111.26994203287786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10936840909688,3.9422742840411606,3.7553579845843172,296.4338037403966,0.0,0.0,2.592174266818801,2.658997230571959,2.6972969617107383,6.983451513494049,1.5811388300841898,0.0,0.0,4.463243263200861,4.602788150610228,4.5052627342499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.934096228761486,0.0,0.0,0.0,0.0,0.0,5.7065971337053645,5.3567190230188135,5.54516034258647,25.362227196580882,29.23931428744525,39.21812367375313,0.0,0.0,0.0,7.810249675906654,0.0,0.0,0.0,170.7161386629864,57.33236433289665,0.0,0.0,4.564696183445896,0.0,468.86565239949067,1584.2496646677885,170.12250488006183,54.80166258629589,0.0,0.0,0.0,739.2333866919162,0.0,0.0,67.39320770259006
