,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,sl_ssj-ud-test_Case=Dat,7.810779806175841,3.8629993311026842,3.237354116223063,46.19113079011703,41.12932623857986,28.698922619421673,136.69173910961305,3.237354116223063,3.237354116223063,15.644922413277401,15.615962312326879,14.027596381796828,43.7398937287283,3.237354116223063,3.237354116223063,18.76448044769805,88.57095522983727,77.26799382648623,78.80294613850259,81.4060912014292,3.237354116223063,3.237354116223063,3.237354116223063,9.501148803186972,32.19927587547889,26.05626345911487,14.669653542436555,8.268934178745317,6.399459935522428,8.289497306931372,8.57476948681134,3.237354116223063,3.237354116223063
1,sl_ssj-ud-dev_Case=Dat,7.326004405785919,3.4618355760427955,3.702382866329317,45.70293924712366,40.64250345043955,28.211229541128162,136.2031851275472,3.702382866329317,3.702382866329317,15.154356232126874,15.124440669180318,13.537559169423828,43.319060149340984,3.702382866329317,3.702382866329317,18.275642840172598,88.08326345533494,76.78036127276067,78.31491134269007,81.03486475311448,3.702382866329317,3.702382866329317,3.702382866329317,9.138251413092599,31.712942552034523,25.574346955928753,14.186941374220009,7.7918524326809395,5.902355960334898,7.791974480455711,8.077893155340478,3.702382866329317,3.702382866329317
2,sl_ssj-ud-train_Case=Dat,7.910422658021383,3.9119880970733387,3.1179361720571244,46.28900016372511,41.2271290953489,28.795937967188486,136.79568902752897,3.1179361720571244,3.1179361720571244,15.747637025209682,15.715998887303959,14.129284581087315,43.83201400070799,3.1179361720571244,3.1179361720571244,18.870313794429354,88.67396728834018,77.3708868558023,78.90445466992202,81.50466648095012,3.1179361720571244,3.1179361720571244,3.1179361720571244,9.598325479326355,32.30393584161266,26.16029454081267,14.771378077895882,8.365093142953551,6.490957374479075,8.385172680032948,8.669127564825539,3.1179361720571244,3.1179361720571244
3,xcl_caval-ud-train_Case=Dat,9.735988438458417,5.366322712695363,1.239102502759832,48.08385423620113,43.00889209745625,30.578488399365384,138.62500110213853,1.239102502759832,1.239102502759832,17.57827514044491,17.537965975788108,15.964233852317497,45.54097834199085,1.239102502759832,1.239102502759832,20.701929058935654,90.4886263633043,79.18027440927742,80.7070525249319,83.17348828076243,1.239102502759832,1.239102502759832,1.239102502759832,11.260957010402068,34.12007362821865,27.97060113387132,16.584434385930518,10.154873342040501,8.275101450936669,10.183829440188747,10.458428524512872,1.239102502759832,1.239102502759832
4,xcl_caval-ud-dev_Case=Dat,9.80589300061901,5.4201082324449725,1.1651494545412489,48.149847648562854,43.073242844621014,30.642989257621753,138.69425620293796,1.1651494545412489,1.1651494545412489,17.646693636342146,17.606635217616123,16.03354260250054,45.611294455946656,1.1651494545412489,1.1651494545412489,20.769273589706163,90.55516482451839,79.24632514517182,80.77281221590462,83.2496505240824,1.1651494545412489,1.1651494545412489,1.1651494545412489,11.336693377245352,34.18771520036476,28.036301533658115,16.651125023726344,10.221682755826295,8.34111154014504,10.250266090554332,10.524073729681502,1.1651494545412489,1.1651494545412489
5,xcl_caval-ud-test_Case=Dat,9.748169863641646,5.37993618562852,1.2227021265001647,48.09863594675508,43.023402910698174,30.592816902578658,138.63667863828996,1.2227021265001647,1.2227021265001647,17.591639005444357,17.550087994336664,15.977842887354926,45.558361553296024,1.2227021265001647,1.2227021265001647,20.715313959610434,90.50256352294353,79.19408367251737,80.72066876941308,83.1978136047394,1.2227021265001647,1.2227021265001647,1.2227021265001647,11.290053034412681,34.12990741992414,27.985505782565188,16.599640652649043,10.170467376924478,8.289289521639178,10.197389577517255,10.471805596814617,1.2227021265001647,1.2227021265001647
6,hu_szeged-ud-dev_Case=Dat,8.382357772223656,4.608244608020167,3.1993621813334823,46.662502571005426,41.6289314373248,29.222255287394102,137.1440595185387,3.1993621813334823,3.1993621813334823,16.18156458194424,16.168749525689666,14.555347023102636,43.935425713802545,3.1993621813334823,3.1993621813334823,19.29618552985728,89.04176946395407,77.74279474792425,79.28588296247626,81.16222857301773,3.1993621813334823,3.1993621813334823,3.1993621813334823,9.278634663811793,32.7180452696762,26.553899508012616,15.180868733712312,8.818470368227686,7.094739996240296,8.952857887649776,9.23868018714955,3.1993621813334823,3.1993621813334823
7,hu_szeged-ud-test_Case=Dat,6.814649105031312,4.847637758407149,6.174337938564088,44.52541637133111,39.56363899965354,27.2297031694045,134.85752118591,6.174337938564088,6.174337938564088,14.234481549524554,14.258345640647208,12.617888500999792,41.58271815285278,6.174337938564088,6.174337938564088,17.297531884010404,86.82760208356365,75.55021876901493,77.11283755512876,78.30467705686291,6.174337938564088,6.174337938564088,6.174337938564088,6.52311431818907,30.62794969623517,24.48650581109389,13.255064492256441,7.269178855728178,5.997245396517542,7.564908389911624,7.850509845450317,6.174337938564088,6.174337938564088
8,hu_szeged-ud-train_Case=Dat,8.45162381761389,4.620755084509501,3.045362818101901,46.7529303938961,41.716180405049506,29.305831069837918,137.23697942030117,3.045362818101901,3.045362818101901,16.263233969703723,16.246957705794568,14.636723760965172,44.042462696903804,3.045362818101901,3.045362818101901,19.380770475965004,89.13508552178892,77.83539438293468,79.37704967120519,81.3076561522935,3.045362818101901,3.045362818101901,3.045362818101901,9.42390306505706,32.80275456965492,26.641420872814738,15.263236142804724,8.889795342782962,7.148213404689239,9.014220800717629,9.299501765294028,3.045362818101901,3.045362818101901
9,xav_xdt-ud-test_Case=Dat,9.682289244763892,5.316483800407935,1.3133925536563698,48.030333349866446,42.95451195105014,30.524170750406963,138.57245397264205,1.3133925536563698,1.3133925536563698,17.52394965727448,17.4849764083341,15.911397479520586,45.470045084648866,1.3133925536563698,1.3133925536563698,20.648438385417716,90.43466786719091,79.12666812859928,80.65493918462795,83.12295110256854,1.3133925536563698,1.3133925536563698,1.3133925536563698,11.226085693597746,34.07269371197592,27.904132758428453,16.5216524597269,10.08843294520714,8.210928777597278,10.11887944917725,10.397780013824915,1.3133925536563698,1.3133925536563698
10,tr_pud-ud-test_Case=Dat,5.363217792906699,3.3653948864515506,6.339143832598542,43.45484137186276,38.45389895306487,26.066851762162127,133.8800495643755,6.339143832598542,6.339143832598542,12.995486883073996,12.991945527726509,11.370981420102924,40.93915012336059,6.339143832598542,6.339143832598542,16.11008330574672,85.81061466550123,74.519583676974,76.06822829737914,78.25948206542297,6.339143832598542,6.339143832598542,6.339143832598542,6.389602566133231,29.53359483544214,23.357538554720406,12.008128540053074,5.802622915618705,4.342451523155467,6.018960757604381,6.299346876370896,6.339143832598542,6.339143832598542
