,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,sl_ssj-ud-test_Case=Loc,1.4660891630970059,1.4082605467156095,1.5519308405999306,1.0212007621210668,3.9230474765566337,1.696228630811666,4.458754531465614,3.19943679431075,9.47808210981471,2.618603778329093,2.618603778329093,1.696228630811666,1.696228630811666,1.696228630811666,1.0556103144039555,2.618603778329093,6.5739366156197665,2.618603778329093,1.2085327287024574,0.9207474523337764,0.9214270040313809,0.9632550112505249,1.169206367904182,1.3075302558938742,1.0316573018419306,7.301562255535602,2.618603778329093,0.8997769266285989,2.3682876573912015,2.3030716478621787,3.2577954912620073,2.618603778329093,29.058360288892704,1.545470726694882,1.5029761931278218,1.3828658518535797,2.618603778329093,2.618603778329093,2.618603778329093
1,sl_ssj-ud-dev_Case=Loc,1.4591337982105776,1.401068839372001,1.5463107541362302,1.0039693956419125,3.9102970499243574,1.692132258571466,4.443505855066156,3.1807041729088334,9.464780541852955,2.6192505338582834,2.6192505338582834,1.692132258571466,1.692132258571466,1.692132258571466,1.0406806553099202,2.6192505338582834,6.562976456774222,2.6192505338582834,1.1950684461172012,0.8993987273435704,0.8998135600374014,0.9432432876147699,1.1577538672194185,1.2987234308020583,1.0126137643177717,7.291015632854056,2.6192505338582834,0.8778957562216682,2.3504088879931215,2.284719904651388,3.240667558241634,2.6192505338582834,29.050090826859815,1.5395500140131284,1.4953058290068961,1.373762462595796,2.6192505338582834,2.6192505338582834,2.6192505338582834
2,sl_ssj-ud-train_Case=Loc,1.4444669350563617,1.386589881641708,1.5306120795050846,0.9987220004826625,3.9315663780714427,1.6752759658021141,4.466809691516281,3.2065619235980263,9.489215613754252,2.599685732683534,2.599685732683534,1.6752759658021141,1.6752759658021141,1.6752759658021141,1.0336269285787132,2.599685732683534,6.583109185979725,2.599685732683534,1.1861771629469735,0.897548644956308,0.898432096199456,0.940256905057843,1.1469683144914173,1.2855742408875732,1.0139154317452248,7.311338874622864,2.599685732683534,0.876501627897506,2.3720334000841192,2.3066265728797295,3.2641403623050316,2.599685732683534,29.0702946128074,1.5240120120834124,1.4814938896945857,1.3613362303392724,2.599685732683534,2.599685732683534,2.599685732683534
3,xcl_caval-ud-train_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
4,xcl_caval-ud-dev_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
5,xcl_caval-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
6,hu_szeged-ud-train_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
7,fa_seraji-ud-dev_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
8,fa_seraji-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
9,fa_seraji-ud-train_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
10,tr_pud-ud-test_Case=Loc,1033.7099553593355,1033.6472084366335,1033.7918766802743,1033.2656182647324,1030.2419229254294,1033.9206932835807,1029.9968220162696,1030.7247811127856,1026.1752551689149,1034.690775062772,1034.690775062772,1033.9206932835807,1033.9206932835807,1033.9206932835807,1033.292091974616,1034.690775062772,1028.6385571472615,1034.690775062772,1033.4543410330232,1033.1990665938495,1033.1971554855152,1033.2411877612813,1033.3898496839047,1033.545956308104,1032.9696058774753,1028.0997020955601,1034.690775062772,1033.1844393230872,1031.5106917798942,1031.5468798319007,1030.8270966175255,1034.690775062772,1013.3035083330167,1033.8049071856021,1033.7615313976212,1033.6497126178974,1034.690775062772,1034.690775062772,1034.690775062772
11,pl_pdb-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
12,pl_pdb-ud-train_Case=Loc,18055.93711721715,18055.863098421196,18056.034547727653,18055.37805701913,18051.785857415198,18056.1882466926,18051.490858987927,18052.346889377015,18046.90146038892,18057.104502106642,18057.104502106642,18056.1882466926,18056.1882466926,18056.1882466926,18055.4157677783,18057.104502106642,18049.832825576254,18057.104502106642,18055.611586844683,18055.27429617547,18055.272565351246,18055.330968537943,18055.55287841843,18055.741145525524,18055.055434420574,18049.234603804212,18057.104502106642,18055.249313263186,18053.27842203312,18053.32409055878,18052.466248680466,18057.104502106642,18031.456402631487,18056.03294918074,18055.985890621145,18055.85257473646,18057.104502106642,18057.104502106642,18057.104502106642
13,pl_pdb-ud-dev_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
14,uk_iu-ud-dev_Case=Loc,1.380094701059309,1.3230697779900216,1.4650764234286582,0.9537238835710788,3.9851540688223586,1.608509785660613,4.518927264656985,3.2602578686842403,9.547929082789633,2.5312407050621375,2.5312407050621375,1.608509785660613,1.608509785660613,1.608509785660613,0.9863627293746486,2.5312407050621375,6.636683837889697,2.5312407050621375,1.1315105624457065,0.8609417567345651,0.8622552278064606,0.8999726725182389,1.0900841241648265,1.2239537716357212,0.9867525232600894,7.364994080332006,2.5312407050621375,0.8427370975138728,2.4165459941749448,2.3508060203781906,3.3142135443282026,2.5312407050621375,29.12721677652561,1.4603110718417982,1.418619431469401,1.3003019105903673,2.5312407050621375,2.5312407050621375,2.5312407050621375
15,uk_iu-ud-train_Case=Loc,1.4092615338906418,1.3515783680337639,1.4946413654526611,0.976520805274881,3.958122059837312,1.6390674756400339,4.492912148299546,3.2348577711373485,9.518412100091878,2.5631727626677683,2.5631727626677683,1.6390674756400339,1.6390674756400339,1.6390674756400339,1.0098392422106592,2.5631727626677683,6.613619179182465,2.5631727626677683,1.1604357795603892,0.8875903294708383,0.8884243721899987,0.9257284522403413,1.1150349328017584,1.2516492307697888,0.9967874737931585,7.338943929372515,2.5631727626677683,0.8703651202024275,2.3966295663805304,2.3306911764277967,3.2913208161192173,2.5631727626677683,29.099430938767345,1.492034489329612,1.448927382011577,1.3278026362261224,2.5631727626677683,2.5631727626677683,2.5631727626677683
16,uk_iu-ud-test_Case=Loc,1.375649780879288,1.3179902178812908,1.4616180309276818,0.9441762569388759,3.9727017095098467,1.6067778252627123,4.50660113919003,3.2451429809652463,9.536961709394092,2.533995936859706,2.533995936859706,1.6067778252627123,1.6067778252627123,1.6067778252627123,0.9794964130138945,2.533995936859706,6.626792349448638,2.533995936859706,1.1247604889424965,0.8529021413506241,0.8543773505051674,0.8913895550436867,1.0798510604085056,1.2174437993698464,0.9704965014946518,7.354271006583251,2.533995936859706,0.8354404489187878,2.4048601593805965,2.338363729151283,3.3019258098199056,2.533995936859706,29.118000725378437,1.4589927891654177,1.415282990240527,1.2944432352036896,2.533995936859706,2.533995936859706,2.533995936859706
17,sa_vedic-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
18,sa_vedic-ud-train_Case=Loc,2097.614481794317,2097.5383693766016,2097.7165552433376,2097.0510652658036,2093.0265816766246,2097.877445843245,2092.9536801486042,2093.8605156133117,2088.1230156279253,2098.8328767304088,2098.8328767304088,2097.877445843245,2097.877445843245,2097.877445843245,2097.0897213696003,2098.8328767304088,2090.760063316953,2098.8328767304088,2097.2917980364846,2096.9683812523053,2096.965693574272,2097.0192203936417,2097.183724026642,2097.3778818622764,2096.6480460222424,2090.2710951972786,2098.8328767304088,2096.9510507374207,2094.8595034040504,2094.903670523065,2093.999248132582,2098.8328767304088,2070.431624350611,2097.731485172213,2097.674684269314,2097.531919738288,2098.8328767304088,2098.8328767304088,2098.8328767304088
19,sa_vedic-ud-dev_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
20,bn_bru-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
21,hr_set-ud-dev_Case=Loc,1.3865064843789137,1.3280919389334227,1.473719480564619,0.9329067945166774,3.9515687704468587,1.6194512683318383,4.485950481810373,3.2202666537249787,9.515851786439223,2.5506280728351767,2.5506280728351767,1.6194512683318383,1.6194512683318383,1.6194512683318383,0.9705367017664718,2.5506280728351767,6.60036421428834,2.5506280728351767,1.1196454368735569,0.8185346965998233,0.8208472476534902,0.8657825763758269,1.0854124921433792,1.225327391038566,0.9649234413839409,7.3343639893017585,2.5506280728351767,0.7946703836929043,2.375993134285878,2.310233415556978,3.275186061975854,2.5506280728351767,29.098907519598743,1.4634591247207829,1.4224153307844007,1.3032605462742242,2.5506280728351767,2.5506280728351767,2.5506280728351767
22,hr_set-ud-train_Case=Loc,1.372713845925144,1.3144659195043868,1.4605291955606017,0.9154492868455816,3.9526827480326263,1.6071489192074304,4.483155236961905,3.2149114115413027,9.514468574052714,2.5407626679910997,2.5407626679910997,1.6071489192074304,1.6071489192074304,1.6071489192074304,0.955886527913019,2.5407626679910997,6.60243328811098,2.5407626679910997,1.1026505347599542,0.800562370077412,0.8028714711088126,0.8475566791141781,1.0700301857869072,1.2108923196499115,0.9491895299801681,7.336726421718397,2.5407626679910997,0.7774004633904634,2.3714261537040473,2.305023615237222,3.2711485271548044,2.5407626679910997,29.10319342218667,1.4509395089615265,1.4084918774879864,1.2878574648043557,2.5407626679910997,2.5407626679910997,2.5407626679910997
23,hr_set-ud-test_Case=Loc,1.3305112871199023,1.2725015931165244,1.41814488390605,0.8775274804832759,3.981738185545348,1.5644958027481373,4.510797995266998,3.242260342447235,9.547598536194497,2.4989825192711765,2.4989825192711765,1.5644958027481373,1.5644958027481373,1.5644958027481373,0.9188537764269945,2.4989825192711765,6.630241655181988,2.4989825192711765,1.060248911638088,0.7605991248529885,0.7635039808533367,0.8081204394841813,1.030322757054271,1.169389671945661,0.9271617407884742,7.366454610743144,2.4989825192711765,0.7368359888923983,2.392089187960447,2.3254296241050207,3.2958899143470215,2.4989825192711765,29.135983008759943,1.4074545872885253,1.3659288351575263,1.2468302150964283,2.4989825192711765,2.4989825192711765,2.4989825192711765
24,orv_rnc-ud-dev_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
25,orv_rnc-ud-train_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
26,orv_rnc-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
27,la_circse-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
28,grc_perseus-ud-test_Case=Loc,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
29,tr_atis-ud-dev_Case=Loc,10.70730893579076,10.63410394922069,10.80341841048966,10.182938431878984,7.123153256463734,10.955205562910256,7.1216911373966285,7.535493095899373,6.044794188552744,11.875038059965105,11.875038059965105,10.955205562910256,10.955205562910256,10.955205562910256,10.220859264554239,11.875038059965105,6.47039108120998,11.875038059965105,10.400641668062505,10.090901344821747,10.090734284820668,10.144204447773234,10.3272987866404,10.50530733141805,9.859260305626616,6.336942089688749,11.875038059965105,10.069856505148637,8.342192962875275,8.371068466182543,7.7088617948184455,11.875038059965105,22.189640945478505,10.810498366888634,10.764536571184918,10.635013391901962,11.875038059965105,11.875038059965105,11.875038059965105
