,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,hu_szeged-ud-dev_Case=Ill,9.710232344727373,5.340325994389711,1.278845324000557,48.058968909071865,42.98337537077085,30.553122985230114,138.5982825658789,1.278845324000557,1.278845324000557,17.55189937147811,17.511182485183138,15.938877285477254,45.5148892378353,1.278845324000557,1.278845324000557,20.675162421417177,90.46277352813861,79.15427313419266,80.6812000260855,83.16166615749106,1.278845324000557,1.278845324000557,1.278845324000557,11.253241549114552,34.093918310883616,27.94174354767308,16.556468750428945,10.126471883690147,8.249511956257889,10.157476982562935,10.432387538692723,1.278845324000557,1.278845324000557
1,hu_szeged-ud-test_Case=Ill,9.640181869430092,5.282401623264678,1.3689738821885769,47.988971021423275,42.91405080974561,30.483611024664018,138.52833607584307,1.3689738821885769,1.3689738821885769,17.480627071017494,17.440755175823597,15.8672873385316,45.44301528152826,1.3689738821885769,1.3689738821885769,20.60417370894702,90.39227428949286,79.08434320558203,80.61158123189448,83.09139871913949,1.3689738821885769,1.3689738821885769,1.3689738821885769,11.177593910101884,34.026150359501536,27.86979368373554,16.484456778934696,10.05494881036511,8.17949871866098,10.087179861392853,10.362798136168793,1.3689738821885769,1.3689738821885769
2,hu_szeged-ud-train_Case=Ill,9.807374400797569,5.417857418975298,1.1689791895833785,48.151415338745096,43.07460244019043,30.644722422395652,138.69462803468278,1.1689791895833785,1.1689791895833785,17.64814445338662,17.607560595478773,16.035682346386185,45.61042596589209,1.1689791895833785,1.1689791895833785,20.770605913355265,90.55643842605454,79.24737031401348,80.77383077038455,83.25424487750433,1.1689791895833785,1.1689791895833785,1.1689791895833785,11.342146627665189,34.18841900157362,28.036871528818203,16.652289168997193,10.222024579671814,8.343440021719374,10.252194493978546,10.526080267070485,1.1689791895833785,1.1689791895833785
3,fi_ood-ud-test_Case=Ill,9.166092056733826,4.939259863582802,1.8756033695853715,47.54332861100049,42.47426509639954,30.04053741197051,138.0626447957593,1.8756033695853715,1.8756033695853715,17.00993406137314,16.970228283673734,15.391223874599305,45.001398733817155,1.8756033695853715,1.8756033695853715,20.137461022540997,89.93788532492702,78.63328751548939,80.16269146477079,82.65856209734113,1.8756033695853715,1.8756033695853715,1.8756033695853715,10.75834039245831,33.56427350474362,27.408580098210123,16.012229326361773,9.590306703883678,7.719209599277871,9.621446914087,9.902824610231653,1.8756033695853715,1.8756033695853715
4,sms_giellagas-ud-test_Case=Ill,6.074339456476949,3.9757288329420075,6.117168714889247,44.08987123002852,39.0733610033461,26.668141162938593,134.4857604101134,6.117168714889247,6.117168714889247,13.617917863221372,13.58909848116733,12.001535773188241,41.50739931061526,6.117168714889247,6.117168714889247,16.735930426654647,86.4155660117227,75.142165105386,76.68462621187759,79.28519392237521,6.117168714889247,6.117168714889247,6.117168714889247,7.900617259836079,30.15187892104132,23.941217718908902,12.647431789268424,6.507086333167922,4.910964444412032,6.568135282937779,6.876392424702587,6.117168714889247,6.117168714889247
5,sms_giellagas-ud-train_Case=Ill,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
6,et_ewt-ud-train_Case=Ill,6.097307842438789,4.526412250645393,6.5912452584836325,43.96953502432794,38.97455749251025,26.584252456280446,134.2695159786358,6.5912452584836325,6.5912452584836325,13.513033863346658,13.467615134845325,11.8856006963963,41.337187835268615,6.5912452584836325,6.5912452584836325,16.63191419114115,86.25968651662483,74.99430365382723,76.53745850468175,79.05166508679963,6.5912452584836325,6.5912452584836325,6.5912452584836325,7.924550230667222,29.992224924164713,23.776236456406096,12.444322047649868,6.454528292984105,5.113543788940249,6.6438320094772365,6.945815190671286,6.5912452584836325,6.5912452584836325
7,et_ewt-ud-test_Case=Ill,6.5005887180847655,3.9907893955958134,5.397629109155241,44.7282163975656,39.713719253589296,27.292497137491836,135.1025329148199,5.397629109155241,5.397629109155241,14.177224193946886,14.129409046382657,12.539392001758538,42.116676032184685,5.397629109155241,5.397629109155241,17.320457707982744,87.06296416226431,75.7866999980425,77.32689157292292,79.82803016484873,5.397629109155241,5.397629109155241,5.397629109155241,8.307490595841804,30.736732840024036,24.535867113269095,13.147714630307428,6.92085160816561,5.294352635638414,7.026502622786731,7.337077272327681,5.397629109155241,5.397629109155241
8,et_ewt-ud-dev_Case=Ill,5.484376123443801,7.992836298759372,11.756269669551216,39.95191920457794,35.08731968583358,22.89885705272182,129.8515771901344,11.756269669551216,11.756269669551216,10.22623887582934,10.174496923893631,8.754696580242339,37.23333167545339,11.756269669551216,11.756269669551216,13.130811622533342,81.99969497812026,70.8005999529735,72.35479224008671,74.92543618594637,11.756269669551216,11.756269669551216,11.756269669551216,6.9672957362626144,26.077756473977,19.903233304859146,9.258802951719268,5.629955467691857,5.872419893402903,5.905035353605383,6.109256627123232,11.756269669551216,11.756269669551216
9,egy_ujaen-ud-test_Case=Ill,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
