,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
0,hu_szeged-ud-dev_Case=Ine,78.44084426740139,78.79562170577753,78.69193185383676,78.44354657969004,78.60263990477674,78.64114699061808,78.03044277716229,78.79562170577753,78.03044277716229,77.04004392098267,78.66867404389609,78.61793009522552,78.60514258878949,78.79562170577753,78.79562170577753
1,hu_szeged-ud-test_Case=Ine,52.34937239474278,52.684596104237784,52.588648701238014,52.347699726603715,52.49880951031176,52.5358290439328,51.95190083144216,52.684596104237784,51.95190083144216,51.007135688611875,52.56242693633138,52.51440774601915,52.501975827526444,52.684596104237784,52.684596104237784
2,hu_szeged-ud-train_Case=Ine,31.567719468113246,31.908369502707743,31.809974697062593,31.56678120905388,31.720084822765447,31.757847635294695,31.17416005039503,31.908369502707743,31.17416005039503,30.227495917006248,31.784792703371266,31.73585851738495,31.72344343119435,31.908369502707743,31.908369502707743
3,fi_ood-ud-test_Case=Ine,509.32181972637176,509.7234544338724,509.6100054344389,509.2926123556084,509.46651018491883,509.53555322469896,508.78679228140345,509.7234544338724,508.83199584931765,507.6719171967306,509.5736804989246,509.51096688156497,509.49223302674073,509.7234544338724,509.7234544338724
4,et_ewt-ud-train_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
5,et_ewt-ud-test_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
6,et_ewt-ud-dev_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
7,si_stb-ud-test_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
8,olo_kkpp-ud-test_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
9,olo_kkpp-ud-train_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
10,mdf_jr-ud-test_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
11,mdf_jr-ud-train_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
12,vep_vwt-ud-test_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
13,fi_tdt-ud-train_Case=Ine,167.2205746744949,167.6189328422888,167.50623992019743,167.19177780652566,167.3838904504339,167.42628115131956,166.67235588049775,167.6189328422888,166.73979939187217,165.58755197703425,167.4681035223372,167.40607719104437,167.38567711729945,167.6189328422888,167.6189328422888
14,fi_tdt-ud-test_Case=Ine,72.91380333002375,73.31057222529367,73.19834450920928,72.88432616139083,73.07369567771977,73.11853390215097,72.36325034159259,73.31057222529367,72.4364549104938,71.28965920948201,73.16015592766088,73.09847505546962,73.07810657725145,73.31057222529367,73.31057222529367
15,fi_tdt-ud-dev_Case=Ine,111.55273347470698,111.95187458109946,111.83890634400097,111.52154002204635,111.71622034820588,111.75673979178565,111.00550536897809,111.95187458109946,111.07304903630863,109.91814105245004,111.80000111800078,111.73739884349848,111.71623465902516,111.95187458109946,111.95187458109946
16,myv_jr-ud-test_Case=Ine,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
