,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,hu_szeged-ud-dev_Case=Ade,0.0,0.2548530438595879,0.12374368670764584,0.5894301203117579,0.6974349084798955,0.6784692586214931,0.9696573309711906,0.8246153514453483,0.5048720960137659,0.9119355921569556,0.9417353810867459,0.9456890641867699,1.162315678826799,0.5829695666370587,0.6086498941498181,0.49531496450490975,0.4629853871884079,1.3375584099395434,1.3375584099395434,1.3375584099395434
1,hu_szeged-ud-test_Case=Ade,0.2548530438595879,0.0,0.20504004515787447,0.5371434445329664,0.6523195429634688,0.6328708890752116,0.9419749591826102,0.7513912636942613,0.43159261966478574,0.8760071307154711,0.8980178357467692,0.9097754347229909,1.1358821172751283,0.5290072416374672,0.5591453480276205,0.43629128915042015,0.3768100730819646,1.3144621146642357,1.3144621146642357,1.3144621146642357
2,hu_szeged-ud-train_Case=Ade,0.12374368670764584,0.20504004515787447,0.0,0.6115837294020469,0.7251361878587282,0.7052082252462776,1.0050182726672496,0.8540193384642494,0.51478150704935,0.9481876992034378,0.9781376714111835,0.9835690943016183,1.2035446459764354,0.6042573566991137,0.6316189514733612,0.5076610351036409,0.46852077728741126,1.2629330940315089,1.2629330940315089,1.2629330940315089
3,fi_ood-ud-test_Case=Ade,0.5894301203117579,0.5371434445329664,0.6115837294020469,0.0,0.1256425905982976,0.14984416960184652,0.42153551094695724,0.44421260746748376,0.25962927701126015,0.35934617413317543,0.40865707412334723,0.4025825910225934,0.6232183593471315,0.1265336895065615,0.11873115360405197,0.14783112034895474,0.2833175211034397,1.7886065521032837,1.7886065521032837,1.7886065521032837
4,et_ewt-ud-train_Case=Ade,0.6974349084798955,0.6523195429634688,0.7251361878587282,0.1256425905982976,0.0,0.11636567277701004,0.3141116434820026,0.41698402135842494,0.330705797535014,0.25196167561351873,0.30824201151035974,0.29891887980500714,0.518988623838562,0.17509048650770814,0.14873152353348545,0.24501438424197153,0.3644935791975511,1.897422799077966,1.897422799077966,1.897422799077966
5,et_ewt-ud-test_Case=Ade,0.6784692586214931,0.6328708890752116,0.7052082252462776,0.14984416960184652,0.11636567277701004,0.0,0.32779217412471345,0.456200643453953,0.36040865490545887,0.3098504301195106,0.3761475501845104,0.347170952156393,0.5610042219885594,0.18945332875664733,0.16739790041818975,0.23921928751148921,0.37605012038069857,1.8771070193697335,1.8771070193697335,1.8771070193697335
6,et_ewt-ud-dev_Case=Ade,0.9696573309711906,0.9419749591826102,1.0050182726672496,0.42153551094695724,0.3141116434820026,0.32779217412471345,0.0,0.5801252121654018,0.6297167695691003,0.23734863781357302,0.3191568159140707,0.25168016913015556,0.3592063535735896,0.46360356432343697,0.42922276951692484,0.5333530563663618,0.6627414465105073,2.166296264635297,2.166296264635297,2.166296264635297
7,olo_kkpp-ud-test_Case=Ade,0.8246153514453483,0.7513912636942613,0.8540193384642494,0.44421260746748376,0.41698402135842494,0.456200643453953,0.5801252121654018,0.0,0.4332232262982301,0.4287577697939236,0.3735964055259473,0.4658140805578923,0.6069167392333685,0.4172403029886008,0.4229224899761876,0.4999881647880787,0.4514001163163207,2.0006924009208644,2.0006924009208644,2.0006924009208644
8,vep_vwt-ud-test_Case=Ade,0.5048720960137659,0.43159261966478574,0.51478150704935,0.25962927701126015,0.330705797535014,0.36040865490545887,0.6297167695691003,0.4332232262982301,0.0,0.5236381928255872,0.5316710585942853,0.5697355873172942,0.7833067509617956,0.21033672161164185,0.23868309841735158,0.19461751350405232,0.13590456976619048,1.6593171286204857,1.6593171286204857,1.6593171286204857
9,fi_tdt-ud-train_Case=Ade,0.9119355921569556,0.8760071307154711,0.9481876992034378,0.35934617413317543,0.25196167561351873,0.3098504301195106,0.23734863781357302,0.4287577697939236,0.5236381928255872,0.0,0.12349259931061929,0.10633337135365518,0.2768008001752222,0.373485157894907,0.3462663311512087,0.4753747922308481,0.5717460106908642,2.1333499449356674,2.1333499449356674,2.1333499449356674
