,Treebank,hu_szeged-ud-dev_Case=Sbl,hu_szeged-ud-test_Case=Sbl,hu_szeged-ud-train_Case=Sbl
0,hu_szeged-ud-dev_Case=Ess,1.4756414411757266,1.5253493983734256,1.5053189361634465
1,hu_szeged-ud-test_Case=Ess,0.8977881332695644,0.9412936395560202,0.9222446300436015
2,hu_szeged-ud-train_Case=Ess,0.5225989491805232,0.5609428414595334,0.5437036427469911
3,fi_ood-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
4,sms_giellagas-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
5,et_ewt-ud-train_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
6,et_ewt-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
7,et_ewt-ud-dev_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
8,egy_ujaen-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
9,olo_kkpp-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
10,olo_kkpp-ud-train_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
11,vep_vwt-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
12,fi_tdt-ud-train_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
13,fi_tdt-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
14,fi_tdt-ud-dev_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
15,fi_pud-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
16,et_edt-ud-dev_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
17,et_edt-ud-train_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
18,et_edt-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
19,sme_giella-ud-train_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
20,sme_giella-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
21,ka_glc-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
22,krl_kkpp-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
23,eu_bdt-ud-train_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
24,eu_bdt-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
25,eu_bdt-ud-dev_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
26,fi_ftb-ud-dev_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
27,fi_ftb-ud-train_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
28,fi_ftb-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
29,ab_abnc-ud-test_Case=Ess,1.2622811750152136,1.1840852064015472,1.2136052062629963
