,Treebank,es_gsd-ud-train_Case=Com,fi_ood-ud-test_Case=Com,es_ancora-ud-train_Case=Com,es_ancora-ud-test_Case=Com,es_ancora-ud-dev_Case=Com,sms_giellagas-ud-test_Case=Com,et_ewt-ud-train_Case=Com,et_ewt-ud-test_Case=Com,et_ewt-ud-dev_Case=Com,ml_ufal-ud-test_Case=Com,apu_ufpa-ud-test_Case=Com,egy_ujaen-ud-test_Case=Com,mr_ufal-ud-train_Case=Com,olo_kkpp-ud-test_Case=Com,mdf_jr-ud-test_Case=Com,vep_vwt-ud-test_Case=Com,es_pud-ud-test_Case=Com,fi_tdt-ud-train_Case=Com,fi_tdt-ud-test_Case=Com,fi_tdt-ud-dev_Case=Com,myv_jr-ud-test_Case=Com,myv_jr-ud-train_Case=Com,kpv_ikdp-ud-test_Case=Com,kpv_lattice-ud-test_Case=Com,fi_pud-ud-test_Case=Com,et_edt-ud-dev_Case=Com,et_edt-ud-train_Case=Com,et_edt-ud-test_Case=Com,sjo_xdt-ud-test_Case=Com,wbp_ufal-ud-test_Case=Com,koi_uh-ud-test_Case=Com,sme_giella-ud-train_Case=Com,sme_giella-ud-test_Case=Com,arr_tudet-ud-test_Case=Com,ta_mwtt-ud-test_Case=Com,ta_ttb-ud-train_Case=Com,ta_ttb-ud-dev_Case=Com,ta_ttb-ud-test_Case=Com,krl_kkpp-ud-test_Case=Com,eu_bdt-ud-train_Case=Com,eu_bdt-ud-test_Case=Com,eu_bdt-ud-dev_Case=Com,fi_ftb-ud-dev_Case=Com,fi_ftb-ud-train_Case=Com,fi_ftb-ud-test_Case=Com,bxr_bdt-ud-test_Case=Com,bej_nsc-ud-test_Case=Com
0,egy_ujaen-ud-test_Case=Lat,3.9370039370059056,1.7320508075688772,8.366600265340756,1.0,1.0,1.0,8.918077077791608,6.689698507085539,10.492815330201854,10.27131929208707,1.0,1.0,1.0,1.0,1.0,10.099504938362077,1.0,2.005095549659743,0.0,1.0,1.0,2.449489742783178,1.0,18.466185312619388,0.4714045207910316,4.503425194702186,4.365978718009279,4.023652106571074,1.0,1.0,7.0710678118654755,15.105876340020794,6.9160826734854215,1.0,1.0,1.0,1.0,2.8284271247461903,1.4142135623730951,39.019048054906605,29.770417830083908,38.48701079585163,0.6236095644623235,0.6511451483079109,0.692820323027551,0.9925341137422676,1.0
1,mdf_jr-ud-test_Case=Lat,31.264996401726965,32.51153641401772,28.20460955234091,34.677081768799404,34.677081768799404,34.677081768799404,28.22250656024744,29.525447771637644,27.633298274974685,28.160255680657446,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,27.595289453093258,34.677081768799404,32.31683077005553,33.81567683782183,34.677081768799404,34.677081768799404,32.101401838549044,34.677081768799404,25.20912533191106,33.53190851843791,30.778859880337652,30.894060074289136,31.129481444193562,34.677081768799404,34.677081768799404,29.80771712157776,25.96752779915716,29.50784898848843,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,32.08582241426889,32.977264895682296,28.23094244107184,24.486957979935177,27.468163389640743,33.37996737898679,33.30418724369878,33.2953450199874,33.01175598264732,34.677081768799404
2,myv_jr-ud-test_Case=Lat,5.20608353612617,7.364758612574318,2.886274157525008,9.717071966559976,9.717071966559976,9.717071966559976,2.262574404167618,2.9401748415993136,3.055952057085748,3.290984429072355,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,2.8225772175018227,9.717071966559976,6.9581550529286895,8.85045640136127,9.717071966559976,9.717071966559976,6.753021974281141,9.717071966559976,10.263068669379384,8.574526092112373,4.629694347767906,4.757611639687125,5.068574036516594,9.717071966559976,9.717071966559976,3.185711903260951,7.038522983206347,2.9125803644240054,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,6.249628088108077,8.077107738633156,30.530387623012366,21.320836129473708,30.022546623914565,8.429282338053394,8.352031118484364,8.347652711099329,7.970607160837666,9.717071966559976
3,myv_jr-ud-train_Case=Lat,7.349874907576645,9.418199368183016,4.376873860803899,11.769480071652476,11.769480071652476,11.769480071652476,3.761344097182068,5.061603966209111,3.6409062535455967,4.047752156526033,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,3.5767846496192726,11.769480071652476,9.035041693938064,10.89923797472796,11.769480071652476,11.769480071652476,8.814900982929018,11.769480071652476,9.043969727379237,10.61947204005689,6.780550586662766,6.907882653612186,7.212171848270258,11.769480071652476,11.769480071652476,5.193766129849345,6.12680231536568,4.9876517748655615,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,8.370550501757894,10.102777623133122,28.88520827545858,19.736405743247055,28.368480064272475,10.473654034471085,10.396603464190429,10.390586967090028,10.021299630336962,11.769480071652476
4,sjo_xdt-ud-test_Case=Lat,3.6752976069972894,1.5232572008692427,8.120671924169821,1.202211503854459,1.202211503854459,1.202211503854459,8.656784117987009,6.427364543834343,10.229699838264647,10.006638421567954,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,9.839731322551444,1.202211503854459,1.7605820726946748,0.2651650429449553,1.202211503854459,1.202211503854459,2.2238058593321495,1.202211503854459,18.202206253638597,0.4093100563414271,4.242607283033502,4.10436414851147,3.7615424599410874,1.202211503854459,1.202211503854459,6.80590276892052,14.842138070372476,6.6527930152401495,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,2.5632620818012346,1.3020416659999787,38.75717899449224,29.509076405027958,38.22762826150741,0.5212498334665335,0.5218847848469308,0.5703617273274918,0.7954301944324694,1.202211503854459
5,eu_bdt-ud-train_Case=Lat,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
6,eu_bdt-ud-test_Case=Lat,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
7,eu_bdt-ud-dev_Case=Lat,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
8,fi_ftb-ud-dev_Case=Lat,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
9,fi_ftb-ud-train_Case=Lat,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
