,Treebank,hu_szeged-ud-dev_Case=Ela,hu_szeged-ud-test_Case=Ela,hu_szeged-ud-train_Case=Ela,fi_ood-ud-test_Case=Ela,et_ewt-ud-train_Case=Ela,et_ewt-ud-test_Case=Ela,et_ewt-ud-dev_Case=Ela,egy_ujaen-ud-test_Case=Ela,olo_kkpp-ud-test_Case=Ela,olo_kkpp-ud-train_Case=Ela,mdf_jr-ud-test_Case=Ela,mdf_jr-ud-train_Case=Ela,vep_vwt-ud-test_Case=Ela,fi_tdt-ud-train_Case=Ela,fi_tdt-ud-test_Case=Ela,fi_tdt-ud-dev_Case=Ela,myv_jr-ud-test_Case=Ela,myv_jr-ud-train_Case=Ela,kpv_ikdp-ud-test_Case=Ela,kpv_lattice-ud-test_Case=Ela,kpv_lattice-ud-train_Case=Ela,fi_pud-ud-test_Case=Ela,et_edt-ud-dev_Case=Ela,et_edt-ud-train_Case=Ela,et_edt-ud-test_Case=Ela,wbp_ufal-ud-test_Case=Ela,koi_uh-ud-train_Case=Ela,koi_uh-ud-test_Case=Ela,krl_kkpp-ud-test_Case=Ela,fi_ftb-ud-dev_Case=Ela,fi_ftb-ud-train_Case=Ela,fi_ftb-ud-test_Case=Ela
0,hu_szeged-ud-dev_Case=Abs,0.2454790158808573,0.19651200331821028,0.152234942509702,0.8937293089480358,0.5445392828160007,0.5612138951891156,0.592110764889608,1.2824305436059895,0.30897083774987844,0.31491832864888675,19.567499900130258,1.2824305436059895,0.4488276740484432,1.1514653395490908,0.9791597692869285,1.1168191249641888,0.6531462837655387,1.197380060074688,2.9090909090909096,2.1589573076331665,1.2464826546183716,1.678605418197182,0.8032723848846319,0.7053416110414462,0.8262089639017307,0.31491832864888675,1.2824305436059895,2.6898953864569983,0.4348154353400042,1.2824305436059895,1.2824305436059895,1.2824305436059895
1,hu_szeged-ud-test_Case=Abs,0.09791194876770577,0.13270794847868597,0.2219872901106383,1.0527172685326225,0.69275515402408,0.706500802425141,0.7413455620027403,1.0796668344321692,0.3966205914619535,0.1087856586440842,19.746120383937765,1.0796668344321692,0.556696724081928,1.3052010182641507,1.129854841231825,1.27011567703501,0.8134874689801521,1.3642085942983195,3.086203951839078,2.3304639622390915,1.3630803958976423,1.8352789563982184,0.9534838821253607,0.8529201437781192,0.9769249597279974,0.1087856586440842,1.0796668344321692,2.850827763108681,0.559137120505004,1.0796668344321692,1.0796668344321692,1.0796668344321692
2,hu_szeged-ud-train_Case=Abs,0.1346946282624798,0.09071094102632499,0.18645971971157574,1.0059810113256387,0.6525400630927897,0.6473860494548485,0.6898429145500697,1.1213369028548654,0.3314056890109938,0.16317848796612638,19.70945267263483,1.1213369028548654,0.47806934210215585,1.2661760014355161,1.0924322088322211,1.2282505170070148,0.7714316546494011,1.3322008433666375,3.0362699009216234,2.293195367079138,1.340096260783411,1.7975557443914927,0.9110884664615289,0.8137994486553406,0.9326858673076824,0.16317848796612638,1.1213369028548654,2.8195219704786543,0.4621483150339914,1.1213369028548654,1.1213369028548654,1.1213369028548654
3,ess_sli-ud-test_Case=Abs,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
4,hit_hittb-ud-test_Case=Abs,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
5,mr_ufal-ud-dev_Case=Abs,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
6,mr_ufal-ud-test_Case=Abs,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
7,mr_ufal-ud-train_Case=Abs,86.19625287810626,86.1538443597219,86.0607635711828,85.35952696465758,85.61699713950509,85.63755614560793,85.6110530195797,87.14929718592113,85.91310275208198,86.27861844049197,71.10555533852471,87.14929718592113,85.84215165057316,85.15113337608808,85.30112640245346,85.17569872903444,85.52325768331907,85.07002157886508,83.47255037835292,84.08344841029557,85.41662601625049,84.75170581326839,85.43538487946104,85.5138235022666,85.4127421345983,86.27861844049197,87.14929718592113,84.12787885118702,85.82296196240257,87.14929718592113,87.14929718592113,87.14929718592113
8,wbp_ufal-ud-test_Case=Abs,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
9,nhi_itml-ud-test_Case=Abs,20.74017931264828,20.68336657339109,20.599780824504823,19.842529159976312,20.150288703610396,20.144321366053408,20.115910378005296,21.703103265616754,20.46292790617519,20.811914915959456,12.52799334626063,21.703103265616754,20.35953836581605,19.63853302668762,19.78115947258433,19.6667628250815,20.0819835969608,19.658148096810134,18.143120996845408,18.868676792526752,19.956124713487007,19.201445303156316,19.944817641830834,20.02486386026374,19.919522747435106,20.811914915959456,21.703103265616754,18.69260763636025,20.311270604771305,21.703103265616754,21.703103265616754,21.703103265616754
10,azz_itml-ud-test_Case=Abs,6.595093200833993,6.52877808710463,6.443639014489809,5.658457663210945,5.964818993751939,5.949619641490861,5.923662508406671,7.607222967012422,6.294438390239918,6.669999167083074,14.525511219591419,7.607222967012422,6.1273845374548905,5.463855114731989,5.6052561652557324,5.483394993349265,5.901918906949153,5.484440989792993,3.914563771840935,4.708312851622166,5.840200040061686,5.048988574838379,5.774051490977793,5.855001378193332,5.743831700743631,6.669999167083074,7.607222967012422,4.694305905723224,6.127624672496197,7.607222967012422,7.607222967012422,7.607222967012422
11,eu_bdt-ud-train_Case=Abs,39.727727739790005,39.668374863258094,39.57860036223173,38.82254978467761,39.115934312686235,39.11996007718651,39.09467784034965,40.741182744764195,39.42408767687814,39.805698165950666,24.917473142207594,40.741182744764195,39.31089809033303,38.61779676172174,38.769087038843914,38.6401273640313,39.024655414365355,38.57463532858347,36.96517636117911,37.74553571315509,38.88628603396401,38.19191072083932,38.92304760075013,39.005441749303735,38.89815776712091,39.805698165950666,40.741182744764195,37.5115674701819,39.282506060474006,40.741182744764195,40.741182744764195,40.741182744764195
