,Treebank,egy_ujaen-ud-test_Case=Sub
0,sl_ssj-ud-test_Case=Ins,2.7612228357610475
1,sl_ssj-ud-dev_Case=Ins,2.8211322760861695
2,sl_ssj-ud-train_Case=Ins,2.7895954272855796
3,xcl_caval-ud-train_Case=Ins,0.894427190999916
4,xcl_caval-ud-dev_Case=Ins,0.894427190999916
5,xcl_caval-ud-test_Case=Ins,0.894427190999916
6,hu_szeged-ud-dev_Case=Ins,0.894427190999916
7,hu_szeged-ud-test_Case=Ins,0.894427190999916
8,hu_szeged-ud-train_Case=Ins,0.894427190999916
9,xav_xdt-ud-test_Case=Ins,0.894427190999916
10,tr_pud-ud-test_Case=Ins,0.894427190999916
11,fi_ood-ud-test_Case=Ins,0.894427190999916
12,pl_pdb-ud-test_Case=Ins,0.894427190999916
13,pl_pdb-ud-train_Case=Ins,3335.8229669253537
14,pl_pdb-ud-dev_Case=Ins,0.894427190999916
15,sah_yktdt-ud-test_Case=Ins,0.894427190999916
16,uk_iu-ud-dev_Case=Ins,4.458808365447244
17,uk_iu-ud-train_Case=Ins,4.7346287660478925
18,uk_iu-ud-test_Case=Ins,4.801291379055092
19,sa_vedic-ud-test_Case=Ins,0.894427190999916
20,sa_vedic-ud-train_Case=Ins,0.894427190999916
21,sa_vedic-ud-dev_Case=Ins,0.894427190999916
22,hr_set-ud-dev_Case=Ins,4.224411170283888
23,hr_set-ud-train_Case=Ins,4.004292891661285
24,hr_set-ud-test_Case=Ins,3.8999215062744583
25,orv_rnc-ud-dev_Case=Ins,0.894427190999916
26,orv_rnc-ud-train_Case=Ins,0.894427190999916
27,orv_rnc-ud-test_Case=Ins,0.894427190999916
28,tr_atis-ud-dev_Case=Ins,0.894427190999916
29,tr_atis-ud-train_Case=Ins,0.894427190999916
30,tr_atis-ud-test_Case=Ins,0.894427190999916
31,hi_pud-ud-test_Case=Ins,1.3416407864998738
32,tr_kenet-ud-dev_Case=Ins,0.894427190999916
33,tr_kenet-ud-test_Case=Ins,0.894427190999916
34,tr_kenet-ud-train_Case=Ins,1990.3909666193726
35,sk_snk-ud-dev_Case=Ins,5.26766400064285
36,sk_snk-ud-test_Case=Ins,5.72368357207297
37,sk_snk-ud-train_Case=Ins,3.730967888403426
38,lt_hse-ud-train_Case=Ins,0.894427190999916
39,lt_hse-ud-test_Case=Ins,0.894427190999916
40,lt_hse-ud-dev_Case=Ins,0.894427190999916
41,hit_hittb-ud-test_Case=Ins,0.894427190999916
42,sa_ufal-ud-test_Case=Ins,0.894427190999916
43,be_hse-ud-train_Case=Ins,0.894427190999916
44,be_hse-ud-dev_Case=Ins,0.894427190999916
45,be_hse-ud-test_Case=Ins,624.6645499786265
