,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,hu_szeged-ud-dev_Case=Ade,9.680128914406321,5.315925366293247,1.3375584099395434,48.026235862683095,42.95084646528503,30.520735779138747,138.56646081393578,1.3375584099395434,1.3375584099395434,17.519795079256653,17.479765802206845,15.906772026286097,45.48119460282458,1.3375584099395434,1.3375584099395434,20.64275518051872,90.42985895830934,79.12161782956598,80.64875643021205,83.1285243613767,1.3375584099395434,1.3375584099395434,1.3375584099395434,11.22114354689396,34.063605005295464,27.90819212166922,16.523439790188966,10.094370263701945,8.218810097738602,10.12634315494979,10.40153784112031,1.3375584099395434,1.3375584099395434
1,hu_szeged-ud-test_Case=Ade,9.67282778739506,5.314866945736984,1.3144621146642357,48.02610687054895,42.9515001966434,30.520953128656657,138.5597514927326,1.3144621146642357,1.3144621146642357,17.51627410836353,17.474737234651577,15.902917306155937,45.481578298219176,1.3144621146642357,1.3144621146642357,20.64059643701212,90.42892921470497,79.12070380915515,80.6476071313739,83.12893670884523,1.3144621146642357,1.3144621146642357,1.3144621146642357,11.216270936804738,34.05721659918417,27.90860208369943,16.52304111154979,10.092178704616618,8.216074853083542,10.123421260377253,10.398666060114097,1.3144621146642357,1.3144621146642357
2,hu_szeged-ud-train_Case=Ade,9.735065592451559,5.358637886627534,1.2629330940315089,48.0804095120055,43.004309356955126,30.57433564282305,138.62213026786165,1.2629330940315089,1.2629330940315089,17.575150407939418,17.53491944663562,15.962451977126841,45.536743405737745,1.2629330940315089,1.2629330940315089,20.697683673573405,90.4846706510963,79.17600521660293,80.70290991916887,83.18260034406234,1.2629330940315089,1.2629330940315089,1.2629330940315089,11.273641825071435,34.11755187112657,27.963447122985393,16.578751460830816,10.14890759854414,8.27235786110976,10.180514384815849,10.455185167421464,1.2629330940315089,1.2629330940315089
3,fi_ood-ud-test_Case=Ade,9.237673431233182,4.990958282667684,1.7886065521032837,47.61013082520328,42.5397989687567,30.105951670668908,138.13337407975695,1.7886065521032837,1.7886065521032837,17.080980844676738,17.04160060538629,15.46357264871577,45.07101023709062,1.7886065521032837,1.7886065521032837,20.20735821458327,90.0065425302797,78.70182999544629,80.23085920778328,82.72708129470034,1.7886065521032837,1.7886065521032837,1.7886065521032837,10.824399167401149,33.63426753350754,27.47950962131872,16.08980882558572,9.66674971160289,7.786311895096332,9.69096305384157,9.970927304650008,1.7886065521032837,1.7886065521032837
4,et_ewt-ud-train_Case=Ade,9.139645574738223,4.9261565776621055,1.897422799077966,47.517368159164185,42.448151106166456,30.013693099263325,138.0364851716331,1.897422799077966,1.897422799077966,16.98290876227587,16.94373784643236,15.364679309633551,44.98082707843791,1.897422799077966,1.897422799077966,20.109758142997308,89.91128334642275,78.60743945870857,80.13683002186126,82.63877466457866,1.897422799077966,1.897422799077966,1.897422799077966,10.738686194472965,33.53679182250909,27.385254405573004,15.995394189251652,9.575400903705066,7.69170660459444,9.594906721315972,9.876057825225363,1.897422799077966,1.897422799077966
5,et_ewt-ud-test_Case=Ade,9.163813704270071,4.937600064660033,1.8771070193697335,47.53500008329754,42.46669714202033,30.031744071470246,138.06161080925799,1.8771070193697335,1.8771070193697335,17.00600657096562,16.966403268019896,15.386389041126623,44.99840957295602,1.8771070193697335,1.8771070193697335,20.13463645703918,89.93275097133163,78.62928118993078,80.15793710309933,82.65619310151475,1.8771070193697335,1.8771070193697335,1.8771070193697335,10.755937775425897,33.56280385139336,27.41131271670651,16.020731375079922,9.599434146148088,7.711626442544326,9.616593811412102,9.897093524297453,1.8771070193697335,1.8771070193697335
6,et_ewt-ud-dev_Case=Ade,8.926910090345492,4.77674407422224,2.166296264635297,47.30142202278702,42.235687020534044,29.79922734933381,137.82147694090656,2.166296264635297,2.166296264635297,16.76658475767259,16.728791400707795,15.144986678507628,44.76659910091147,2.166296264635297,2.166296264635297,19.895476631353713,89.69561234591269,78.3942942168173,79.92424401678713,82.4274331057025,2.166296264635297,2.166296264635297,2.166296264635297,10.532676960327668,33.32805884195537,27.172330555907536,15.781689655897486,9.367330617560041,7.477981614142646,9.379766852113509,9.663380197548397,2.166296264635297,2.166296264635297
7,olo_kkpp-ud-test_Case=Ade,9.03272941960571,4.8813966486034746,2.0006924009208644,47.43185324782844,42.36322295670832,29.928671899401916,137.9269548541773,2.0006924009208644,2.0006924009208644,16.887801928024853,16.84696010620149,15.271044648226141,44.878228593183685,2.0006924009208644,2.0006924009208644,20.0133810490689,89.81742464928199,78.5138685318373,80.04595853496977,82.55159555076958,2.0006924009208644,2.0006924009208644,2.0006924009208644,10.679672357429785,33.42763719779805,27.28951095642788,15.906126975045193,9.482628394905989,7.611605557768131,9.507994116692988,9.793041863833887,2.0006924009208644,2.0006924009208644
8,vep_vwt-ud-test_Case=Ade,9.331856777812549,5.060303021229724,1.6593171286204857,47.70767451274038,42.6339685273551,30.20182113714337,138.225250949311,1.6593171286204857,1.6593171286204857,17.176627189812052,17.13762138298856,15.563069838081494,45.182813841843306,1.6593171286204857,1.6593171286204857,20.297237903553626,90.09912099032667,78.79202929422343,80.32163452303364,82.84093191170653,1.6593171286204857,1.6593171286204857,1.6593171286204857,10.930995685053887,33.714527769435676,27.5770926978655,16.19197332013612,9.76950736535552,7.885014460710993,9.787853649964573,10.06728278133457,1.6593171286204857,1.6593171286204857
9,fi_tdt-ud-train_Case=Ade,8.923380796289164,4.774427102498265,2.1333499449356674,47.31224873646148,42.24570889696159,29.81039693064758,137.81947514222045,2.1333499449356674,2.1333499449356674,16.766533110220777,16.727857628032847,15.146942591231735,44.774623038748935,2.1333499449356674,2.1333499449356674,19.894790905295444,89.70204948588942,78.39949502162025,79.93030576116158,82.43499314813789,2.1333499449356674,2.1333499449356674,2.1333499449356674,10.54097810004888,33.3251544205399,27.169523572019155,15.777869406615867,9.361547591600685,7.479553804500507,9.380053578777815,9.66456038420742,2.1333499449356674,2.1333499449356674
10,fi_tdt-ud-test_Case=Ade,8.894054098950523,4.761260191178497,2.160771997383269,47.291109085004834,42.22504007475905,29.790265693676076,137.78797222259945,2.160771997383269,2.160771997383269,16.740073756683255,16.70019498150413,15.121507953896996,44.748658262429046,2.160771997383269,2.160771997383269,19.867691289254765,89.67731212069906,78.3743735292785,79.905715433495,82.41096241204762,2.160771997383269,2.160771997383269,2.160771997383269,10.519667806675134,33.29227496401751,27.145530570642602,15.755072382900103,9.33851809587494,7.459652184753663,9.357610233241443,9.64299507450141,2.160771997383269,2.160771997383269
11,fi_tdt-ud-dev_Case=Ade,8.893762440249422,4.7471925108103505,2.171466165088107,47.28084484277149,42.21540966740523,29.780753269622355,137.78957396652893,2.171466165088107,2.171466165088107,16.734576000709605,16.695666919220418,15.1148840912767,44.74002180397779,2.171466165088107,2.171466165088107,19.86462761915013,89.6709001957993,78.36868839903438,79.89904628382789,82.39901772745218,2.171466165088107,2.171466165088107,2.171466165088107,10.501747182138363,33.29796206454385,27.140895558818503,15.749099099598668,9.331709946742304,7.445957382178721,9.346538726413018,9.632202523644237,2.171466165088107,2.171466165088107
