,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
0,hu_szeged-ud-dev_Case=Abs,0.24330873473564232,0.19003259323383015,0.16745885684999698,1.2824305436059895
1,hu_szeged-ud-test_Case=Abs,0.0902356039929175,0.13746807783304993,0.16653411984779862,1.0796668344321692
2,hu_szeged-ud-train_Case=Abs,0.12525568579771715,0.09264736490888378,0.11779219859089997,1.1213369028548654
3,ess_sli-ud-test_Case=Abs,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
4,hit_hittb-ud-test_Case=Abs,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
5,mr_ufal-ud-dev_Case=Abs,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
6,mr_ufal-ud-test_Case=Abs,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
7,mr_ufal-ud-train_Case=Abs,86.21556355116925,86.1376706352635,86.10635448661523,87.14929718592113
8,wbp_ufal-ud-test_Case=Abs,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
9,nhi_itml-ud-test_Case=Abs,20.747502954660565,20.66838403856073,20.64129640750794,21.703103265616754
10,azz_itml-ud-test_Case=Abs,6.601900951110368,6.512200258329403,6.484425178616636,7.607222967012422
11,eu_bdt-ud-train_Case=Abs,39.73759607197576,39.65215299336901,39.62283126414442,40.741182744764195
12,eu_bdt-ud-test_Case=Abs,39.64839535935523,39.563190751018944,39.53377825480515,40.65127036035156
13,eu_bdt-ud-dev_Case=Abs,31.03896318943042,30.953457578007555,30.924023282644168,32.04328476137671
14,gu_gujtb-ud-test_Case=Abs,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
