,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
0,hu_szeged-ud-dev_Case=Ela,0.059848156184909206,0.11383471010244194,0.13408231851751518,1.0827689526491961
1,hu_szeged-ud-test_Case=Ela,0.09332997140954012,0.038136551672171386,0.06314412254479958,1.146066921150376
2,hu_szeged-ud-train_Case=Ela,0.19029419396620817,0.11643968850096194,0.07152799748164113,1.2450962012087863
3,fi_ood-ud-test_Case=Ela,1.0546280577296558,0.9716320910022883,0.9442753960805864,2.068522117325686
4,et_ewt-ud-train_Case=Ela,0.6978155774631272,0.6133811295735151,0.5840339580219596,1.731320857985841
5,et_ewt-ud-test_Case=Ela,0.7094022995201874,0.6188725411646103,0.5897909646277489,1.7364217584408124
6,et_ewt-ud-dev_Case=Ela,0.7412145022513481,0.6560418867783071,0.6284556005345144,1.7642602345031582
7,egy_ujaen-ud-test_Case=Ela,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
8,olo_kkpp-ud-test_Case=Ela,0.3927558605602186,0.31329107481072516,0.29483282786055487,1.4021363680319483
9,olo_kkpp-ud-train_Case=Ela,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
10,mdf_jr-ud-test_Case=Ela,19.74995181040545,19.669471708308553,19.64212450078829,20.728402414722332
11,mdf_jr-ud-train_Case=Ela,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
12,vep_vwt-ud-test_Case=Ela,0.5535065132384961,0.46439593048056904,0.44441151889309405,1.541103500742244
13,fi_tdt-ud-train_Case=Ela,1.312940730290314,1.231350650489579,1.2041770830176952,2.3139522010695543
14,fi_tdt-ud-test_Case=Ela,1.1383289009844868,1.0571245278172698,1.0300881511564084,2.1435170928508476
15,fi_tdt-ud-dev_Case=Ela,1.2785022229770104,1.194972368802141,1.1678934275833521,2.2829522933712147
16,myv_jr-ud-test_Case=Ela,0.8146115741500581,0.7320717335243399,0.7061906529185312,1.8503197558178164
17,myv_jr-ud-train_Case=Ela,1.3668975081078896,1.289429279162374,1.2633612714624773,2.383275057562597
18,kpv_ikdp-ud-test_Case=Ela,3.0928025205647915,3.0025709148603688,2.9734483323978083,4.123105625617661
19,kpv_lattice-ud-test_Case=Ela,2.3334596267387484,2.253070296883707,2.226411074592938,3.336825538583822
20,kpv_lattice-ud-train_Case=Ela,1.3647449873464612,1.3085073014793196,1.2901964429042432,2.23606797749979
21,fi_pud-ud-test_Case=Ela,1.8428982061864954,1.7624478715392415,1.7355947544631098,2.8276189821937745
22,et_edt-ud-dev_Case=Ela,0.9567654194636266,0.8759859374710434,0.8494767905650293,1.96396624581025
23,et_edt-ud-train_Case=Ela,0.8570642379312995,0.7771553092589798,0.7504424252508156,1.8700246112386445
24,et_edt-ud-test_Case=Ela,0.9813516013333139,0.8989234742243694,0.8713078597761099,1.9906393640009086
25,wbp_ufal-ud-test_Case=Ela,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
26,koi_uh-ud-train_Case=Ela,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
27,koi_uh-ud-test_Case=Ela,2.8539687412688077,2.7808316546238507,2.7556771688377455,3.8078865529319543
28,krl_kkpp-ud-test_Case=Ela,0.5552084443874901,0.457277234438587,0.4346132104058502,1.555892027102138
29,fi_ftb-ud-dev_Case=Ela,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
30,fi_ftb-ud-train_Case=Ela,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
31,fi_ftb-ud-test_Case=Ela,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
