,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,hu_szeged-ud-dev_Case=Ade,0.2705436443063228,0.2837544389655483,0.25029318757731833,0.37077763415380827,40.43252480986069,0.4050462936504913,0.30761563739688813,0.34827379364824873,0.31036301564438307,3.5055759155950397,1.3375584099395434,0.37731722081554525,0.5929270612815711,0.31825260756547186,0.5626306727774405,0.5741845816869416,0.3132397369589232,0.7665987288739208,0.4660074009015225,0.34676119472685935,0.373277795375584,0.42648952256115547,0.4050462936504913,0.5929270612815711,0.5929270612815711,0.39969638035393645,0.4443312599795803,0.49452518117582156,1.3375584099395434,1.3375584099395434,1.3375584099395434,0.35435531647122026,1.4209154695494515,0.4050462936504913
1,hu_szeged-ud-test_Case=Ade,0.14306944072758043,0.1826044984382843,0.14536737165007757,0.26758178614206424,40.435572247200604,0.335299918733898,0.1979357625959416,0.24467602488638976,0.20028586519491207,3.502323827025296,1.3144621146642357,0.30553919265669194,0.552026926707974,0.22709322897932854,0.5031518741113993,0.5127145097033827,0.2035238059002305,0.7200062093384086,0.4171518808386333,0.24981659982475174,0.28243465514743193,0.35312412504458623,0.335299918733898,0.552026926707974,0.552026926707974,0.32662310683724743,0.38581503943915985,0.4413892185199924,1.3144621146642357,1.3144621146642357,1.3144621146642357,0.2770546518523372,1.4079494209896752,0.335299918733898
2,hu_szeged-ud-train_Case=Ade,0.1975778931254825,0.17379321515137772,0.15862889748099399,0.35717483020533053,40.47956274467401,0.3082207001484488,0.27140483322169073,0.32927920659009374,0.2731168221974879,3.5489435047630726,1.2629330940315089,0.32771434850319875,0.5873670062235365,0.23921166824012208,0.5779243745576187,0.5896611431822356,0.27592146745389035,0.7891627067834476,0.4639154177348597,0.32403135020832374,0.35947257260476734,0.4238851718819601,0.3082207001484488,0.5873670062235365,0.5873670062235365,0.3925698902812449,0.4420556787786985,0.5043029681112416,1.2629330940315089,1.2629330940315089,1.2629330940315089,0.3054012052919432,1.4643710991580592,0.3082207001484488
3,fi_ood-ud-test_Case=Ade,0.5598015081893313,0.6183892131110232,0.6005399751644477,0.37007923559807204,40.08782557170591,0.8146657764756383,0.41808869562793316,0.37451755391925146,0.42440601051175375,3.1363846501692594,1.7886065521032837,0.5738139235461407,0.46775895244973686,0.6159917667221626,0.2648092552310228,0.2813035297067539,0.44015131980597444,0.4573561419413796,0.32643872143621205,0.3974925871014785,0.3720726947349547,0.34122568436658984,0.8146657764756383,0.6292565390423716,0.6292565390423717,0.3932556892226642,0.40211385800052735,0.32694342080620487,1.7886065521032837,1.7886065521032837,1.7886065521032837,0.5234874913640624,1.0021983965698622,0.8146657764756383
4,et_ewt-ud-train_Case=Ade,0.671760368834551,0.7322586673952682,0.714320940944447,0.47377623231004273,40.013295404377594,0.9298928155685491,0.5291592014598685,0.4780890761921704,0.5352459506292666,3.0634555788863738,1.897422799077966,0.6733630174766158,0.5347417985260525,0.7278025288429324,0.3132108953625581,0.32466708432412567,0.5491266296837042,0.4671814587254373,0.40519136255745136,0.5006066580329785,0.47214709556740536,0.43209264049386986,0.9298928155685491,0.7049427873512675,0.7049427873512675,0.49628931584248814,0.49985652289059307,0.4126191292019355,1.897422799077966,1.897422799077966,1.897422799077966,0.6326866973945463,0.9362724312412949,0.9298928155685491
5,et_ewt-ud-test_Case=Ade,0.6530817378305378,0.7129529741623065,0.6930574709381562,0.46095282914485863,40.02774663229416,0.9091540382121331,0.5121352277441504,0.4600918374017453,0.5111631116048341,3.0811081986623083,1.8771070193697335,0.6773422105229426,0.5372916129241558,0.7204764518863065,0.3201532414054602,0.3186618805530681,0.5288782008293629,0.48020981793152967,0.4070595766327788,0.49290589513098043,0.46415719725076093,0.4227255429229305,0.9091540382121331,0.6914305581275536,0.6914305581275536,0.48883100636001825,0.49164273649566304,0.39938793480951623,1.8771070193697335,1.8771070193697335,1.8771070193697335,0.6193984911209948,0.951969963575449,0.9091540382121331
6,et_ewt-ud-dev_Case=Ade,0.9626027183304197,1.0197785787661235,1.00301723263431,0.7607094351490089,39.83191846239723,1.2126901021904224,0.8168383659316096,0.7739023533522539,0.8171864447837884,2.8989568153534035,2.166296264635297,0.9635707154226092,0.7176780116424508,1.0202880251776887,0.5767067980544011,0.5805808828115272,0.8354332831303063,0.5775640630385346,0.6788997487352583,0.7964112642456287,0.7642395444121345,0.7137241785768875,1.2126901021904224,0.9270955575556956,0.9270955575556956,0.7766628002003229,0.7663505290359885,0.668098184410676,2.166296264635297,2.166296264635297,2.166296264635297,0.8945723722337935,0.8006170459845252,1.2126901021904224
7,olo_kkpp-ud-test_Case=Ade,0.7764116507006272,0.8489292854251405,0.8280999102600665,0.616490629410579,39.9519794856268,1.0526315789473684,0.6932221145860961,0.6065948504579048,0.7051109711013934,3.0698245413510916,2.0006924009208644,0.7723383262767874,0.8128129058673947,0.8491952992109109,0.45662225547095403,0.45661336771503713,0.7039439525522415,0.6881353914896557,0.5446323462704257,0.6311827182468741,0.6096203456039635,0.5863923982269503,1.0526315789473684,0.8128129058673947,0.8128129058673947,0.6406785050868351,0.6635244124792302,0.5930892970762375,2.0006924009208644,2.0006924009208644,2.0006924009208644,0.8343179363556483,0.9332021482209913,1.0526315789473684
8,vep_vwt-ud-test_Case=Ade,0.44638229091000925,0.505177277431055,0.4895271303273823,0.27379867939522295,40.18979970091914,0.697614984548545,0.3197519549006079,0.24995356300758292,0.3421527827193489,3.2176596049509856,1.6593171286204857,0.40336053911842484,0.5354126134736338,0.483045891539648,0.2326182891329107,0.285161434672244,0.3433610181070567,0.5557777333511023,0.2540508593499217,0.25435485418598497,0.24483137408402814,0.24562331496509512,0.697614984548545,0.594418483337567,0.5656854249492381,0.34566251641726703,0.3978592854506273,0.3581486180271493,1.6593171286204857,1.6593171286204857,1.6593171286204857,0.477570746342779,1.133224395635832,0.697614984548545
9,fi_tdt-ud-train_Case=Ade,0.8964855301749086,0.9578981495381402,0.9432213521064701,0.6825306281128212,39.84051395259018,1.1640891530224247,0.7586628313558508,0.700821916089541,0.7658410548171022,2.875051216146141,2.1333499449356674,0.8919453411272255,0.7489899259173268,0.9535242802477087,0.46684333275152523,0.46998331989663045,0.771977542470838,0.578764736736576,0.5781953398705096,0.7177473944289615,0.6811886527539245,0.6280692853343697,1.1640891530224247,0.8693671942052473,0.8700944434359936,0.6902524067307283,0.6822980137494659,0.5825575746453431,2.1333499449356674,2.1333499449356674,2.1333499449356674,0.8730719626221407,0.8050300073816105,1.1640891530224247
