,Treebank,fi_ood-ud-test_Case=Abe,sms_giellagas-ud-test_Case=Abe,sms_giellagas-ud-train_Case=Abe,et_ewt-ud-train_Case=Abe,et_ewt-ud-test_Case=Abe,et_ewt-ud-dev_Case=Abe,gub_tudet-ud-test_Case=Abe,olo_kkpp-ud-test_Case=Abe,olo_kkpp-ud-train_Case=Abe,mdf_jr-ud-test_Case=Abe,fi_tdt-ud-train_Case=Abe,fi_tdt-ud-test_Case=Abe,fi_tdt-ud-dev_Case=Abe,myv_jr-ud-test_Case=Abe,myv_jr-ud-train_Case=Abe,kpv_ikdp-ud-test_Case=Abe,kpv_lattice-ud-test_Case=Abe,fi_pud-ud-test_Case=Abe,et_edt-ud-dev_Case=Abe,et_edt-ud-train_Case=Abe,et_edt-ud-test_Case=Abe,koi_uh-ud-test_Case=Abe,sme_giella-ud-train_Case=Abe,sme_giella-ud-test_Case=Abe,arr_tudet-ud-test_Case=Abe,krl_kkpp-ud-test_Case=Abe,fi_ftb-ud-dev_Case=Abe,fi_ftb-ud-train_Case=Abe,fi_ftb-ud-test_Case=Abe,ab_abnc-ud-test_Case=Abe
0,hu_szeged-ud-dev_Case=Ine,75.00648120144166,78.79562170577753,79.57229417328622,76.23440325970166,72.65615367377127,79.57229417328622,78.03044277716229,79.57229417328622,79.57229417328622,78.41077732046789,71.63255001898385,73.56799575902554,77.243662091678,78.33281560112594,78.35538479600883,78.79562170577753,77.6292828483914,78.02083055184686,76.82294860325764,76.13921948510934,76.59430461855503,78.00640999302557,79.57229417328622,79.57229417328622,78.79562170577753,78.02083055184686,79.57229417328622,79.57229417328622,79.57229417328622,78.79562170577753
1,hu_szeged-ud-test_Case=Ine,49.121165386103065,52.684596104237784,53.4353191562784,50.25930493377623,47.03426646841877,53.4353191562784,51.95190083144216,53.4353191562784,53.4353191562784,52.31475254011371,46.12648672701811,47.82433132482531,51.211977765623026,52.239321077773084,52.26131358815223,52.684596104237784,51.57303343587401,51.94548424390068,50.808160130066405,50.16829692673378,50.59458963169877,51.935857876166196,53.4353191562784,53.4353191562784,52.684596104237784,51.94548424390068,53.4353191562784,53.4353191562784,53.4353191562784,52.684596104237784
2,hu_szeged-ud-train_Case=Ine,28.432399727473765,31.908369502707743,32.67200382276872,29.508515214219113,26.64655289457597,32.67200382276872,31.17416005039503,32.67200382276872,32.67200382276872,31.53547446265059,25.862660950796084,27.28093303901508,30.442413431746832,31.458123243536637,31.480956091196653,31.908369502707743,30.790428335277632,31.170783251818616,30.0376002642766,29.414780869106064,29.83936100813758,31.15431611739186,32.67200382276872,32.67200382276872,31.908369502707743,31.170783251818616,32.67200382276872,32.67200382276872,32.67200382276872,31.908369502707743
3,fi_ood-ud-test_Case=Ine,504.9332189067734,509.7234544338724,510.61629429543274,506.5078206065538,501.73631853129126,510.61629429543274,508.83199584931765,510.61629429543274,510.61629429543274,509.25386596470724,500.4618006290679,503.1182763525889,507.80508071503186,509.1570288231323,509.1740811333185,509.7234544338724,508.3137701153579,508.74158469698546,507.27380168558204,506.4057426593296,506.96708473036,508.8010416656004,510.61629429543274,510.61629429543274,509.7234544338724,508.74158469698546,510.61629429543274,510.61629429543274,510.61629429543274,509.7234544338724
4,et_ewt-ud-train_Case=Ine,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
5,et_ewt-ud-test_Case=Ine,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
6,et_ewt-ud-dev_Case=Ine,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
7,si_stb-ud-test_Case=Ine,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
8,olo_kkpp-ud-test_Case=Ine,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
9,olo_kkpp-ud-train_Case=Ine,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
